delay,freq,condition,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,textbox.text,button.numClicks,button.timesOn,button.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,polygon.started,polygon_2.started,key_resp.started,polygon.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,response.started,text.started,textbox.started,button.started,response.stopped,trials.textbox.text,trials.button.numClicks,trials.button.timesOn,trials.button.timesOff,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
0.4,1000,exp,208,4,17,space,0.1591335004195571,None,400,1,[1.4932681997306645],[1.4932790999300778],17,4,208,7,910.1205581002869,,910.1139475000091,910.1205581002869,911.1074153003283,911.1074153003283,911.113945600111,911.2673188000917,space,0.1591335004195571,None,911.2679294999689,911.672506866573,912.0013441001065,911.9771913001314,911.9777669003233,912.0013441001065,912.0013441001065,912.0013441001065,913.4949632002972,400,1,[1.4932681997306645],[1.4932790999300778],1,001,2025-11-13_19h13.13.684,intentional_binding,,2025.1.1,127.93367924758672,2025-11-13 19h13.19.641666 +0530,
0.4,400,unexp,209,5,17,space,0.09302330017089844,None,200,1,[2.108153899665922],[2.1081630997359753],17,5,209,1,913.5015556002036,,913.4952173000202,913.5015556002036,914.4875079998747,914.4875079998747,914.4943935000338,914.5849779001437,space,0.09302330017089844,None,914.585560800042,914.9900756669851,915.3010036000051,915.2854440999217,915.2858410999179,915.3010036000051,915.3010036000051,915.3010036000051,917.4094610000029,200,1,[2.108153899665922],[2.1081630997359753],1,001,2025-11-13_19h13.13.684,intentional_binding,,2025.1.1,127.93367924758672,2025-11-13 19h13.19.641666 +0530,
0.7,1000,exp,210,6,17,space,0.08558329986408353,None,250,1,[1.9732064995914698],[1.973215699661523],17,6,210,5,917.4160402002744,,917.4097072998993,917.4160402002744,918.4024249999784,918.4024249999784,918.4093702002428,918.4932275000028,space,0.08558329986408353,None,918.4936929000542,919.1967824665519,919.5144628998823,919.4978630002588,919.4982707998715,919.5144628998823,919.5144628998823,919.5144628998823,921.487961600069,250,1,[1.9732064995914698],[1.973215699661523],1,001,2025-11-13_19h13.13.684,intentional_binding,,2025.1.1,127.93367924758672,2025-11-13 19h13.19.641666 +0530,
0.4,1000,exp,211,7,17,space,0.20518589997664094,None,300,1,[1.8133398997597396],[1.8133486001752317],17,7,211,4,921.4946274999529,,921.4882086003199,921.4946274999529,922.4810386002064,922.4810386002064,922.4877352002077,922.689456900116,space,0.20518589997664094,None,922.6904843002558,923.094569766956,923.4122500000522,923.397887900006,923.3983787000179,923.4122500000522,923.4122500000522,923.4122500000522,925.2258875002153,300,1,[1.8133398997597396],[1.8133486001752317],1,001,2025-11-13_19h13.13.684,intentional_binding,,2025.1.1,127.93367924758672,2025-11-13 19h13.19.641666 +0530,
0.1,1000,exp,212,8,17,space,0.005463399924337864,None,400,1,[1.8211858998984098],[1.8212007000111043],17,8,212,9,925.2329569999129,,925.2262291000225,925.2329569999129,926.2187574999407,926.2187574999407,926.2256125998683,926.2261093002744,space,0.005463399924337864,None,926.226696100086,926.3256132668505,926.6436926000752,926.6253251000308,926.6258698999882,926.6436926000752,926.6436926000752,926.6436926000752,928.4653094001114,400,1,[1.8211858998984098],[1.8212007000111043],1,001,2025-11-13_19h13.13.684,intentional_binding,,2025.1.1,127.93367924758672,2025-11-13 19h13.19.641666 +0530,
0.1,400,unexp,213,9,17,space,0.7295594001188874,None,300,1,[1.9543378995731473],[1.954347399994731],17,9,213,0,928.4717712001875,,928.4655591002665,928.4717712001875,929.4595478000119,929.4595478000119,929.4659950002097,930.1957384999841,space,0.7295594001188874,None,930.1964839999564,930.2952485667231,930.6153728002682,930.5989624001086,930.5997947002761,930.6153728002682,930.6153728002682,930.6153728002682,932.5700269001536,300,1,[1.9543378995731473],[1.954347399994731],1,001,2025-11-13_19h13.13.684,intentional_binding,,2025.1.1,127.93367924758672,2025-11-13 19h13.19.641666 +0530,
0.7,1000,exp,214,10,17,space,0.17025570012629032,None,300,1,[1.8698949003592134],[1.8699064003303647],17,10,214,11,932.576891799923,,932.5704095000401,932.576891799923,933.5628829998896,933.5628829998896,933.5699006998911,933.737371600233,space,0.17025570012629032,None,933.73810290033,934.4411172667208,934.7596595999785,934.7425824999809,934.7430747002363,934.7596595999785,934.7596595999785,934.7596595999785,936.6299304002896,300,1,[1.8698949003592134],[1.8699064003303647],1,001,2025-11-13_19h13.13.684,intentional_binding,,2025.1.1,127.93367924758672,2025-11-13 19h13.19.641666 +0530,
0.1,1000,exp,215,11,17,space,0.04789379984140396,None,300,1,[1.892576899845153],[1.8925860999152064],17,11,215,6,936.6360357999802,,936.6301831998862,936.6360357999802,937.6222676001489,937.6222676001489,937.6292179999873,937.6715476000682,space,0.04789379984140396,None,937.6722965999506,937.7714111665885,938.0896968999878,938.070879700128,938.0713686998934,938.0896968999878,938.0896968999878,938.0896968999878,939.9826110000722,300,1,[1.892576899845153],[1.8925860999152064],1,001,2025-11-13_19h13.13.684,intentional_binding,,2025.1.1,127.93367924758672,2025-11-13 19h13.19.641666 +0530,
0.1,400,unexp,216,0,18,space,0.35528849996626377,None,200,1,[1.9525159001350403],[1.9525315002538264],18,0,216,0,939.9891508999281,,939.9828747999854,939.9891508999281,940.9754641000181,940.9754641000181,940.9826413001865,941.3366526002064,space,0.35528849996626377,None,941.3372303000651,941.436554866905,941.7550841001794,941.7369258999825,941.7374575999565,941.7550841001794,941.7550841001794,941.7550841001794,943.7080475999974,200,1,[1.9525159001350403],[1.9525315002538264],1,001,2025-11-13_19h13.13.684,intentional_binding,,2025.1.1,127.93367924758672,2025-11-13 19h13.19.641666 +0530,
0.1,1000,exp,217,1,18,space,0.03653729986399412,None,400,1,[1.7859848998486996],[1.7859935997985303],18,1,217,9,943.7143298001029,,943.7084508999251,943.7143298001029,944.7010797001421,944.7010797001421,944.7076723002829,944.7429984998889,space,0.03653729986399412,None,944.7440106999129,944.8436954669344,945.1532037002034,945.1414970001206,945.1418862999417,945.1532037002034,945.1532037002034,945.1532037002034,946.9394884002395,400,1,[1.7859848998486996],[1.7859935997985303],1,001,2025-11-13_19h13.13.684,intentional_binding,,2025.1.1,127.93367924758672,2025-11-13 19h13.19.641666 +0530,
0.4,1000,exp,218,2,18,space,0.18419159995391965,None,500,1,[1.4421839001588523],[1.4421931002289057],18,2,218,10,946.9462884003296,,946.9397503002547,946.9462884003296,947.9322218000889,947.9322218000889,947.939130499959,948.1203451999463,space,0.18419159995391965,None,948.1213481002487,948.5197201669837,948.8381480001844,948.8205460002646,948.8214441002347,948.8381480001844,948.8381480001844,948.8381480001844,950.280677200295,500,1,[1.4421839001588523],[1.4421931002289057],1,001,2025-11-13_19h13.13.684,intentional_binding,,2025.1.1,127.93367924758672,2025-11-13 19h13.19.641666 +0530,
0.1,1000,exp,219,3,18,space,0.10527880024164915,None,600,1,[1.5645598997361958],[1.564572500064969],18,3,219,3,950.2868554000743,,950.2809228003025,950.2868554000743,951.2732005002908,951.2732005002908,951.2803234001622,951.3854554998688,space,0.10527880024164915,None,951.3861966999248,951.4847815666037,951.8082314999774,951.7876814999618,951.7883784002624,951.8082314999774,951.8082314999774,951.8082314999774,953.3731777002104,600,1,[1.5645598997361958],[1.564572500064969],1,001,2025-11-13_19h13.13.684,intentional_binding,,2025.1.1,127.93367924758672,2025-11-13 19h13.19.641666 +0530,
0.7,1000,exp,220,4,18,space,0.6607754998840392,None,650,1,[3.293472500052303],[3.2934817001223564],18,4,220,8,953.3797225002199,,953.3734357999638,953.3797225002199,954.3656735001132,954.3656735001132,954.3728940999135,955.0331530002877,space,0.6607754998840392,None,955.0338429003023,955.73712896655,956.0557042001747,956.0366434999742,956.0371365002356,956.0557042001747,956.0557042001747,956.0557042001747,959.3495253999718,650,1,[3.293472500052303],[3.2934817001223564],1,001,2025-11-13_19h13.13.684,intentional_binding,,2025.1.1,127.93367924758672,2025-11-13 19h13.19.641666 +0530,
0.4,1000,exp,221,5,18,space,0.057917899917811155,None,700,1,[1.8050700998865068],[1.8050793996080756],18,5,221,4,959.3559532999061,,959.3497788002715,959.3559532999061,960.3420327003114,960.3420327003114,960.3491330002435,960.4051600000821,space,0.057917899917811155,None,960.4059727001004,960.8103239667291,961.1287774001248,961.110396000091,961.1108820000663,961.1287774001248,961.1287774001248,961.1287774001248,962.9341700002551,700,1,[1.8050700998865068],[1.8050793996080756],1,001,2025-11-13_19h13.13.684,intentional_binding,,2025.1.1,127.93367924758672,2025-11-13 19h13.19.641666 +0530,
0.4,400,unexp,222,6,18,space,0.021651499904692173,None,400,1,[2.2339548002928495],[2.2339635002426803],18,6,222,1,962.9406254002824,,962.9344112002291,962.9406254002824,963.9271714002825,963.9271714002825,963.9337754999287,963.9560358999297,space,0.021651499904692173,None,963.9570168000646,964.3611097667056,964.6795383002609,964.6597663001157,964.6602632002905,964.6795383002609,964.6795383002609,964.6795383002609,966.9138307003304,400,1,[2.2339548002928495],[2.2339635002426803],1,001,2025-11-13_19h13.13.684,intentional_binding,,2025.1.1,127.93367924758672,2025-11-13 19h13.19.641666 +0530,
0.1,1000,exp,223,7,18,space,0.13422509981319308,None,500,1,[1.618615800049156],[1.6186246001161635],18,7,223,6,966.9202391002327,,966.9140674001537,966.9202391002327,967.9062200998887,967.9062200998887,967.9132731002755,968.045849900227,space,0.13422509981319308,None,968.0464620999992,968.1453146669703,968.4631727002561,968.4484013998881,968.4490201002918,968.4631727002561,968.4631727002561,968.4631727002561,970.0821218001656,500,1,[1.618615800049156],[1.6186246001161635],1,001,2025-11-13_19h13.13.684,intentional_binding,,2025.1.1,127.93367924758672,2025-11-13 19h13.19.641666 +0530,
0.7,1000,exp,224,8,18,space,0.05122110014781356,None,600,1,[1.7947853999212384],[1.7947943001054227],18,8,224,11,970.0887492001057,,970.0823646001518,970.0887492001057,971.0745252999477,971.0745252999477,971.081461600028,971.1307530002668,space,0.05122110014781356,None,971.1315064001828,971.8344799667286,972.1522319000214,972.1368788001128,972.1372593003325,972.1522319000214,972.1522319000214,972.1522319000214,973.9473105003126,600,1,[1.7947853999212384],[1.7947943001054227],1,001,2025-11-13_19h13.13.684,intentional_binding,,2025.1.1,127.93367924758672,2025-11-13 19h13.19.641666 +0530,
0.7,1000,exp,225,9,18,space,0.1524960002861917,None,700,1,[2.063102399930358],[2.0631168000400066],18,9,225,5,973.9534505000338,,973.9475515000522,973.9534505000338,974.9395979000255,974.9395979000255,974.9466047999449,975.0927830999717,space,0.1524960002861917,None,975.0933753000572,975.7967993668901,976.1201682002284,976.0987231000327,976.0992155000567,976.1201682002284,976.1201682002284,976.1201682002284,978.1837308001705,700,1,[2.063102399930358],[2.0631168000400066],1,001,2025-11-13_19h13.13.684,intentional_binding,,2025.1.1,127.93367924758672,2025-11-13 19h13.19.641666 +0530,
0.7,400,unexp,226,10,18,space,0.14844150003045797,None,300,1,[1.6151797999627888],[1.615189400035888],18,10,226,2,978.1900372998789,,978.1840522000566,978.1900372998789,979.1759669999592,979.1759669999592,979.1829580999911,979.3296529999934,space,0.14844150003045797,None,979.3306626998819,980.0341366669784,980.3441074001603,980.330496000126,980.3309748000465,980.3441074001603,980.3441074001603,980.3441074001603,981.9596071001142,300,1,[1.6151797999627888],[1.615189400035888],1,001,2025-11-13_19h13.13.684,intentional_binding,,2025.1.1,127.93367924758672,2025-11-13 19h13.19.641666 +0530,
0.4,1000,exp,227,11,18,space,0.11559080006554723,None,400,1,[1.6711746999062598],[1.6711838003247976],18,11,227,7,981.9661727999337,,981.9598620003089,981.9661727999337,982.952381900046,982.952381900046,982.9594864002429,983.0710435002111,space,0.11559080006554723,None,983.071861400269,983.4767894666331,983.7950507001951,983.776761200279,983.777400800027,983.7950507001951,983.7950507001951,983.7950507001951,985.4665570999496,400,1,[1.6711746999062598],[1.6711838003247976],1,001,2025-11-13_19h13.13.684,intentional_binding,,2025.1.1,127.93367924758672,2025-11-13 19h13.19.641666 +0530,
0.7,1000,exp,228,0,19,space,0.21872420003637671,None,500,1,[1.297689599916339],[1.2976982998661697],19,0,228,11,985.4729158002883,,985.4668061002158,985.4729158002883,986.459055100102,986.459055100102,986.4659591000527,986.6813644003123,space,0.21872420003637671,None,986.6819676999003,987.385416566922,987.6966826003045,987.68365740031,987.6853046999313,987.6966826003045,987.6966826003045,987.6966826003045,988.9946918999776,500,1,[1.297689599916339],[1.2976982998661697],1,001,2025-11-13_19h13.13.684,intentional_binding,,2025.1.1,127.93367924758672,2025-11-13 19h13.19.641666 +0530,
0.1,400,unexp,229,1,19,space,0.3017672002315521,None,500,1,[2.1422874997369945],[2.142297999933362],19,1,229,0,989.0014792000875,,988.9949388001114,989.0014792000875,989.9875696999952,989.9875696999952,989.9946237001568,990.2937767999247,space,0.3017672002315521,None,990.2946009999141,990.400454166873,990.7184481001459,990.6997525999323,990.7003628001548,990.7184481001459,990.7184481001459,990.7184481001459,992.8610713002272,500,1,[2.1422874997369945],[2.142297999933362],1,001,2025-11-13_19h13.13.684,intentional_binding,,2025.1.1,127.93367924758672,2025-11-13 19h13.19.641666 +0530,
0.4,1000,exp,230,2,19,space,0.2158336997963488,None,600,1,[1.6133685000240803],[1.6133777000941336],19,2,230,10,992.8676340999082,,992.8613224001601,992.8676340999082,993.8540646000765,993.8540646000765,993.8608873998746,994.076551000122,space,0.2158336997963488,None,994.0774952000938,994.4818306668351,994.8041174001992,994.7846619002521,994.7851534001529,994.8041174001992,994.8041174001992,994.8041174001992,996.4178273999132,600,1,[1.6133685000240803],[1.6133777000941336],1,001,2025-11-13_19h13.13.684,intentional_binding,,2025.1.1,127.93367924758672,2025-11-13 19h13.19.641666 +0530,
0.4,1000,exp,231,3,19,space,0.04351449990645051,None,700,1,[1.6318640001118183],[1.6318735000677407],19,3,231,4,996.4240219001658,,996.4180783000775,996.4240219001658,997.4100317000411,997.4100317000411,997.4171394002624,997.4593612002209,space,0.04351449990645051,None,997.4600090999156,997.864340866978,998.1821619002149,998.1657358999364,998.166296500247,998.1821619002149,998.1821619002149,998.1821619002149,999.8143764999695,700,1,[1.6318640001118183],[1.6318735000677407],1,001,2025-11-13_19h13.13.684,intentional_binding,,2025.1.1,127.93367924758672,2025-11-13 19h13.19.641666 +0530,
0.1,1000,exp,232,4,19,space,0.09404030023142695,None,800,1,[2.252642000094056],[2.2526511000469327],19,4,232,3,999.8204876002856,,999.8146452000365,999.8204876002856,1000.8065221998841,1000.8065221998841,1000.8134673000313,1000.9044697000645,space,0.09404030023142695,None,1000.9052643999457,1001.0041524666051,1001.3224778999574,1001.3053919002414,1001.3059105998836,1001.3224778999574,1001.3224778999574,1001.3224778999574,1003.5754673001356,800,1,[2.252642000094056],[2.2526511000469327],1,001,2025-11-13_19h13.13.684,intentional_binding,,2025.1.1,127.93367924758672,2025-11-13 19h13.19.641666 +0530,
0.7,1000,exp,233,5,19,space,0.08460019994527102,None,500,1,[1.5021782000549138],[1.5021931999363005],19,5,233,5,1003.5816534003243,,1003.575712100137,1003.5816534003243,1004.5678385002539,1004.5678385002539,1004.5747569999658,1004.6584538999014,space,0.08460019994527102,None,1004.6592144002207,1005.3624035665455,1005.6805402003229,1005.6633609002456,1005.6638787998818,1005.6805402003229,1005.6805402003229,1005.6805402003229,1007.1831968999468,500,1,[1.5021782000549138],[1.5021931999363005],1,001,2025-11-13_19h13.13.684,intentional_binding,,2025.1.1,127.93367924758672,2025-11-13 19h13.19.641666 +0530,
0.7,400,unexp,234,6,19,space,0.09217759966850281,None,200,1,[2.320275700185448],[2.3202845002524555],19,6,234,2,1007.1891351002268,,1007.1835779002868,1007.1891351002268,1008.1753076999448,1008.1753076999448,1008.1821723999456,1008.2729696002789,space,0.09217759966850281,None,1008.27362800017,1008.976702766555,1009.2964725000784,1009.2814591000788,1009.2819765000604,1009.2964725000784,1009.2964725000784,1009.2964725000784,1011.6170701002702,200,1,[2.320275700185448],[2.3202845002524555],1,001,2025-11-13_19h13.13.684,intentional_binding,,2025.1.1,127.93367924758672,2025-11-13 19h13.19.641666 +0530,
0.4,400,unexp,235,7,19,space,0.23786310013383627,None,300,1,[2.756610000040382],[2.7566196997649968],19,7,235,1,1011.6231531002559,,1011.6173713998869,1011.6231531002559,1012.6097486000508,1012.6097486000508,1012.6165017001331,1012.8528253999539,space,0.23786310013383627,None,1012.85340990033,1013.2584346668484,1013.5762414000928,1013.5614320999011,1013.5619987999089,1013.5762414000928,1013.5762414000928,1013.5762414000928,1016.3331818999723,300,1,[2.756610000040382],[2.7566196997649968],1,001,2025-11-13_19h13.13.684,intentional_binding,,2025.1.1,127.93367924758672,2025-11-13 19h13.19.641666 +0530,
0.1,1000,exp,236,8,19,space,0.15401010029017925,None,400,1,[2.150094199925661],[2.1501036998815835],19,8,236,9,1016.339877600316,,1016.333457800094,1016.339877600316,1017.325897899922,1017.325897899922,1017.3328346000053,1017.4865558999591,space,0.15401010029017925,None,1017.4874347001314,1017.5865443666155,1017.9050838002004,1017.8864025003277,1017.8867621002719,1017.9050838002004,1017.9050838002004,1017.9050838002004,1020.0555505999364,400,1,[2.150094199925661],[2.1501036998815835],1,001,2025-11-13_19h13.13.684,intentional_binding,,2025.1.1,127.93367924758672,2025-11-13 19h13.19.641666 +0530,
0.1,1000,exp,237,9,19,space,0.20415049977600574,None,500,1,[1.7371029001660645],[1.7371122003532946],19,9,237,6,1020.0616689999588,,1020.0559434001334,1020.0616689999588,1021.0478207003325,1021.0478207003325,1021.0547759002075,1021.2570349001326,space,0.20415049977600574,None,1021.2579761003144,1021.3562162668134,1021.6739778001793,1021.6564238001592,1021.6572386999615,1021.6739778001793,1021.6739778001793,1021.6739778001793,1023.4114112001844,500,1,[1.7371029001660645],[1.7371122003532946],1,001,2025-11-13_19h13.13.684,intentional_binding,,2025.1.1,127.93367924758672,2025-11-13 19h13.19.641666 +0530,
0.7,1000,exp,238,10,19,space,0.07019899971783161,None,500,1,[1.784884599968791],[1.7849005996249616],19,10,238,8,1023.4181752000004,,1023.4116734000854,1023.4181752000004,1024.4043197999708,1024.4043197999708,1024.4112017001025,1024.481332700234,space,0.07019899971783161,None,1024.4820157000795,1025.1854313668484,1025.4936461001635,1025.481228200253,1025.48171429988,1025.4936461001635,1025.4936461001635,1025.4936461001635,1027.2789847003296,500,1,[1.784884599968791],[1.7849005996249616],1,001,2025-11-13_19h13.13.684,intentional_binding,,2025.1.1,127.93367924758672,2025-11-13 19h13.19.641666 +0530,
0.4,1000,exp,239,11,19,space,0.07626309990882874,None,400,1,[1.4963018000125885],[1.4963124003261328],19,11,239,7,1027.2854148000479,,1027.27937570028,1027.2854148000479,1028.2717216000892,1028.2717216000892,1028.2786111999303,1028.3552147001028,space,0.07626309990882874,None,1028.356154399924,1028.760621066733,1029.0796854998916,1029.0660643000156,1029.0665641999803,1029.0796854998916,1029.0796854998916,1029.0796854998916,1030.5763551001437,400,1,[1.4963018000125885],[1.4963124003261328],1,001,2025-11-13_19h13.13.684,intentional_binding,,2025.1.1,127.93367924758672,2025-11-13 19h13.19.641666 +0530,
0.7,1000,exp,240,0,20,space,0.34465189976617694,None,500,1,[1.3872001999989152],[1.387209499720484],20,0,240,11,1030.5829556002282,,1030.576617400162,1030.5829556002282,1031.5689325002022,1031.5689325002022,1031.5758601999842,1031.9164916002192,space,0.34465189976617694,None,1031.9173134001903,1032.6205065665456,1032.9404609003104,1032.922962400131,1032.923457399942,1032.9404609003104,1032.9404609003104,1032.9404609003104,1034.3279973999597,500,1,[1.3872001999989152],[1.387209499720484],1,001,2025-11-13_19h13.13.684,intentional_binding,,2025.1.1,127.93367924758672,2025-11-13 19h13.19.641666 +0530,
0.1,1000,exp,241,1,20,space,0.043889100197702646,None,600,1,[1.8633499001152813],[1.863365299999714],20,1,241,3,1034.3343207999133,,1034.3282433999702,1034.3343207999133,1035.3203666000627,1035.3203666000627,1035.327581600286,1035.3693508999422,space,0.043889100197702646,None,1035.3701800000854,1035.4690044667261,1035.77948140027,1035.766850899905,1035.7673213998787,1035.77948140027,1035.77948140027,1035.77948140027,1037.6431843000464,600,1,[1.8633499001152813],[1.863365299999714],1,001,2025-11-13_19h13.13.684,intentional_binding,,2025.1.1,127.93367924758672,2025-11-13 19h13.19.641666 +0530,
0.7,1000,exp,242,2,20,space,0.16856039967387915,None,600,1,[1.2343087000772357],[1.2343240003101528],20,2,242,5,1037.6496184002608,,1037.64343990013,1037.6496184002608,1038.635633500293,1038.635633500293,1038.6427108999342,1038.8103971001692,space,0.16856039967387915,None,1038.8113017999567,1039.513872166692,1039.8318222002126,1039.8146715001203,1039.8152391002513,1039.8318222002126,1039.8318222002126,1039.8318222002126,1041.0665720002726,600,1,[1.2343087000772357],[1.2343240003101528],1,001,2025-11-13_19h13.13.684,intentional_binding,,2025.1.1,127.93367924758672,2025-11-13 19h13.19.641666 +0530,
0.4,1000,exp,243,3,20,space,0.23164330003783107,None,700,1,[1.906115099787712],[1.906124500092119],20,3,243,4,1041.0731776002795,,1041.066961800214,1041.0731776002795,1042.0591426999308,1042.0591426999308,1042.0661189001985,1042.295619300101,space,0.23164330003783107,None,1042.296314400155,1042.7012162665526,1043.0197934000753,1043.0057120001875,1043.0062196999788,1043.0197934000753,1043.0197934000753,1043.0197934000753,1044.926243300084,700,1,[1.906115099787712],[1.906124500092119],1,001,2025-11-13_19h13.13.684,intentional_binding,,2025.1.1,127.93367924758672,2025-11-13 19h13.19.641666 +0530,
0.7,400,unexp,244,4,20,space,0.029468399938195944,None,200,1,[1.869781699962914],[1.8697905000299215],20,4,244,2,1044.9329487001523,,1044.9264919999987,1044.9329487001523,1045.9188898000866,1045.9188898000866,1045.9258325002156,1045.9545554001816,space,0.029468399938195944,None,1045.9555343999527,1046.6587492665897,1046.9766533998773,1046.9574633999728,1046.9579432001337,1046.9766533998773,1046.9766533998773,1046.9766533998773,1048.8467733999714,200,1,[1.869781699962914],[1.8697905000299215],1,001,2025-11-13_19h13.13.684,intentional_binding,,2025.1.1,127.93367924758672,2025-11-13 19h13.19.641666 +0530,
0.7,1000,exp,245,5,20,space,0.05043649999424815,None,400,1,[1.8218399998731911],[1.8218560996465385],20,5,245,8,1048.8530824999325,,1048.8470149999484,1048.8530824999325,1049.8392252000049,1049.8392252000049,1049.8460877998732,1049.8951119999401,space,0.05043649999424815,None,1049.8958654999733,1050.5989738666142,1050.9168504001573,1050.89980689995,1050.9003083002754,1050.9168504001573,1050.9168504001573,1050.9168504001573,1052.739158099983,400,1,[1.8218399998731911],[1.8218560996465385],1,001,2025-11-13_19h13.13.684,intentional_binding,,2025.1.1,127.93367924758672,2025-11-13 19h13.19.641666 +0530,
0.4,1000,exp,246,6,20,space,0.15515330014750361,None,500,1,[1.9501324002631009],[1.9501476003788412],20,6,246,10,1052.745533999987,,1052.7395500000566,1052.745533999987,1053.7317026001401,1053.7317026001401,1053.7385732000694,1053.8921270999126,space,0.15515330014750361,None,1053.8931253999472,1054.2979910667675,1054.6130933999084,1054.5996906999499,1054.6002764999866,1054.6130933999084,1054.6130933999084,1054.6130933999084,1056.5636955001391,500,1,[1.9501324002631009],[1.9501476003788412],1,001,2025-11-13_19h13.13.684,intentional_binding,,2025.1.1,127.93367924758672,2025-11-13 19h13.19.641666 +0530,
0.1,1000,exp,247,7,20,space,0.08689709985628724,None,600,1,[1.958886899985373],[1.958895799703896],20,7,247,9,1056.570033899974,,1056.564157600049,1056.570033899974,1057.5565335000865,1057.5565335000865,1057.5631416998804,1057.6474613999017,space,0.08689709985628724,None,1057.6484064999968,1057.7476931666645,1058.0657085999846,1058.0477412003092,1058.0482454001904,1058.0657085999846,1058.0657085999846,1058.0657085999846,1060.024942500051,600,1,[1.958886899985373],[1.958895799703896],1,001,2025-11-13_19h13.13.684,intentional_binding,,2025.1.1,127.93367924758672,2025-11-13 19h13.19.641666 +0530,
0.4,400,unexp,248,8,20,space,0.07743290020152926,None,100,1,[2.5698744002729654],[2.5698835998773575],20,8,248,1,1060.030783700291,,1060.0251960000023,1060.030783700291,1061.01722420007,1061.01722420007,1061.0241665001959,1061.1008775001392,space,0.07743290020152926,None,1061.1015506000258,1061.5064126668187,1061.8250492000952,1061.8055882002227,1061.8060991000384,1061.8250492000952,1061.8250492000952,1061.8250492000952,1064.3952659000643,100,1,[2.5698744002729654],[2.5698835998773575],1,001,2025-11-13_19h13.13.684,intentional_binding,,2025.1.1,127.93367924758672,2025-11-13 19h13.19.641666 +0530,
0.1,400,unexp,249,9,20,space,0.7623328999616206,None,200,1,[2.0630562999285758],[2.0630654003471136],20,9,249,0,1064.4021499999799,,1064.3955169999972,1064.4021499999799,1065.387827700004,1065.387827700004,1065.3948472002521,1066.1524734999985,space,0.7623328999616206,None,1066.1531985001639,1066.2523404667775,1066.5699420999736,1066.5542782000266,1066.5548258000053,1066.5699420999736,1066.5699420999736,1066.5699420999736,1068.6333246002905,200,1,[2.0630562999285758],[2.0630654003471136],1,001,2025-11-13_19h13.13.684,intentional_binding,,2025.1.1,127.93367924758672,2025-11-13 19h13.19.641666 +0530,
0.1,1000,exp,250,10,20,space,0.041371299885213375,None,400,1,[2.706263799685985],[2.706272999756038],20,10,250,6,1068.6399073000066,,1068.6335792001337,1068.6399073000066,1069.6260379999876,1069.6260379999876,1069.6329405000433,1069.6686273002997,space,0.041371299885213375,None,1069.6693573002703,1069.768618366743,1070.0862658000551,1070.0683967000805,1070.0689428001642,1070.0862658000551,1070.0862658000551,1070.0862658000551,1072.792852499988,400,1,[2.706263799685985],[2.706272999756038],1,001,2025-11-13_19h13.13.684,intentional_binding,,2025.1.1,127.93367924758672,2025-11-13 19h13.19.641666 +0530,
0.4,1000,exp,251,11,20,space,0.03786770021542907,None,500,1,[1.7748516998253763],[1.774860699661076],20,11,251,7,1072.7994937002659,,1072.7931015999056,1072.7994937002659,1073.7856959002092,1073.7856959002092,1073.7928200000897,1073.8276607003063,space,0.03786770021542907,None,1073.8285497003235,1074.2331529665428,1074.5539353000931,1074.539786099922,1074.540287700016,1074.5539353000931,1074.5539353000931,1074.5539353000931,1076.3291042000055,500,1,[1.7748516998253763],[1.774860699661076],1,001,2025-11-13_19h13.13.684,intentional_binding,,2025.1.1,127.93367924758672,2025-11-13 19h13.19.641666 +0530,
0.4,1000,exp,252,0,21,space,0.09252690011635423,None,600,1,[2.001631500199437],[2.00164039991796],21,0,252,4,1076.335474099964,,1076.3293540999293,1076.335474099964,1077.321499099955,1077.321499099955,1077.3284757002257,1077.4192218002863,space,0.09252690011635423,None,1077.4201234001666,1077.8243232668067,1078.1422211001627,1078.1245070002042,1078.1251380001195,1078.1422211001627,1078.1422211001627,1078.1422211001627,1080.1441955999471,600,1,[2.001631500199437],[2.00164039991796],1,001,2025-11-13_19h13.13.684,intentional_binding,,2025.1.1,127.93367924758672,2025-11-13 19h13.19.641666 +0530,
0.1,1000,exp,253,1,21,space,0.13390630017966032,None,600,1,[1.8554984000511467],[1.855507900007069],21,1,253,3,1080.1503449003212,,1080.1444390001707,1080.1503449003212,1081.1366642001085,1081.1366642001085,1081.1437174999155,1081.2762460000813,space,0.13390630017966032,None,1081.277430200018,1081.3768018666344,1081.6947858002968,1081.6753595001064,1081.6759596001357,1081.6947858002968,1081.6947858002968,1081.6947858002968,1083.5506068002433,600,1,[1.8554984000511467],[1.855507900007069],1,001,2025-11-13_19h13.13.684,intentional_binding,,2025.1.1,127.93367924758672,2025-11-13 19h13.19.641666 +0530,
