thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
58,0,58,[np.float64(0.405)],[np.float64(0.09333333333333334)],[1],[0],[0],[1.5405586999841034],['target'],58,0,58,0,117.75921109993942,,5,117.74863320006989,117.75921109993942,117.75921109993942,0.007809799863025546,119.28923240001313,[np.float64(0.405)],[np.float64(0.09333333333333334)],[1],[0],[0],[1.5405586999841034],['target'],3,001,2025-10-01_15h49.01.168,untitled,,2025.1.1,143.7818653880359,2025-10-01 15h49.19.721322 +0530,
59,0,59,[np.float64(-0.22166666666666668)],[np.float64(0.2833333333333333)],[1],[0],[0],[2.075312699889764],['target'],59,0,59,0,119.31397629994899,,10,119.304534799885,119.31397629994899,119.31397629994899,0.015231800032779574,121.37988699995913,[np.float64(-0.22166666666666668)],[np.float64(0.2833333333333333)],[1],[0],[0],[2.075312699889764],['target'],3,001,2025-10-01_15h49.01.168,untitled,,2025.1.1,143.7818653880359,2025-10-01 15h49.19.721322 +0530,
60,0,60,[np.float64(0.08)],[np.float64(-0.23333333333333334)],[1],[0],[0],[2.505224999971688],['target'],60,0,60,0,121.398075300036,,5,121.38814070005901,121.398075300036,121.398075300036,0.008162100100889802,123.89341920008883,[np.float64(0.08)],[np.float64(-0.23333333333333334)],[1],[0],[0],[2.505224999971688],['target'],3,001,2025-10-01_15h49.01.168,untitled,,2025.1.1,143.7818653880359,2025-10-01 15h49.19.721322 +0530,
61,0,61,[np.float64(0.035)],[np.float64(0.04)],[1],[0],[0],[2.075314600020647],['target'],61,0,61,0,123.9118363999296,,5,123.90181860001758,123.9118363999296,123.9118363999296,0.008292300160974264,125.97717410000041,[np.float64(0.035)],[np.float64(0.04)],[1],[0],[0],[2.075314600020647],['target'],3,001,2025-10-01_15h49.01.168,untitled,,2025.1.1,143.7818653880359,2025-10-01 15h49.19.721322 +0530,
62,0,62,[np.float64(-0.39)],[np.float64(0.345)],[1],[0],[0],[2.5335526999551803],['target'],62,0,62,0,125.99474049988203,,5,125.98536400008015,125.99474049988203,125.99474049988203,0.008116699988022447,128.51895490009338,[np.float64(-0.39)],[np.float64(0.345)],[1],[0],[0],[2.5335526999551803],['target'],3,001,2025-10-01_15h49.01.168,untitled,,2025.1.1,143.7818653880359,2025-10-01 15h49.19.721322 +0530,
63,0,63,[np.float64(-0.04833333333333333)],[np.float64(0.46)],[1],[0],[0],[1.748594000004232],['target'],63,0,63,0,128.53648840007372,,5,128.52711390005425,128.53648840007372,128.53648840007372,0.008088000118732452,130.27575089992024,[np.float64(-0.04833333333333333)],[np.float64(0.46)],[1],[0],[0],[1.748594000004232],['target'],3,001,2025-10-01_15h49.01.168,untitled,,2025.1.1,143.7818653880359,2025-10-01 15h49.19.721322 +0530,
64,0,64,[np.float64(-0.295)],[np.float64(0.4633333333333333)],[1],[0],[0],[1.539828300010413],['target'],64,0,64,0,130.30051780003123,,10,130.29123870003968,130.30051780003123,130.30051780003123,0.0154146000277251,131.83110739989206,[np.float64(-0.295)],[np.float64(0.4633333333333333)],[1],[0],[0],[1.539828300010413],['target'],3,001,2025-10-01_15h49.01.168,untitled,,2025.1.1,143.7818653880359,2025-10-01 15h49.19.721322 +0530,
65,0,65,[np.float64(0.3416666666666667)],[np.float64(-0.31833333333333336)],[1],[0],[0],[2.8870056997984648],['target'],65,0,65,0,131.86292360001244,,10,131.8468492999673,131.86292360001244,131.86292360001244,0.015658600023016334,134.733892200049,[np.float64(0.3416666666666667)],[np.float64(-0.31833333333333336)],[1],[0],[0],[2.8870056997984648],['target'],3,001,2025-10-01_15h49.01.168,untitled,,2025.1.1,143.7818653880359,2025-10-01 15h49.19.721322 +0530,
66,0,66,[np.float64(0.13)],[np.float64(0.28)],[1],[0],[0],[1.631469399901107],['target'],66,0,66,0,134.75208420003764,,5,134.74191779992543,134.75208420003764,134.75208420003764,0.007937999907881021,136.37343179993331,[np.float64(0.13)],[np.float64(0.28)],[1],[0],[0],[1.631469399901107],['target'],3,001,2025-10-01_15h49.01.168,untitled,,2025.1.1,143.7818653880359,2025-10-01 15h49.19.721322 +0530,
67,0,67,[np.float64(-0.22833333333333333)],[np.float64(-0.4633333333333333)],[1],[0],[0],[2.657380900112912],['target'],67,0,67,0,136.39741640002467,,10,136.3889285000041,136.39741640002467,136.39741640002467,0.01542520010843873,139.04634810006246,[np.float64(-0.22833333333333333)],[np.float64(-0.4633333333333333)],[1],[0],[0],[2.657380900112912],['target'],3,001,2025-10-01_15h49.01.168,untitled,,2025.1.1,143.7818653880359,2025-10-01 15h49.19.721322 +0530,
68,0,68,[np.float64(0.16166666666666665)],[np.float64(0.38666666666666666)],[1],[0],[0],[4.067673600045964],['target'],68,0,68,0,139.07132179988548,,10,139.06195320002735,139.07132179988548,139.07132179988548,0.01551369996741414,143.12966779991984,[np.float64(0.16166666666666665)],[np.float64(0.38666666666666666)],[1],[0],[0],[4.067673600045964],['target'],3,001,2025-10-01_15h49.01.168,untitled,,2025.1.1,143.7818653880359,2025-10-01 15h49.19.721322 +0530,
69,0,69,[np.float64(-0.2966666666666667)],[np.float64(0.43)],[1],[0],[0],[1.7003250000998378],['target'],69,0,69,0,143.14759370009415,,5,143.1376118999906,143.14759370009415,143.14759370009415,0.007854599971324205,144.83797809993848,[np.float64(-0.2966666666666667)],[np.float64(0.43)],[1],[0],[0],[1.7003250000998378],['target'],3,001,2025-10-01_15h49.01.168,untitled,,2025.1.1,143.7818653880359,2025-10-01 15h49.19.721322 +0530,
70,0,70,[np.float64(-0.13666666666666666)],[np.float64(0.34)],[1],[0],[0],[1.2973654998932034],['target'],70,0,70,0,144.8631722999271,,10,144.85318719991483,144.8631722999271,144.8631722999271,0.015132300090044737,146.15059740003198,[np.float64(-0.13666666666666666)],[np.float64(0.34)],[1],[0],[0],[1.2973654998932034],['target'],3,001,2025-10-01_15h49.01.168,untitled,,2025.1.1,143.7818653880359,2025-10-01 15h49.19.721322 +0530,
71,0,71,[np.float64(-0.405)],[np.float64(-0.3233333333333333)],[1],[0],[0],[2.733634800184518],['target'],71,0,71,0,146.1752341000829,,10,146.1665256000124,146.1752341000829,146.1752341000829,0.015839099884033203,148.90020120004192,[np.float64(-0.405)],[np.float64(-0.3233333333333333)],[1],[0],[0],[2.733634800184518],['target'],3,001,2025-10-01_15h49.01.168,untitled,,2025.1.1,143.7818653880359,2025-10-01 15h49.19.721322 +0530,
72,0,72,[np.float64(0.06166666666666667)],[np.float64(0.15333333333333332)],[1],[0],[0],[1.7976073001045734],['target'],72,0,72,0,148.925575299887,,10,148.91538959997706,148.925575299887,148.925575299887,0.015098499832674861,150.71303769992664,[np.float64(0.06166666666666667)],[np.float64(0.15333333333333332)],[1],[0],[0],[1.7976073001045734],['target'],3,001,2025-10-01_15h49.01.168,untitled,,2025.1.1,143.7818653880359,2025-10-01 15h49.19.721322 +0530,
73,0,73,[np.float64(-0.25166666666666665)],[np.float64(-0.29833333333333334)],[1],[0],[0],[1.651967299869284],['target'],73,0,73,0,150.73104629991576,,5,150.72105689998716,150.73104629991576,150.73104629991576,0.007927400059998035,152.37306619994342,[np.float64(-0.25166666666666665)],[np.float64(-0.29833333333333334)],[1],[0],[0],[1.651967299869284],['target'],3,001,2025-10-01_15h49.01.168,untitled,,2025.1.1,143.7818653880359,2025-10-01 15h49.19.721322 +0530,
74,0,74,[np.float64(0.11)],[np.float64(-0.3566666666666667)],[1],[0],[0],[2.8580229999497533],['target'],74,0,74,0,152.39722110005096,,10,152.38883919990622,152.39722110005096,152.39722110005096,0.015700899995863438,155.24690110003576,[np.float64(0.11)],[np.float64(-0.3566666666666667)],[1],[0],[0],[2.8580229999497533],['target'],3,001,2025-10-01_15h49.01.168,untitled,,2025.1.1,143.7818653880359,2025-10-01 15h49.19.721322 +0530,
75,0,75,[np.float64(-0.4)],[np.float64(-0.295)],[1],[0],[0],[1.9709874000400305],['target'],75,0,75,0,155.27332770009525,,10,155.26246810005978,155.27332770009525,155.27332770009525,0.015478699933737516,157.23349260003306,[np.float64(-0.4)],[np.float64(-0.295)],[1],[0],[0],[1.9709874000400305],['target'],3,001,2025-10-01_15h49.01.168,untitled,,2025.1.1,143.7818653880359,2025-10-01 15h49.19.721322 +0530,
76,0,76,[np.float64(0.22333333333333333)],[np.float64(-0.125)],[1],[0],[0],[2.0739585999399424],['target'],76,0,76,0,157.25852949987166,,10,157.24937819992192,157.25852949987166,157.25852949987166,0.01579870004206896,159.32337259990163,[np.float64(0.22333333333333333)],[np.float64(-0.125)],[1],[0],[0],[2.0739585999399424],['target'],3,001,2025-10-01_15h49.01.168,untitled,,2025.1.1,143.7818653880359,2025-10-01 15h49.19.721322 +0530,
77,0,77,[np.float64(0.32166666666666666)],[np.float64(0.35)],[1],[0],[0],[2.5200282000005245],['target'],77,0,77,0,159.34919129987247,,10,159.33881539991125,159.34919129987247,159.34919129987247,0.015352500136941671,161.85888070007786,[np.float64(0.32166666666666666)],[np.float64(0.35)],[1],[0],[0],[2.5200282000005245],['target'],3,001,2025-10-01_15h49.01.168,untitled,,2025.1.1,143.7818653880359,2025-10-01 15h49.19.721322 +0530,
78,0,78,[np.float64(-0.4483333333333333)],[np.float64(-0.41833333333333333)],[1],[0],[0],[1.9640538999810815],['target'],78,0,78,0,161.87728379992768,,5,161.86672970000654,161.87728379992768,161.87728379992768,0.007760499836876988,163.83082489995286,[np.float64(-0.4483333333333333)],[np.float64(-0.41833333333333333)],[1],[0],[0],[1.9640538999810815],['target'],3,001,2025-10-01_15h49.01.168,untitled,,2025.1.1,143.7818653880359,2025-10-01 15h49.19.721322 +0530,
79,0,79,[np.float64(-0.36833333333333335)],[np.float64(0.36666666666666664)],[1],[0],[0],[3.748778099892661],['target'],79,0,79,0,163.85580809996463,,10,163.84610349987634,163.85580809996463,163.85580809996463,0.01520409993827343,167.5949184000492,[np.float64(-0.36833333333333335)],[np.float64(0.36666666666666664)],[1],[0],[0],[3.748778099892661],['target'],3,001,2025-10-01_15h49.01.168,untitled,,2025.1.1,143.7818653880359,2025-10-01 15h49.19.721322 +0530,
80,0,80,[np.float64(0.3566666666666667)],[np.float64(-0.08666666666666667)],[1],[0],[0],[2.1931662000715733],['target'],80,0,80,0,167.6132394000888,,5,167.6031057999935,167.6132394000888,167.6132394000888,0.00809839996509254,169.79631310002878,[np.float64(0.3566666666666667)],[np.float64(-0.08666666666666667)],[1],[0],[0],[2.1931662000715733],['target'],3,001,2025-10-01_15h49.01.168,untitled,,2025.1.1,143.7818653880359,2025-10-01 15h49.19.721322 +0530,
81,0,81,[np.float64(0.48833333333333334)],[np.float64(-0.265)],[1],[0],[0],[1.6720079998485744],['target'],81,0,81,0,169.81411059992388,,5,169.8040984000545,169.81411059992388,169.81411059992388,0.00771340006031096,171.47614719998091,[np.float64(0.48833333333333334)],[np.float64(-0.265)],[1],[0],[0],[1.6720079998485744],['target'],3,001,2025-10-01_15h49.01.168,untitled,,2025.1.1,143.7818653880359,2025-10-01 15h49.19.721322 +0530,
82,0,82,[np.float64(-0.11166666666666666)],[np.float64(-0.38166666666666665)],[1],[0],[0],[2.2839742000214756],['target'],82,0,82,0,171.50219550007023,,10,171.49165800004266,171.50219550007023,171.50219550007023,0.015440999995917082,173.77567019988783,[np.float64(-0.11166666666666666)],[np.float64(-0.38166666666666665)],[1],[0],[0],[2.2839742000214756],['target'],3,001,2025-10-01_15h49.01.168,untitled,,2025.1.1,143.7818653880359,2025-10-01 15h49.19.721322 +0530,
83,0,83,[np.float64(0.305)],[np.float64(-0.135)],[1],[0],[0],[2.1441210999619216],['target'],83,0,83,0,173.800738299964,,10,173.79092340008356,173.800738299964,173.800738299964,0.015168200014159083,175.9350829999894,[np.float64(0.305)],[np.float64(-0.135)],[1],[0],[0],[2.1441210999619216],['target'],3,001,2025-10-01_15h49.01.168,untitled,,2025.1.1,143.7818653880359,2025-10-01 15h49.19.721322 +0530,
84,0,84,[np.float64(-0.49)],[np.float64(0.46166666666666667)],[1],[0],[0],[4.442807300016284],['target'],84,0,84,0,175.95989799988456,,10,175.95037089986727,175.95989799988456,175.95989799988456,0.015199200017377734,180.39321450004354,[np.float64(-0.49)],[np.float64(0.46166666666666667)],[1],[0],[0],[4.442807300016284],['target'],3,001,2025-10-01_15h49.01.168,untitled,,2025.1.1,143.7818653880359,2025-10-01 15h49.19.721322 +0530,
85,0,85,[np.float64(-0.4033333333333333)],[np.float64(-0.075)],[1],[0],[0],[2.519718399969861],['target'],85,0,85,0,180.4185412998777,,10,180.40855950000696,180.4185412998777,180.4185412998777,0.015257499879226089,182.92831630003639,[np.float64(-0.4033333333333333)],[np.float64(-0.075)],[1],[0],[0],[2.519718399969861],['target'],3,001,2025-10-01_15h49.01.168,untitled,,2025.1.1,143.7818653880359,2025-10-01 15h49.19.721322 +0530,
86,0,86,[np.float64(0.4066666666666667)],[np.float64(-0.49)],[1],[0],[0],[3.2830954000819474],['target'],86,0,86,0,182.94628429994918,,5,182.93653499986976,182.94628429994918,182.94628429994918,0.008130199974402785,186.21968590002507,[np.float64(0.4066666666666667)],[np.float64(-0.49)],[1],[0],[0],[3.2830954000819474],['target'],3,001,2025-10-01_15h49.01.168,untitled,,2025.1.1,143.7818653880359,2025-10-01 15h49.19.721322 +0530,
87,0,87,[np.float64(-0.40166666666666667)],[np.float64(0.37)],[1],[0],[0],[2.4760988999623805],['target'],87,0,87,0,186.2375731000211,,5,186.2296605000738,186.2375731000211,186.2375731000211,0.00987639999948442,188.70579989999533,[np.float64(-0.40166666666666667)],[np.float64(0.37)],[1],[0],[0],[2.4760988999623805],['target'],3,001,2025-10-01_15h49.01.168,untitled,,2025.1.1,143.7818653880359,2025-10-01 15h49.19.721322 +0530,
88,0,88,[np.float64(0.2783333333333333)],[np.float64(-0.34)],[1],[0],[0],[3.560665600001812],['target'],88,0,88,0,188.78011609986424,,10,188.72147019999102,188.78011609986424,188.78011609986424,0.015592999989166856,192.28217169991694,[np.float64(0.2783333333333333)],[np.float64(-0.34)],[1],[0],[0],[3.560665600001812],['target'],3,001,2025-10-01_15h49.01.168,untitled,,2025.1.1,143.7818653880359,2025-10-01 15h49.19.721322 +0530,
89,0,89,[np.float64(0.30833333333333335)],[np.float64(-0.16166666666666665)],[1],[0],[0],[4.673498400021344],[None],89,0,89,0,192.30053670005873,,5,192.2896708000917,192.30053670005873,192.30053670005873,0.007408600067719817,196.96322460006922,[np.float64(0.30833333333333335)],[np.float64(-0.16166666666666665)],[1],[0],[0],[4.673498400021344],[None],3,001,2025-10-01_15h49.01.168,untitled,,2025.1.1,143.7818653880359,2025-10-01 15h49.19.721322 +0530,
90,0,90,[np.float64(0.14166666666666666)],[np.float64(-0.008333333333333333)],[1],[0],[0],[4.0537531999871135],['target'],90,0,90,0,196.98099329997785,,5,196.9714144000318,196.98099329997785,196.98099329997785,0.008083600085228682,201.02520959987305,[np.float64(0.14166666666666666)],[np.float64(-0.008333333333333333)],[1],[0],[0],[4.0537531999871135],['target'],3,001,2025-10-01_15h49.01.168,untitled,,2025.1.1,143.7818653880359,2025-10-01 15h49.19.721322 +0530,
91,0,91,[np.float64(0.22833333333333333)],[np.float64(-0.09166666666666666)],[1],[0],[0],[2.464494700077921],['target'],91,0,91,0,201.04314709990285,,5,201.03307550004683,201.04314709990285,201.04314709990285,0.0077818999998271465,203.4976136998739,[np.float64(0.22833333333333333)],[np.float64(-0.09166666666666666)],[1],[0],[0],[2.464494700077921],['target'],3,001,2025-10-01_15h49.01.168,untitled,,2025.1.1,143.7818653880359,2025-10-01 15h49.19.721322 +0530,
92,0,92,[np.float64(-0.195)],[np.float64(0.47)],[1],[0],[0],[3.4149237000383437],['target'],92,0,92,0,203.51588770002127,,5,203.5060268000234,203.51588770002127,203.51588770002127,0.008341100066900253,206.9210065000225,[np.float64(-0.195)],[np.float64(0.47)],[1],[0],[0],[3.4149237000383437],['target'],3,001,2025-10-01_15h49.01.168,untitled,,2025.1.1,143.7818653880359,2025-10-01 15h49.19.721322 +0530,
93,0,93,[np.float64(0.21333333333333335)],[np.float64(-0.30333333333333334)],[1],[0],[0],[2.192447599954903],[None],93,0,93,0,206.9460036000237,,10,206.93703630007803,206.9460036000237,206.9460036000237,0.015924799954518676,209.1295237999875,[np.float64(0.21333333333333335)],[np.float64(-0.30333333333333334)],[1],[0],[0],[2.192447599954903],[None],3,001,2025-10-01_15h49.01.168,untitled,,2025.1.1,143.7818653880359,2025-10-01 15h49.19.721322 +0530,
94,0,94,[np.float64(0.3416666666666667)],[np.float64(-0.335)],[1],[0],[0],[1.7067581000737846],['target'],94,0,94,0,209.1475082000252,,5,209.13798999995925,209.1475082000252,209.1475082000252,0.00837870012037456,210.8448042999953,[np.float64(0.3416666666666667)],[np.float64(-0.335)],[1],[0],[0],[1.7067581000737846],['target'],3,001,2025-10-01_15h49.01.168,untitled,,2025.1.1,143.7818653880359,2025-10-01 15h49.19.721322 +0530,
95,0,95,[np.float64(-0.11)],[np.float64(0.11333333333333333)],[1],[0],[0],[2.4693182001356035],['target'],95,0,95,0,210.86289009987377,,5,210.8545015999116,210.86289009987377,210.86289009987377,0.009593699825927615,213.3238725999836,[np.float64(-0.11)],[np.float64(0.11333333333333333)],[1],[0],[0],[2.4693182001356035],['target'],3,001,2025-10-01_15h49.01.168,untitled,,2025.1.1,143.7818653880359,2025-10-01 15h49.19.721322 +0530,
96,0,96,[np.float64(0.49333333333333335)],[np.float64(-0.14166666666666666)],[1],[0],[0],[2.449585400056094],['target'],96,0,96,0,213.34256420005113,,5,213.33240469987504,213.34256420005113,213.34256420005113,0.008394199889153242,215.78203279990703,[np.float64(0.49333333333333335)],[np.float64(-0.14166666666666666)],[1],[0],[0],[2.449585400056094],['target'],3,001,2025-10-01_15h49.01.168,untitled,,2025.1.1,143.7818653880359,2025-10-01 15h49.19.721322 +0530,
97,0,97,[np.float64(-0.31666666666666665)],[np.float64(0.12166666666666667)],[1],[0],[0],[2.796693000011146],['target'],97,0,97,0,215.8003831000533,,5,215.79029710008763,215.8003831000533,215.8003831000533,0.00819050008431077,218.58702949993312,[np.float64(-0.31666666666666665)],[np.float64(0.12166666666666667)],[1],[0],[0],[2.796693000011146],['target'],3,001,2025-10-01_15h49.01.168,untitled,,2025.1.1,143.7818653880359,2025-10-01 15h49.19.721322 +0530,
98,0,98,[np.float64(0.09666666666666666)],[np.float64(0.07)],[1],[0],[0],[3.0621722999494523],['target'],98,0,98,0,218.60620400006883,,5,218.59502799995244,218.60620400006883,218.60620400006883,0.007923599798232317,221.65724189998582,[np.float64(0.09666666666666666)],[np.float64(0.07)],[1],[0],[0],[3.0621722999494523],['target'],3,001,2025-10-01_15h49.01.168,untitled,,2025.1.1,143.7818653880359,2025-10-01 15h49.19.721322 +0530,
99,0,99,[np.float64(-0.20666666666666667)],[np.float64(0.25833333333333336)],[1],[0],[0],[2.193366900086403],['target'],99,0,99,0,221.68254030006938,,10,221.67238230002113,221.68254030006938,221.68254030006938,0.015067900065332651,223.86578750004992,[np.float64(-0.20666666666666667)],[np.float64(0.25833333333333336)],[1],[0],[0],[2.193366900086403],['target'],3,001,2025-10-01_15h49.01.168,untitled,,2025.1.1,143.7818653880359,2025-10-01 15h49.19.721322 +0530,
100,0,100,[np.float64(0.185)],[np.float64(-0.011666666666666667)],[1],[0],[0],[3.3734760000370443],['target'],100,0,100,0,223.89042260008864,,10,223.8811902999878,223.89042260008864,223.89042260008864,0.015314799966290593,227.25470789987594,[np.float64(0.185)],[np.float64(-0.011666666666666667)],[1],[0],[0],[3.3734760000370443],['target'],3,001,2025-10-01_15h49.01.168,untitled,,2025.1.1,143.7818653880359,2025-10-01 15h49.19.721322 +0530,
101,0,101,[np.float64(0.3466666666666667)],[np.float64(-0.18)],[1],[0],[0],[1.7272671998944134],['target'],101,0,101,0,227.27908589993604,,10,227.27022160007618,227.27908589993604,227.27908589993604,0.015425800113007426,228.99753129994497,[np.float64(0.3466666666666667)],[np.float64(-0.18)],[1],[0],[0],[1.7272671998944134],['target'],3,001,2025-10-01_15h49.01.168,untitled,,2025.1.1,143.7818653880359,2025-10-01 15h49.19.721322 +0530,
102,0,102,[np.float64(-0.3383333333333333)],[np.float64(0.4666666666666667)],[1],[0],[0],[2.1581377999391407],['target'],102,0,102,0,229.02231879997998,,10,229.0131957998965,229.02231879997998,229.02231879997998,0.015576600097119808,231.17139409994707,[np.float64(-0.3383333333333333)],[np.float64(0.4666666666666667)],[1],[0],[0],[2.1581377999391407],['target'],3,001,2025-10-01_15h49.01.168,untitled,,2025.1.1,143.7818653880359,2025-10-01 15h49.19.721322 +0530,
103,0,103,[np.float64(-0.05)],[np.float64(-0.25333333333333335)],[1],[0],[0],[2.02543959999457],['target'],103,0,103,0,231.18886830005795,,5,231.18034119997174,231.18886830005795,231.18886830005795,0.008814899949356914,233.20581809990108,[np.float64(-0.05)],[np.float64(-0.25333333333333335)],[1],[0],[0],[2.02543959999457],['target'],3,001,2025-10-01_15h49.01.168,untitled,,2025.1.1,143.7818653880359,2025-10-01 15h49.19.721322 +0530,
104,0,104,[np.float64(0.395)],[np.float64(-0.13166666666666665)],[1],[0],[0],[2.234371499856934],['target'],104,0,104,0,233.23072290001437,,10,233.22135789995082,233.23072290001437,233.23072290001437,0.015467900084331632,235.45577090000734,[np.float64(0.395)],[np.float64(-0.13166666666666665)],[1],[0],[0],[2.234371499856934],['target'],3,001,2025-10-01_15h49.01.168,untitled,,2025.1.1,143.7818653880359,2025-10-01 15h49.19.721322 +0530,
105,0,105,[np.float64(-0.16166666666666665)],[np.float64(0.08833333333333333)],[1],[0],[0],[3.2965819998644292],['target'],105,0,105,0,235.4808680000715,,10,235.47143179993145,235.4808680000715,235.4808680000715,0.015570800052955747,238.76806899998337,[np.float64(-0.16166666666666665)],[np.float64(0.08833333333333333)],[1],[0],[0],[3.2965819998644292],['target'],3,001,2025-10-01_15h49.01.168,untitled,,2025.1.1,143.7818653880359,2025-10-01 15h49.19.721322 +0530,
106,0,106,[np.float64(0.21)],[np.float64(-0.31333333333333335)],[1],[0],[0],[2.3037286000326276],['target'],106,0,106,0,238.79306340008043,,10,238.78386140009388,238.79306340008043,238.79306340008043,0.015624100109562278,241.08762970007956,[np.float64(0.21)],[np.float64(-0.31333333333333335)],[1],[0],[0],[2.3037286000326276],['target'],3,001,2025-10-01_15h49.01.168,untitled,,2025.1.1,143.7818653880359,2025-10-01 15h49.19.721322 +0530,
107,0,107,[np.float64(0.49)],[np.float64(0.3283333333333333)],[1],[0],[0],[3.553662900114432],['target'],107,0,107,0,241.11254670005292,,10,241.10342589998618,241.11254670005292,241.11254670005292,0.015708399936556816,244.65712930005975,[np.float64(0.49)],[np.float64(0.3283333333333333)],[1],[0],[0],[3.553662900114432],['target'],3,001,2025-10-01_15h49.01.168,untitled,,2025.1.1,143.7818653880359,2025-10-01 15h49.19.721322 +0530,
108,0,108,[np.float64(-0.435)],[np.float64(0.09333333333333334)],[1],[0],[0],[2.4499451997689903],['target'],108,0,108,0,244.681751600001,,10,244.67309639998712,244.681751600001,244.681751600001,0.01588099985383451,247.12309570005164,[np.float64(-0.435)],[np.float64(0.09333333333333334)],[1],[0],[0],[2.4499451997689903],['target'],3,001,2025-10-01_15h49.01.168,untitled,,2025.1.1,143.7818653880359,2025-10-01 15h49.19.721322 +0530,
109,0,109,[np.float64(-0.025)],[np.float64(-0.24333333333333335)],[1],[0],[0],[3.0606563000474125],['target'],109,0,109,0,247.14105299999937,,5,247.1313686000649,247.14105299999937,247.14105299999937,0.008144800085574389,250.19206849997863,[np.float64(-0.025)],[np.float64(-0.24333333333333335)],[1],[0],[0],[3.0606563000474125],['target'],3,001,2025-10-01_15h49.01.168,untitled,,2025.1.1,143.7818653880359,2025-10-01 15h49.19.721322 +0530,
110,0,110,[np.float64(0.49)],[np.float64(0.04666666666666667)],[1],[0],[0],[2.206499399850145],['target'],110,0,110,0,250.2167722999584,,10,250.20744400005788,250.2167722999584,250.2167722999584,0.015304500004276633,252.41398190008476,[np.float64(0.49)],[np.float64(0.04666666666666667)],[1],[0],[0],[2.206499399850145],['target'],3,001,2025-10-01_15h49.01.168,untitled,,2025.1.1,143.7818653880359,2025-10-01 15h49.19.721322 +0530,
111,0,111,[np.float64(-0.47333333333333333)],[np.float64(0.43666666666666665)],[1],[0],[0],[2.9915680000558496],['target'],111,0,111,0,252.43214789987542,,5,252.42223989986815,252.43214789987542,252.43214789987542,0.008168899919837713,255.41385039989837,[np.float64(-0.47333333333333333)],[np.float64(0.43666666666666665)],[1],[0],[0],[2.9915680000558496],['target'],3,001,2025-10-01_15h49.01.168,untitled,,2025.1.1,143.7818653880359,2025-10-01 15h49.19.721322 +0530,
112,0,112,[np.float64(0.12833333333333333)],[np.float64(-0.435)],[1],[0],[0],[2.242013100069016],['target'],112,0,112,0,255.43894560006447,,10,255.42904339986853,255.43894560006447,255.43894560006447,0.015129300067201257,257.6710957000032,[np.float64(0.12833333333333333)],[np.float64(-0.435)],[1],[0],[0],[2.242013100069016],['target'],3,001,2025-10-01_15h49.01.168,untitled,,2025.1.1,143.7818653880359,2025-10-01 15h49.19.721322 +0530,
113,0,113,[np.float64(-0.17)],[np.float64(0.021666666666666667)],[1],[0],[0],[3.303974299924448],['target'],113,0,113,0,257.69565619993955,,10,257.68641369999386,257.69565619993955,257.69565619993955,0.015229800017550588,260.99042949988507,[np.float64(-0.17)],[np.float64(0.021666666666666667)],[1],[0],[0],[3.303974299924448],['target'],3,001,2025-10-01_15h49.01.168,untitled,,2025.1.1,143.7818653880359,2025-10-01 15h49.19.721322 +0530,
114,0,114,[np.float64(-0.08666666666666667)],[np.float64(0.3933333333333333)],[1],[0],[0],[1.8045441000722349],['target'],114,0,114,0,261.0085873999633,,5,260.9983123000711,261.0085873999633,261.0085873999633,0.007793099852278829,262.8028983999975,[np.float64(-0.08666666666666667)],[np.float64(0.3933333333333333)],[1],[0],[0],[1.8045441000722349],['target'],3,001,2025-10-01_15h49.01.168,untitled,,2025.1.1,143.7818653880359,2025-10-01 15h49.19.721322 +0530,
115,0,115,[np.float64(0.21666666666666667)],[np.float64(-0.35)],[1],[0],[0],[2.2060597001109272],['target'],115,0,115,0,262.82741110003553,,10,262.8189888999332,262.82741110003553,262.82741110003553,0.01602520002052188,265.02508409996517,[np.float64(0.21666666666666667)],[np.float64(-0.35)],[1],[0],[0],[2.2060597001109272],['target'],3,001,2025-10-01_15h49.01.168,untitled,,2025.1.1,143.7818653880359,2025-10-01 15h49.19.721322 +0530,
116,0,116,[np.float64(0.425)],[np.float64(0.3516666666666667)],[1],[0],[0],[2.067718899808824],['target'],116,0,116,0,265.05030969996005,,10,265.0405989999417,265.05030969996005,265.05030969996005,0.015424299985170364,267.10835959995165,[np.float64(0.425)],[np.float64(0.3516666666666667)],[1],[0],[0],[2.067718899808824],['target'],3,001,2025-10-01_15h49.01.168,untitled,,2025.1.1,143.7818653880359,2025-10-01 15h49.19.721322 +0530,
