thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
119,0,119,[np.float64(-0.37)],[np.float64(0.035)],[1],[0],[0],[0.19233589991927147],[None],119,0,119,0,201.44181949994527,,5,201.432291300036,201.44181949994527,201.44181949994527,0.008510200073942542,201.6246648998931,[np.float64(-0.37)],[np.float64(0.035)],[1],[0],[0],[0.19233589991927147],[None],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
120,0,120,[np.float64(0.115)],[np.float64(-0.4)],[1],[0],[0],[2.3327196000609547],['target'],120,0,120,0,201.6431125998497,,5,201.63256469997577,201.6431125998497,201.6431125998497,0.007829800015315413,203.9653264998924,[np.float64(0.115)],[np.float64(-0.4)],[1],[0],[0],[2.3327196000609547],['target'],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
121,0,121,[np.float64(-0.1)],[np.float64(-0.3616666666666667)],[1],[0],[0],[2.497980099869892],['target'],121,0,121,0,203.9833940998651,,5,203.97408639988862,203.9833940998651,203.9833940998651,0.008690500166267157,206.47210730006918,[np.float64(-0.1)],[np.float64(-0.3616666666666667)],[1],[0],[0],[2.497980099869892],['target'],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
122,0,122,[np.float64(-0.33166666666666667)],[np.float64(0.008333333333333333)],[1],[0],[0],[1.3655804998707026],['target'],122,0,122,0,206.49642169987783,,10,206.4884120998904,206.49642169987783,206.49642169987783,0.016234999988228083,207.8540459999349,[np.float64(-0.33166666666666667)],[np.float64(0.008333333333333333)],[1],[0],[0],[1.3655804998707026],['target'],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
123,0,123,[np.float64(-0.03166666666666667)],[np.float64(0.195)],[1],[0],[0],[1.4556024000048637],['target'],123,0,123,0,207.87909589987248,,10,207.87031819997355,207.87909589987248,207.87909589987248,0.016153499949723482,209.3259481000714,[np.float64(-0.03166666666666667)],[np.float64(0.195)],[1],[0],[0],[1.4556024000048637],['target'],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
124,0,124,[np.float64(0.4583333333333333)],[np.float64(-0.375)],[1],[0],[0],[2.2967286000493914],['target'],124,0,124,0,209.3509712999221,,10,209.34165209997445,209.3509712999221,209.3509712999221,0.015617699827998877,211.63841979997233,[np.float64(0.4583333333333333)],[np.float64(-0.375)],[1],[0],[0],[2.2967286000493914],['target'],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
125,0,125,[np.float64(0.42)],[np.float64(-0.3566666666666667)],[1],[0],[0],[1.3597995000891387],['target'],125,0,125,0,211.6569210998714,,5,211.64688579994254,211.6569210998714,211.6569210998714,0.008378499886021018,213.00672729988582,[np.float64(0.42)],[np.float64(-0.3566666666666667)],[1],[0],[0],[1.3597995000891387],['target'],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
126,0,126,[np.float64(0.22166666666666668)],[np.float64(0.33)],[1],[0],[0],[1.4560005001258105],['target'],126,0,126,0,213.0250878999941,,5,213.0154903999064,213.0250878999941,213.0250878999941,0.008692099945619702,214.4715604998637,[np.float64(0.22166666666666668)],[np.float64(0.33)],[1],[0],[0],[1.4560005001258105],['target'],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
127,0,127,[np.float64(-0.23333333333333334)],[np.float64(-0.235)],[1],[0],[0],[2.0122293999884278],['target'],127,0,127,0,214.49706199998036,,10,214.48696949984878,214.49706199998036,214.49706199998036,0.01532709994353354,216.4992374998983,[np.float64(-0.23333333333333334)],[np.float64(-0.235)],[1],[0],[0],[2.0122293999884278],['target'],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
128,0,128,[np.float64(-0.1)],[np.float64(0.16333333333333333)],[1],[0],[0],[1.408412099815905],['target'],128,0,128,0,216.51771089993417,,5,216.50780409993604,216.51771089993417,216.51771089993417,0.008479800075292587,217.91625840007327,[np.float64(-0.1)],[np.float64(0.16333333333333333)],[1],[0],[0],[1.408412099815905],['target'],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
129,0,129,[np.float64(-0.38333333333333336)],[np.float64(-0.445)],[1],[0],[0],[1.9083136999979615],['target'],129,0,129,0,217.93444029986858,,5,217.92423129989766,217.93444029986858,217.93444029986858,0.007902299985289574,219.83258399995975,[np.float64(-0.38333333333333336)],[np.float64(-0.445)],[1],[0],[0],[1.9083136999979615],['target'],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
130,0,130,[np.float64(-0.3433333333333333)],[np.float64(-0.095)],[1],[0],[0],[1.2079057998489588],['target'],130,0,130,0,219.8516269000247,,5,219.84073809999973,219.8516269000247,219.8516269000247,0.008085599867627025,221.04870350006968,[np.float64(-0.3433333333333333)],[np.float64(-0.095)],[1],[0],[0],[1.2079057998489588],['target'],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
131,0,131,[np.float64(0.06333333333333334)],[np.float64(-0.18666666666666668)],[1],[0],[0],[1.5177214001305401],[None],131,0,131,0,221.06676189997233,,5,221.05811179988086,221.06676189997233,221.06676189997233,0.009305100189521909,222.57587319985032,[np.float64(0.06333333333333334)],[np.float64(-0.18666666666666668)],[1],[0],[0],[1.5177214001305401],[None],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
132,0,132,[np.float64(-0.31666666666666665)],[np.float64(-0.06)],[1],[0],[0],[1.3524135001935065],['target'],132,0,132,0,222.5939857000485,,5,222.58425129996613,222.5939857000485,222.5939857000485,0.00830879993736744,223.93670609989204,[np.float64(-0.31666666666666665)],[np.float64(-0.06)],[1],[0],[0],[1.3524135001935065],['target'],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
133,0,133,[np.float64(-0.335)],[np.float64(0.13666666666666666)],[1],[0],[0],[1.7692616998683661],['target'],133,0,133,0,223.9554301998578,,5,223.9453588000033,223.9554301998578,223.9554301998578,0.008582500042393804,225.71465729991905,[np.float64(-0.335)],[np.float64(0.13666666666666666)],[1],[0],[0],[1.7692616998683661],['target'],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
134,0,134,[np.float64(-0.04666666666666667)],[np.float64(0.021666666666666667)],[1],[0],[0],[1.3460981999523938],[None],134,0,134,0,225.73334649996832,,5,225.72240810003132,225.73334649996832,225.73334649996832,0.007680000038817525,227.0685481999535,[np.float64(-0.04666666666666667)],[np.float64(0.021666666666666667)],[1],[0],[0],[1.3460981999523938],[None],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
135,0,135,[np.float64(-0.3883333333333333)],[np.float64(-0.17666666666666667)],[1],[0],[0],[1.3390838999766856],[None],135,0,135,0,227.08690709993243,,5,227.0768661000766,227.08690709993243,227.08690709993243,0.008249100064858794,228.4159905000124,[np.float64(-0.3883333333333333)],[np.float64(-0.17666666666666667)],[1],[0],[0],[1.3390838999766856],[None],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
136,0,136,[np.float64(0.415)],[np.float64(0.4066666666666667)],[1],[0],[0],[2.047749900026247],[None],136,0,136,0,228.44098519999534,,10,228.4318502000533,228.44098519999534,228.44098519999534,0.015790099976584315,230.4796561000403,[np.float64(0.415)],[np.float64(0.4066666666666667)],[1],[0],[0],[2.047749900026247],[None],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
137,0,137,[np.float64(-0.40166666666666667)],[np.float64(0.018333333333333333)],[1],[0],[0],[1.6498659998178482],['target'],137,0,137,0,230.50330880004913,,10,230.49574219994247,230.50330880004913,230.50330880004913,0.016034800093621016,232.14564800006337,[np.float64(-0.40166666666666667)],[np.float64(0.018333333333333333)],[1],[0],[0],[1.6498659998178482],['target'],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
138,0,138,[np.float64(0.27166666666666667)],[np.float64(0.38333333333333336)],[1],[0],[0],[1.9359218999743462],['target'],138,0,138,0,232.17020519985817,,10,232.161042700056,232.17020519985817,232.17020519985817,0.015300000086426735,234.097006799886,[np.float64(0.27166666666666667)],[np.float64(0.38333333333333336)],[1],[0],[0],[1.9359218999743462],['target'],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
139,0,139,[np.float64(0.36)],[np.float64(0.4866666666666667)],[1],[0],[0],[2.206103000091389],[None],139,0,139,0,234.12137249996886,,10,234.1127877999097,234.12137249996886,234.12137249996886,0.015693600056692958,236.31892869994044,[np.float64(0.36)],[np.float64(0.4866666666666667)],[1],[0],[0],[2.206103000091389],[None],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
140,0,140,[np.float64(0.23)],[np.float64(-0.40166666666666667)],[1],[0],[0],[2.498844200046733],['target'],140,0,140,0,236.33722089999355,,5,236.32736700004898,236.33722089999355,236.33722089999355,0.00834979978390038,238.8262509999331,[np.float64(0.23)],[np.float64(-0.40166666666666667)],[1],[0],[0],[2.498844200046733],['target'],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
141,0,141,[np.float64(0.20166666666666666)],[np.float64(0.39166666666666666)],[1],[0],[0],[1.6650427000131458],['target'],141,0,141,0,238.84450839995407,,5,238.83411190006882,238.84450839995407,238.84450839995407,0.007789599942043424,240.4991973999422,[np.float64(0.20166666666666666)],[np.float64(0.39166666666666666)],[1],[0],[0],[1.6650427000131458],['target'],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
142,0,142,[np.float64(-0.3466666666666667)],[np.float64(0.14)],[1],[0],[0],[1.4011512000579387],[None],142,0,142,0,240.51770580001175,,5,240.50821730005555,240.51770580001175,240.51770580001175,0.008948999922722578,241.9094102999661,[np.float64(-0.3466666666666667)],[np.float64(0.14)],[1],[0],[0],[1.4011512000579387],[None],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
143,0,143,[np.float64(-0.295)],[np.float64(0.44166666666666665)],[1],[0],[0],[1.282937299925834],['target'],143,0,143,0,241.92736590001732,,5,241.91826070006937,241.92736590001732,241.92736590001732,0.0087849001865834,243.20123969996348,[np.float64(-0.295)],[np.float64(0.44166666666666665)],[1],[0],[0],[1.282937299925834],['target'],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
144,0,144,[np.float64(-0.14833333333333334)],[np.float64(0.09833333333333333)],[1],[0],[0],[1.6089455999899656],['target'],144,0,144,0,243.22574809985235,,10,243.21664880006574,243.22574809985235,243.22574809985235,0.015338800149038434,244.82563399989158,[np.float64(-0.14833333333333334)],[np.float64(0.09833333333333333)],[1],[0],[0],[1.6089455999899656],['target'],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
145,0,145,[np.float64(-0.44666666666666666)],[np.float64(0.005)],[1],[0],[0],[1.3037976999767125],['target'],145,0,145,0,244.84403269994073,,5,244.8342937999405,244.84403269994073,244.84403269994073,0.008570299949496984,246.13813249999657,[np.float64(-0.44666666666666666)],[np.float64(0.005)],[1],[0],[0],[1.3037976999767125],['target'],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
146,0,146,[np.float64(-0.10833333333333334)],[np.float64(-0.355)],[1],[0],[0],[2.3170306999236345],[None],146,0,146,0,246.1637448000256,,10,246.1544532000553,246.1637448000256,246.1637448000256,0.016252500005066395,248.47152390005067,[np.float64(-0.10833333333333334)],[np.float64(-0.355)],[1],[0],[0],[2.3170306999236345],[None],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
147,0,147,[np.float64(-0.10833333333333334)],[np.float64(-0.355)],[1],[0],[0],[0.23596019996330142],[None],147,0,147,0,248.48980790004134,,5,248.47948320000432,248.48980790004134,248.48980790004134,0.007869699969887733,248.71549930004403,[np.float64(-0.10833333333333334)],[np.float64(-0.355)],[1],[0],[0],[0.23596019996330142],[None],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
148,0,148,[np.float64(-0.10833333333333334)],[np.float64(-0.355)],[1],[0],[0],[0.15617790003307164],[None],148,0,148,0,248.7393096999731,,10,248.73190989997238,248.7393096999731,248.7393096999731,0.016334200045093894,248.88812360004522,[np.float64(-0.10833333333333334)],[np.float64(-0.355)],[1],[0],[0],[0.15617790003307164],[None],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
149,0,149,[np.float64(-0.10833333333333334)],[np.float64(-0.355)],[1],[0],[0],[0.14569190004840493],[None],149,0,149,0,248.90659389994107,,5,248.8959470000118,248.90659389994107,248.90659389994107,0.007734399987384677,249.04168089991435,[np.float64(-0.10833333333333334)],[np.float64(-0.355)],[1],[0],[0],[0.14569190004840493],[None],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
150,0,150,[np.float64(-0.10833333333333334)],[np.float64(-0.355)],[1],[0],[0],[0.17144319997169077],[None],150,0,150,0,249.06691529997624,,10,249.05748449987732,249.06691529997624,249.06691529997624,0.015734799904748797,249.22896589990705,[np.float64(-0.10833333333333334)],[np.float64(-0.355)],[1],[0],[0],[0.17144319997169077],[None],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
151,0,151,[np.float64(-0.10833333333333334)],[np.float64(-0.355)],[1],[0],[0],[0.5747781998943537],[None],151,0,151,0,249.24722709995694,,5,249.2371902000159,249.24722709995694,249.24722709995694,0.008136000018566847,249.81201009987853,[np.float64(-0.10833333333333334)],[np.float64(-0.355)],[1],[0],[0],[0.5747781998943537],[None],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
152,0,152,[np.float64(-0.10833333333333334)],[np.float64(-0.355)],[1],[0],[0],[0.24815410003066063],[None],152,0,152,0,249.83012719987892,,5,249.82058519986458,249.83012719987892,249.83012719987892,0.008505200035870075,250.06877909996547,[np.float64(-0.10833333333333334)],[np.float64(-0.355)],[1],[0],[0],[0.24815410003066063],[None],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
153,0,153,[np.float64(-0.10833333333333334)],[np.float64(-0.355)],[1],[0],[0],[0.14463349990546703],[None],153,0,153,0,250.09440859989263,,10,250.08371879998595,250.09440859989263,250.09440859989263,0.014871299965307117,250.22839069995098,[np.float64(-0.10833333333333334)],[np.float64(-0.355)],[1],[0],[0],[0.14463349990546703],[None],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
154,0,154,[np.float64(-0.10833333333333334)],[np.float64(-0.355)],[1],[0],[0],[0.16537180007435381],[None],154,0,154,0,250.25372190005146,,10,250.2438657998573,250.25372190005146,250.25372190005146,0.01538370014168322,250.40927509986795,[np.float64(-0.10833333333333334)],[np.float64(-0.355)],[1],[0],[0],[0.16537180007435381],[None],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
155,0,155,[np.float64(-0.10833333333333334)],[np.float64(-0.355)],[1],[0],[0],[0.16486290004104376],[None],155,0,155,0,250.4275270998478,,5,250.41756920004264,250.4275270998478,250.4275270998478,0.008207600098103285,250.58247249992564,[np.float64(-0.10833333333333334)],[np.float64(-0.355)],[1],[0],[0],[0.16486290004104376],[None],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
156,0,156,[np.float64(-0.11333333333333333)],[np.float64(0.03333333333333333)],[1],[0],[0],[1.5266784999985248],['target'],156,0,156,0,250.60062989988364,,5,250.5908617998939,250.60062989988364,250.60062989988364,0.008318200008943677,252.11758299986832,[np.float64(-0.11333333333333333)],[np.float64(0.03333333333333333)],[1],[0],[0],[1.5266784999985248],['target'],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
157,0,157,[np.float64(-0.2866666666666667)],[np.float64(0.21833333333333332)],[1],[0],[0],[1.2276002999860793],['target'],157,0,157,0,252.13558180001564,,5,252.12604860006832,252.13558180001564,252.13558180001564,0.00839770003221929,253.35370169999078,[np.float64(-0.2866666666666667)],[np.float64(0.21833333333333332)],[1],[0],[0],[1.2276002999860793],['target'],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
158,0,158,[np.float64(-0.235)],[np.float64(0.14833333333333334)],[1],[0],[0],[0.9487958999816328],['target'],158,0,158,0,253.37893770006485,,10,253.3699920999352,253.37893770006485,253.37893770006485,0.0161894999910146,254.31884730001912,[np.float64(-0.235)],[np.float64(0.14833333333333334)],[1],[0],[0],[0.9487958999816328],['target'],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
159,0,159,[np.float64(0.12833333333333333)],[np.float64(0.3333333333333333)],[1],[0],[0],[2.234586500097066],[None],159,0,159,0,254.33710910007358,,5,254.32736969995312,254.33710910007358,254.33710910007358,0.00839029997587204,256.56199919991195,[np.float64(0.12833333333333333)],[np.float64(0.3333333333333333)],[1],[0],[0],[2.234586500097066],[None],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
160,0,160,[np.float64(-0.041666666666666664)],[np.float64(-0.21166666666666667)],[1],[0],[0],[1.9629540001042187],[None],160,0,160,0,256.5865778999869,,10,256.5776247999165,256.5865778999869,256.5865778999869,0.015554900048300624,258.540617399849,[np.float64(-0.041666666666666664)],[np.float64(-0.21166666666666667)],[1],[0],[0],[1.9629540001042187],[None],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
161,0,161,[np.float64(-0.20666666666666667)],[np.float64(-0.10333333333333333)],[1],[0],[0],[1.6369953998364508],[None],161,0,161,0,258.56619629985653,,10,258.556665699929,258.56619629985653,258.56619629985653,0.015960199991241097,260.19370019994676,[np.float64(-0.20666666666666667)],[np.float64(-0.10333333333333333)],[1],[0],[0],[1.6369953998364508],[None],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
162,0,162,[np.float64(0.30833333333333335)],[np.float64(-0.37166666666666665)],[1],[0],[0],[1.52670029993169],[None],162,0,162,0,260.2119449998718,,5,260.2016477000434,260.2119449998718,260.2119449998718,0.007858199998736382,261.7283882999327,[np.float64(0.30833333333333335)],[np.float64(-0.37166666666666665)],[1],[0],[0],[1.52670029993169],[None],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
163,0,163,[np.float64(-0.48333333333333334)],[np.float64(-0.27666666666666667)],[1],[0],[0],[1.7218468999490142],['target'],163,0,163,0,261.74720199988224,,5,261.7362903000321,261.74720199988224,261.74720199988224,0.007828700123354793,263.45817849994637,[np.float64(-0.48333333333333334)],[np.float64(-0.27666666666666667)],[1],[0],[0],[1.7218468999490142],['target'],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
164,0,164,[np.float64(-0.22333333333333333)],[np.float64(-0.08666666666666667)],[1],[0],[0],[1.2189370000269264],[None],164,0,164,0,263.4823451999109,,10,263.4746443000622,263.4823451999109,263.4823451999109,0.01639509992673993,264.6936198999174,[np.float64(-0.22333333333333333)],[np.float64(-0.08666666666666667)],[1],[0],[0],[1.2189370000269264],[None],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
165,0,165,[np.float64(-0.22333333333333333)],[np.float64(-0.08666666666666667)],[1],[0],[0],[0.8874214999377728],[None],165,0,165,0,264.71268009999767,,5,264.7026986000128,264.71268009999767,264.71268009999767,0.008991700131446123,265.59015999990515,[np.float64(-0.22333333333333333)],[np.float64(-0.08666666666666667)],[1],[0],[0],[0.8874214999377728],[None],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
166,0,166,[np.float64(0.265)],[np.float64(-0.3333333333333333)],[1],[0],[0],[1.6570325999055058],['target'],166,0,166,0,265.6143938000314,,10,265.606071599992,265.6143938000314,265.6143938000314,0.015843600034713745,267.2631548999343,[np.float64(0.265)],[np.float64(-0.3333333333333333)],[1],[0],[0],[1.6570325999055058],['target'],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
167,0,167,[np.float64(0.08833333333333333)],[np.float64(0.175)],[1],[0],[0],[1.3727196999825537],[None],167,0,167,0,267.28781530004926,,10,267.2793288999237,267.28781530004926,267.28781530004926,0.016045300057157874,268.65208869986236,[np.float64(0.08833333333333333)],[np.float64(0.175)],[1],[0],[0],[1.3727196999825537],[None],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
168,0,168,[np.float64(0.4)],[np.float64(0.085)],[1],[0],[0],[1.8180259000509977],['target'],168,0,168,0,268.6708920998499,,5,268.6605237000622,268.6708920998499,268.6708920998499,0.008348000003024936,270.47859019995667,[np.float64(0.4)],[np.float64(0.085)],[1],[0],[0],[1.8180259000509977],['target'],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
169,0,169,[np.float64(0.085)],[np.float64(0.17666666666666667)],[1],[0],[0],[1.596073899883777],[None],169,0,169,0,270.49705659993924,,5,270.48645709990524,270.49705659993924,270.49705659993924,0.007795100100338459,272.0825721998699,[np.float64(0.085)],[np.float64(0.17666666666666667)],[1],[0],[0],[1.596073899883777],[None],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
170,0,170,[np.float64(-0.375)],[np.float64(0.35333333333333333)],[1],[0],[0],[1.3872684000525624],['target'],170,0,170,0,272.1008901000023,,5,272.09103609994054,272.1008901000023,272.1008901000023,0.008393199881538749,273.47834579995833,[np.float64(-0.375)],[np.float64(0.35333333333333333)],[1],[0],[0],[1.3872684000525624],['target'],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
171,0,171,[np.float64(0.31166666666666665)],[np.float64(-0.215)],[1],[0],[0],[1.7275163999293],[None],171,0,171,0,273.49710309994407,,5,273.48697920003906,273.49710309994407,273.49710309994407,0.008565499912947416,275.21453760005534,[np.float64(0.31166666666666665)],[np.float64(-0.215)],[1],[0],[0],[1.7275163999293],[None],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
172,0,172,[np.float64(0.45)],[np.float64(0.315)],[1],[0],[0],[2.5120332001242787],[None],172,0,172,0,275.2395456000231,,10,275.2303011000622,275.2395456000231,275.2395456000231,0.01569399982690811,277.7423894999083,[np.float64(0.45)],[np.float64(0.315)],[1],[0],[0],[2.5120332001242787],[None],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
173,0,173,[np.float64(0.22)],[np.float64(0.125)],[1],[0],[0],[1.9432977999094874],['target'],173,0,173,0,277.7608447999228,,5,277.75102289998904,277.7608447999228,277.7608447999228,0.008502400014549494,279.69436229998246,[np.float64(0.22)],[np.float64(0.125)],[1],[0],[0],[1.9432977999094874],['target'],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
174,0,174,[np.float64(-0.16333333333333333)],[np.float64(0.3933333333333333)],[1],[0],[0],[2.330336899962276],[None],174,0,174,0,279.718658400001,,10,279.71071620006114,279.718658400001,279.718658400001,0.016285100020468235,282.04109149985015,[np.float64(-0.16333333333333333)],[np.float64(0.3933333333333333)],[1],[0],[0],[2.330336899962276],[None],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
175,0,175,[np.float64(0.4766666666666667)],[np.float64(0.36666666666666664)],[1],[0],[0],[1.6793458999600261],['target'],175,0,175,0,282.0592260998674,,5,282.0495658,282.0592260998674,282.0592260998674,0.008383100153878331,283.7289575000759,[np.float64(0.4766666666666667)],[np.float64(0.36666666666666664)],[1],[0],[0],[1.6793458999600261],['target'],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
176,0,176,[np.float64(0.37666666666666665)],[np.float64(-0.07)],[1],[0],[0],[1.726659500040114],['target'],176,0,176,0,283.7531558999326,,10,283.74497019988485,283.7531558999326,283.7531558999326,0.01593320001848042,285.4716709998902,[np.float64(0.37666666666666665)],[np.float64(-0.07)],[1],[0],[0],[1.726659500040114],['target'],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
177,0,177,[np.float64(0.08166666666666667)],[np.float64(0.04)],[1],[0],[0],[1.5598301999270916],['target'],177,0,177,0,285.496292399941,,10,285.48839599988423,285.496292399941,285.496292399941,0.016640299931168556,287.04826349997893,[np.float64(0.08166666666666667)],[np.float64(0.04)],[1],[0],[0],[1.5598301999270916],['target'],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
178,0,178,[np.float64(-0.095)],[np.float64(0.26)],[1],[0],[0],[1.470390300033614],['target'],178,0,178,0,287.066373599926,,5,287.0566777000204,287.066373599926,287.066373599926,0.008325100177899003,288.52710950002074,[np.float64(-0.095)],[np.float64(0.26)],[1],[0],[0],[1.470390300033614],['target'],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
