word,word_type,color,stim_condition,correct_resp,thisN,thisTrialN,thisRepN,resp.keys,resp.corr,resp.rt,resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Instructions.started,instr_text.started,Instructions.stopped,trial.started,fixation.started,fixation.stopped,word_stim.started,resp.started,trial.stopped,trials.resp.keys,trials.resp.corr,trials.resp.rt,trials.resp.duration,Thanks.started,text.started,Thanks.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,0.010813700035214424,0.02448490000097081,2.0111303000012413,,,,,,,,,,,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Stone,neutral,yellow,I,y,0,0,0,y,1,1.5350409999955446,None,0,0,0,19,2.057328300026711,,,,,2.039790600014385,2.057328300026711,2.507918899995275,2.507918899995275,2.507918899995275,4.075064500037115,y,1,1.5350409999955446,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Pencil,neutral,green,I,g,1,1,0,g,1,1.4325543000013568,None,0,1,1,14,4.090603600023314,,,,,4.078619000036269,4.090603600023314,4.575140000029933,4.575140000029933,4.575140000029933,6.01180460001342,g,1,1.4325543000013568,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Table,neutral,blue,I,b,2,2,0,b,1,1.0838545000297017,None,0,2,2,13,6.024899400013965,,,,,6.014596900029574,6.024899400013965,6.524511000025086,6.524511000025086,6.524511000025086,7.611189200018998,b,1,1.0838545000297017,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Sadness,emotional,yellow,I,y,3,3,0,y,1,0.7396396999829449,None,0,3,3,7,7.624226899992209,,,,,7.614026900031604,7.624226899992209,8.124201000027824,8.124201000027824,8.124201000027824,8.877340400009416,y,1,0.7396396999829449,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Fear,emotional,red,C,r,4,4,0,r,1,1.4695357999880798,None,0,4,4,0,8.890582600026391,,,,,8.88259970000945,8.890582600026391,9.391608600039035,9.391608600039035,9.391608600039035,10.861720899993088,r,1,1.4695357999880798,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Road,neutral,green,I,g,5,5,0,g,1,1.6222259999485686,None,0,5,5,18,10.87283380003646,,,,,10.86529490002431,10.87283380003646,11.373361300036777,11.373361300036777,11.373361300036777,12.996382500045002,g,1,1.6222259999485686,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Violence,emotional,blue,I,b,6,6,0,b,1,1.2838648000033572,None,0,6,6,9,13.024639500014018,,,,,13.00285150000127,13.024639500014018,13.507502700027544,13.507502700027544,13.507502700027544,14.794316000014078,b,1,1.2838648000033572,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Window,neutral,red,I,r,7,7,0,r,1,0.7849712999886833,None,0,7,7,12,14.807522899995092,,,,,14.797185000032187,14.807522899995092,15.30794040003093,15.30794040003093,15.30794040003093,16.094762600027025,r,1,0.7849712999886833,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Chair,neutral,green,I,g,8,8,0,g,1,0.9946293999673799,None,0,8,8,10,16.107440599997062,,,,,16.097870199999306,16.107440599997062,16.60738920001313,16.60738920001313,16.60738920001313,17.611020500015,g,1,0.9946293999673799,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Injury,emotional,green,I,g,9,9,0,g,1,0.7048232000088319,None,0,9,9,6,17.623411800013855,,,,,17.616250200022478,17.623411800013855,18.123588300019037,18.123588300019037,18.123588300019037,18.844352999993134,g,1,0.7048232000088319,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Threat,emotional,blue,I,b,10,10,0,b,1,1.3015295999939553,None,0,10,10,5,18.858561400033068,,,,,18.847476200025994,18.858561400033068,19.35757290001493,19.35757290001493,19.35757290001493,20.661642400023993,b,1,1.3015295999939553,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Death,emotional,green,I,g,11,11,0,g,1,1.7711194999865256,None,0,11,11,2,20.68985910003539,,,,,20.66821960004745,20.68985910003539,21.173336400010157,21.173336400010157,21.173336400010157,22.962265600042883,g,1,1.7711194999865256,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Paper,neutral,yellow,I,y,12,12,0,y,1,1.02913769998122,None,0,12,12,15,22.974256100016646,,,,,22.96637949999422,22.974256100016646,23.473785700043663,23.473785700043663,23.473785700043663,24.51051470002858,y,1,1.02913769998122,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Anger,emotional,red,C,r,13,13,0,r,1,0.9632191000273451,None,0,13,13,8,24.523327700037044,,,,,24.5135777000105,24.523327700037044,25.023712099995464,25.023712099995464,25.023712099995464,25.99397010001121,r,1,0.9632191000273451,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Pain,emotional,blue,I,b,14,14,0,b,1,0.993037500011269,None,0,14,14,1,26.007223599997815,,,,,25.99654580000788,26.007223599997815,26.506677200028207,26.506677200028207,26.506677200028207,27.510247500031255,b,1,0.993037500011269,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Bottle,neutral,yellow,I,y,15,15,0,y,1,0.9234983999631368,None,0,15,15,11,27.524497600039467,,,,,27.513414700049907,27.524497600039467,28.023710200039204,28.023710200039204,28.023710200039204,28.960202300047968,y,1,0.9234983999631368,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Garden,neutral,red,I,r,16,16,0,r,1,0.6487843000213616,None,0,16,16,16,28.97371089999797,,,,,28.962873600015882,28.97371089999797,29.474675800011028,29.474675800011028,29.474675800011028,30.126941599999554,r,1,0.6487843000213616,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Panic,emotional,yellow,I,y,17,17,0,y,1,1.0565166000160389,None,0,17,17,3,30.141102300025523,,,,,30.12971320003271,30.141102300025523,30.64011490001576,30.64011490001576,30.64011490001576,31.710906199994497,y,1,1.0565166000160389,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Abuse,emotional,red,C,r,18,18,0,r,1,0.6228121999884024,None,0,18,18,4,31.723213899997063,,,,,31.71354240004439,31.723213899997063,32.22332200000528,32.22332200000528,32.22332200000528,32.8603146999958,r,1,0.6228121999884024,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Book,neutral,blue,I,b,19,19,0,b,1,0.750710699998308,None,0,19,19,17,32.87347769999178,,,,,32.86281960003544,32.87347769999178,33.37304590002168,33.37304590002168,33.37304590002168,34.1265904000029,b,1,0.750710699998308,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Anger,emotional,red,C,r,20,0,1,r,1,0.9869223000132479,None,1,0,20,8,34.140098900010344,,,,,34.13129620003747,34.140098900010344,34.63992780004628,34.63992780004628,34.63992780004628,35.62810560001526,r,1,0.9869223000132479,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Panic,emotional,yellow,I,y,21,1,1,y,1,1.5155499000102282,None,1,1,21,3,35.63995020004222,,,,,35.631956800003536,35.63995020004222,36.13995129999239,36.13995129999239,36.13995129999239,37.66056260000914,y,1,1.5155499000102282,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Sadness,emotional,yellow,I,y,22,2,1,y,1,0.6568033000221476,None,1,2,22,7,37.67328540002927,,,,,37.6634232000215,37.67328540002927,38.172922600002494,38.172922600002494,38.172922600002494,38.84352070000023,y,1,0.6568033000221476,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Paper,neutral,yellow,I,y,23,3,1,y,1,0.5791797999991104,None,1,3,23,15,38.85675690002972,,,,,38.847112100047525,38.85675690002972,39.356361200043466,39.356361200043466,39.356361200043466,39.94302860001335,y,1,0.5791797999991104,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Table,neutral,blue,I,b,24,4,1,b,1,0.8808814000221901,None,1,4,24,13,39.95638620003592,,,,,39.945968999993056,39.95638620003592,40.45679460000247,40.45679460000247,40.45679460000247,41.34363670001039,b,1,0.8808814000221901,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Window,neutral,red,I,r,25,5,1,r,1,0.569715499994345,None,1,5,25,12,41.356142700009514,,,,,41.34644210000988,41.356142700009514,41.857288100000005,41.857288100000005,41.857288100000005,42.42803830001503,r,1,0.569715499994345,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Book,neutral,blue,I,b,26,6,1,b,1,0.7597010000026785,None,1,6,26,17,42.43945240002358,,,,,42.43110680003883,42.43945240002358,42.939586199994665,42.939586199994665,42.939586199994665,43.71003410004778,b,1,0.7597010000026785,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Stone,neutral,yellow,I,y,27,7,1,y,1,0.9980847999686375,None,1,7,27,19,43.722965700028,,,,,43.712686100043356,43.722965700028,44.22329799999716,44.22329799999716,44.22329799999716,45.22734110004967,y,1,0.9980847999686375,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Death,emotional,green,I,g,28,8,1,g,1,0.9271944999927655,None,1,8,28,2,45.23922920000041,,,,,45.22994039999321,45.23922920000041,45.73906019999413,45.73906019999413,45.73906019999413,46.6767639000318,g,1,0.9271944999927655,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Injury,emotional,green,I,g,29,9,1,g,1,1.1194581000017934,None,1,9,29,6,46.69011220004177,,,,,46.67942480003694,46.69011220004177,47.18920220003929,47.18920220003929,47.18920220003929,48.31123890000163,g,1,1.1194581000017934,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Bottle,neutral,yellow,I,y,30,10,1,y,1,0.7892597999889404,None,1,10,30,11,48.32232490001479,,,,,48.315476900024805,48.32232490001479,48.822120400029235,48.822120400029235,48.822120400029235,49.62622930004727,y,1,0.7892597999889404,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Road,neutral,green,I,g,31,11,1,g,1,0.7491415000404231,None,1,11,31,18,49.639300300041214,,,,,49.63029440003447,49.639300300041214,50.139371299999766,50.139371299999766,50.139371299999766,50.8941027999972,g,1,0.7491415000404231,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Chair,neutral,green,I,g,32,12,1,g,1,0.7692610999802127,None,1,12,32,10,50.90583840000909,,,,,50.897383700008504,50.90583840000909,51.405864600033965,51.405864600033965,51.405864600033965,52.17666100000497,g,1,0.7692610999802127,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Abuse,emotional,red,C,r,33,13,1,r,1,1.889234200003557,None,1,13,33,4,52.1890357999946,,,,,52.18067319999682,52.1890357999946,52.68978860002244,52.68978860002244,52.68978860002244,54.59363780001877,r,1,1.889234200003557,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Garden,neutral,red,I,r,34,14,1,r,1,0.8053218999993987,None,1,14,34,16,54.60578919999534,,,,,54.597089200047776,54.60578919999534,55.10656570002902,55.10656570002902,55.10656570002902,55.9261766000418,r,1,0.8053218999993987,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Threat,emotional,blue,I,b,35,15,1,b,1,0.7397135000210255,None,1,15,35,5,55.93983610003488,,,,,55.928977100003976,55.93983610003488,56.43871900002705,56.43871900002705,56.43871900002705,57.19324370002141,b,1,0.7397135000210255,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Pain,emotional,blue,I,b,36,16,1,b,1,0.7039688999648206,None,1,16,36,1,57.20638879999751,,,,,57.19624580000527,57.20638879999751,57.70642649999354,57.70642649999354,57.70642649999354,58.42632850003429,b,1,0.7039688999648206,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Fear,emotional,red,C,r,37,17,1,r,1,0.7313217999762855,None,1,17,37,0,58.439457800006494,,,,,58.42882010003086,58.439457800006494,58.938738199998625,58.938738199998625,58.938738199998625,59.6760149000329,r,1,0.7313217999762855,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Violence,emotional,blue,I,b,38,18,1,b,1,0.7508675000281073,None,1,18,38,9,59.68918780004606,,,,,59.67872290004743,59.68918780004606,60.189398400019854,60.189398400019854,60.189398400019854,60.94278870004928,b,1,0.7508675000281073,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Pencil,neutral,green,I,g,39,19,1,g,1,0.9807002000161447,None,1,19,39,14,60.95637540001189,,,,,60.94559850002406,60.95637540001189,61.45454619999509,61.45454619999509,61.45454619999509,62.44226979999803,g,1,0.9807002000161447,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Fear,emotional,red,C,r,40,0,2,r,1,0.8750492000253871,None,2,0,40,0,62.45419960003346,,,,,62.44466740003554,62.45419960003346,62.9569257000112,62.9569257000112,62.9569257000112,63.84264470002381,r,1,0.8750492000253871,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Violence,emotional,blue,I,b,41,1,2,b,1,0.7126007999759167,None,2,1,41,9,63.85540140001103,,,,,63.84588380000787,63.85540140001103,64.35544020001544,64.35544020001544,64.35544020001544,65.07736080000177,b,1,0.7126007999759167,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Stone,neutral,yellow,I,y,42,2,2,y,1,0.6799712000065483,None,2,2,42,19,65.08893240004545,,,,,65.08088160003535,65.08893240004545,65.5888663000078,65.5888663000078,65.5888663000078,66.27616440004203,y,1,0.6799712000065483,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Road,neutral,green,I,g,43,3,2,r,0,0.6862231999984942,None,2,3,43,18,66.28888030000962,,,,,66.27880289999302,66.28888030000962,66.78839200001676,66.78839200001676,66.78839200001676,67.4754945000168,r,0,0.6862231999984942,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Anger,emotional,red,C,r,44,4,2,r,1,0.9038590000127442,None,2,4,44,8,67.48846250004135,,,,,67.47848410002189,67.48846250004135,67.98927200003527,67.98927200003527,67.98927200003527,68.90901570004644,r,1,0.9038590000127442,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Garden,neutral,red,I,r,45,5,2,r,1,1.7657798000145704,None,2,5,45,16,68.92184379999526,,,,,68.91173230001004,68.92184379999526,69.42313740000827,69.42313740000827,69.42313740000827,71.19268969999393,r,1,1.7657798000145704,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Injury,emotional,green,I,g,46,6,2,g,1,1.1939051000517793,None,2,6,46,6,71.20512590004364,,,,,71.19564920000266,71.20512590004364,71.7049048000481,71.7049048000481,71.7049048000481,72.90876190003473,g,1,1.1939051000517793,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Book,neutral,blue,I,b,47,7,2,b,1,1.2224168999819085,None,2,7,47,17,72.92174180003349,,,,,72.91143510001712,72.92174180003349,73.4217335000285,73.4217335000285,73.4217335000285,74.66019260004396,b,1,1.2224168999819085,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Death,emotional,green,I,g,48,8,2,g,1,3.5278127000201494,None,2,8,48,2,74.67131360003259,,,,,74.6628769999952,74.67131360003259,75.17236750002485,75.17236750002485,75.17236750002485,78.70836770004826,g,1,3.5278127000201494,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Threat,emotional,blue,I,b,49,9,2,b,1,0.8405324000050314,None,2,9,49,5,78.72137949999887,,,,,78.7115793999983,78.72137949999887,79.2213145000278,79.2213145000278,79.2213145000278,80.07695469999453,b,1,0.8405324000050314,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Paper,neutral,yellow,I,y,50,10,2,y,1,0.9159757000161335,None,2,10,50,15,80.08873680001125,,,,,80.08017080003629,80.08873680001125,80.58891069999663,80.58891069999663,80.58891069999663,81.50882380001713,y,1,0.9159757000161335,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Window,neutral,red,I,r,51,11,2,r,1,0.7386860999977216,None,2,11,51,12,81.52116320002824,,,,,81.5124230000074,81.52116320002824,82.02103890001308,82.02103890001308,82.02103890001308,82.77566370001296,r,1,0.7386860999977216,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Table,neutral,blue,I,b,52,12,2,b,1,0.715491600043606,None,2,12,52,13,82.78827350004576,,,,,82.77845450001769,82.78827350004576,83.28764850000152,83.28764850000152,83.28764850000152,84.00897270004498,b,1,0.715491600043606,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Chair,neutral,green,I,g,53,13,2,g,1,0.73290529998485,None,2,13,53,10,84.02090880001197,,,,,84.01223560003564,84.02090880001197,84.52176269999472,84.52176269999472,84.52176269999472,85.25915490003536,g,1,0.73290529998485,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Abuse,emotional,red,C,r,54,14,2,r,1,0.7007570000132546,None,2,14,54,4,85.27278739999747,,,,,85.26266070001293,85.27278739999747,85.77090400003362,85.77090400003362,85.77090400003362,86.47534720000112,r,1,0.7007570000132546,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Bottle,neutral,yellow,I,y,55,15,2,b,0,0.5968795999651775,None,2,15,55,11,86.4884008000372,,,,,86.4784970000037,86.4884008000372,86.98792000004323,86.98792000004323,86.98792000004323,87.59125050000148,b,0,0.5968795999651775,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Pencil,neutral,green,I,g,56,16,2,g,1,2.0791054999572225,None,2,16,56,14,87.60540480003692,,,,,87.5940059000277,87.60540480003692,88.10505549999652,88.10505549999652,88.10505549999652,90.19253729999764,g,1,2.0791054999572225,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Panic,emotional,yellow,I,y,57,17,2,y,1,1.1079665000434034,None,2,17,57,3,90.20438330003526,,,,,90.19606240000576,90.20438330003526,90.70482710003853,90.70482710003853,90.70482710003853,91.82540830003563,y,1,1.1079665000434034,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Sadness,emotional,yellow,I,y,58,18,2,y,1,1.0445674000075087,None,2,18,58,7,91.83719140000176,,,,,91.82844980002847,91.83719140000176,92.33736710000085,92.33736710000085,92.33736710000085,93.39129190001404,y,1,1.0445674000075087,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Pain,emotional,blue,I,b,59,19,2,b,1,0.7723867000313476,None,2,19,59,1,93.40399110002909,,,,,93.39399820001563,93.40399110002909,93.90292880003108,93.90292880003108,93.90292880003108,94.6903416000423,b,1,0.7723867000313476,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Road,neutral,green,I,g,60,0,3,g,1,1.303979700023774,None,3,0,60,18,94.70321609999519,,,,,94.69298610003898,94.70321609999519,95.20350080000935,95.20350080000935,95.20350080000935,96.52307620004285,g,1,1.303979700023774,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Pain,emotional,blue,I,b,61,1,3,b,1,0.8302943999879062,None,3,1,61,1,96.5362512000138,,,,,96.52514010004234,96.5362512000138,97.0371650000452,97.0371650000452,97.0371650000452,97.87290390004637,b,1,0.8302943999879062,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Chair,neutral,green,I,g,62,2,3,g,1,1.08055549999699,None,3,2,62,10,97.88650180003606,,,,,97.87529009999707,97.88650180003606,98.38630940002622,98.38630940002622,98.38630940002622,99.4748280000058,g,1,1.08055549999699,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Threat,emotional,blue,I,b,63,3,3,b,1,0.7739742000121623,None,3,3,63,5,99.486757900042,,,,,99.47841800004244,99.486757900042,99.98694530001376,99.98694530001376,99.98694530001376,100.77439199999208,b,1,0.7739742000121623,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Anger,emotional,red,C,r,64,4,3,r,1,0.7149334999849088,None,3,4,64,8,100.787200700026,,,,,100.77731860004133,100.787200700026,101.28747999999905,101.28747999999905,101.28747999999905,102.00765430001775,r,1,0.7149334999849088,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Paper,neutral,yellow,I,y,65,5,3,y,1,0.9753071999875829,None,3,5,65,15,102.02062990004197,,,,,102.01089259999571,102.02062990004197,102.5205421000137,102.5205421000137,102.5205421000137,103.50721270003123,y,1,0.9753071999875829,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Fear,emotional,red,C,r,66,6,3,r,1,0.9505012999870814,None,3,6,66,0,103.52027350000571,,,,,103.51014590001432,103.52027350000571,104.02086660003988,104.02086660003988,104.02086660003988,104.973938500043,r,1,0.9505012999870814,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Sadness,emotional,yellow,I,y,67,7,3,y,1,0.9053578999591991,None,3,7,67,7,104.98746850003954,,,,,104.97750370000722,104.98746850003954,105.48888930003159,105.48888930003159,105.48888930003159,106.4076443000231,y,1,0.9053578999591991,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Table,neutral,blue,I,b,68,8,3,b,1,0.7007265000138432,None,3,8,68,13,106.42013080004836,,,,,106.41090560000157,106.42013080004836,106.92029630002799,106.92029630002799,106.92029630002799,107.62472030002391,b,1,0.7007265000138432,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Violence,emotional,blue,I,b,69,9,3,b,1,0.42737639998085797,None,3,9,69,9,107.63667590002296,,,,,107.62873400002718,107.63667590002296,108.13685579999583,108.13685579999583,108.13685579999583,108.57385410001734,b,1,0.42737639998085797,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Injury,emotional,green,I,g,70,10,3,g,1,0.8242578000063077,None,3,10,70,6,108.58661890000803,,,,,108.57682280003792,108.58661890000803,109.08704700000817,109.08704700000817,109.08704700000817,109.92353329999605,g,1,0.8242578000063077,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Stone,neutral,yellow,I,y,71,11,3,y,1,0.6550834000227042,None,3,11,71,19,109.93698420003057,,,,,109.92649000004167,109.93698420003057,110.4371686000377,110.4371686000377,110.4371686000377,111.09310729999561,y,1,0.6550834000227042,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
