study_word,thisN,thisTrialN,thisRepN,slider.response,slider.rt,test_word,Reference,old_new,test_textbox.text,testmouse.x,testmouse.y,testmouse.leftButton,testmouse.midButton,testmouse.rightButton,testmouse.time,testmouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,Studytest.started,slider.started,trial.stopped,trials.slider.response,trials.slider.rt,test.started,text_2.started,test_textbox.started,submit_text.started,testmouse.started,test.stopped,trials_2.test_textbox.text,trials_2.testmouse.x,trials_2.testmouse.y,trials_2.testmouse.leftButton,trials_2.testmouse.midButton,trials_2.testmouse.rightButton,trials_2.testmouse.time,trials_2.testmouse.clicked_name,text_2.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,264,4,13,,,P_li_e,Police,old,police,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[4.66122449998511],['submit_text'],,,,,13,4,264,7,857.2103133000201,,,,,,,,857.1841736999922,857.2103133000201,857.2103133000201,857.2103133000201,0.0030792999896220863,861.8472884999937,police,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[4.66122449998511],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,265,5,13,,,ru_is,Cruise,old,,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[1.0103946999879554],['submit_text'],,,,,13,5,265,6,861.8767857999774,,,,,,,,861.850198399974,861.8767857999774,861.8767857999774,861.8767857999774,0.002765199984423816,862.8622290000203,,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[1.0103946999879554],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,266,6,13,,,_ou_se,mouse,old,mouse,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[5.297456000000238],['submit_text'],,,,,13,6,266,3,862.8940987000242,,,,,,,,862.8647075999761,862.8940987000242,862.8940987000242,862.8940987000242,0.0023180999560281634,868.1643997000065,mouse,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[5.297456000000238],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,267,7,13,,,bo_t_e,Bottle,new,bottle,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[2.6946601000381634],['submit_text'],,,,,13,7,267,18,868.1932762999786,,,,,,,,868.1673112999997,868.1932762999786,868.1932762999786,868.1932762999786,0.0027067000046372414,870.8641831999994,bottle,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[2.6946601000381634],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,268,8,13,,,oo,Book,old,book,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[2.4292900000000373],['submit_text'],,,,,13,8,268,13,870.893184399989,,,,,,,,870.8667209999985,870.893184399989,870.893184399989,870.893184399989,0.002345200045965612,873.2983182999888,book,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[2.4292900000000373],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,269,9,13,,,c_s_,Case,old,case,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[2.325819500023499],['submit_text'],,,,,13,9,269,5,873.3271673999843,,,,,,,,873.3009717999958,873.3271673999843,873.3271673999843,873.3271673999843,0.0025064999936148524,875.6283707999974,case,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[2.325819500023499],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,270,10,13,,,a_bl,Marble,old,table,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[2.4310145000345074],['submit_text'],,,,,13,10,270,11,875.6595716000302,,,,,,,,875.630691999977,875.6595716000302,875.6595716000302,875.6595716000302,0.002229199977591634,878.0639739999897,table,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[2.4310145000345074],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,271,11,13,,,T_hi_t,Tshirt,old,tshirt,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[2.7447414999478497],['submit_text'],,,,,13,11,271,2,878.0930282999761,,,,,,,,878.0667054000078,878.0930282999761,878.0930282999761,878.0930282999761,0.002576800005044788,880.8137387000024,tshirt,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[2.7447414999478497],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,272,12,13,,,l_pt_p,Laptop,old,laptop,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[2.460737399989739],['submit_text'],,,,,13,12,272,0,880.8426773999818,,,,,,,,880.8175128999865,880.8426773999818,880.8426773999818,880.8426773999818,0.003529700043145567,883.2804633000051,laptop,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[2.460737399989739],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,273,13,13,,,p_nc_l,Pencil,new,pencil,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[2.611033400055021],['submit_text'],,,,,13,13,273,16,883.3091231000144,,,,,,,,883.2831969999825,883.3091231000144,883.3091231000144,883.3091231000144,0.0025775000103749335,885.8965941999923,pencil,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[2.611033400055021],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,274,14,13,,,K_y_,Keys,old,keys,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[2.2779053999693133],['submit_text'],,,,,13,14,274,8,885.9265517999884,,,,,,,,885.8996374999988,885.9265517999884,885.9265517999884,885.9265517999884,0.002907999965827912,888.1799454999855,keys,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[2.2779053999693133],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,275,15,13,,,c_s_io_,Cushion,old,cushion,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[3.428487800003495],['submit_text'],,,,,13,15,275,14,888.2093531999853,,,,,,,,888.183173700003,888.2093531999853,888.2093531999853,888.2093531999853,0.0030682000215165317,891.6137226999854,cushion,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[3.428487800003495],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,276,16,13,,,P_as_tr_,Pastry,old,pastry,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[3.375787400000263],['submit_text'],,,,,13,16,276,4,891.6424821999972,,,,,,,,891.6168647999875,891.6424821999972,891.6424821999972,891.6424821999972,0.0029771000263281167,894.9942861000309,pastry,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[3.375787400000263],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,277,17,13,,,_ho_e,Phone,old,,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[2.1956648000050336],['submit_text'],,,,,13,17,277,12,895.0077706000302,,,,,,,,894.9968085000291,895.0077706000302,895.0077706000302,895.0077706000302,0.0024143000482581556,897.1940931000281,,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[2.1956648000050336],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,278,18,13,,,_ha_t,Chart,old,chart,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[2.7640484999865294],['submit_text'],,,,,13,18,278,1,897.2240463999915,,,,,,,,897.1966174999834,897.2240463999915,897.2240463999915,897.2240463999915,0.00242089998209849,899.9629763999837,chart,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[2.7640484999865294],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,279,19,13,,,c_m_ra,Camera,new,camera,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[2.5442873000283726],['submit_text'],,,,,13,19,279,19,899.9921683000284,,,,,,,,899.9659430999891,899.9921683000284,899.9921683000284,899.9921683000284,0.00280030001886189,902.512573199987,camera,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[2.5442873000283726],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,280,0,14,,,K_y_,Keys,old,keys,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[2.1612654000055045],['submit_text'],,,,,14,0,280,8,902.542176100018,,,,,,,,902.5156220999779,902.542176100018,902.542176100018,902.542176100018,0.0029003999661654234,904.6792569999816,keys,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[2.1612654000055045],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,281,1,14,,,P_li_e,Police,old,police,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[3.1940376000129618],['submit_text'],,,,,14,1,281,7,904.7088157000253,,,,,,,,904.6828014000203,904.7088157000253,904.7088157000253,904.7088157000253,0.0034109000116586685,907.8792661000043,police,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[3.1940376000129618],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,282,2,14,,,_ho_e,Phone,old,,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[1.4939163000090048],['submit_text'],,,,,14,2,282,12,907.9083502999856,,,,,,,,907.8826010000193,907.9083502999856,907.9083502999856,907.9083502999856,0.003176199970766902,909.3788486000267,,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[1.4939163000090048],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,283,3,14,,,v_s_,Vase,new,vase,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[2.894051099952776],['submit_text'],,,,,14,3,283,17,909.4087747000158,,,,,,,,909.3820202000206,909.4087747000158,909.4087747000158,909.4087747000158,0.0030679000192321837,912.2785013000248,vase,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[2.894051099952776],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,284,4,14,,,oo,Book,old,book,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[2.395841100020334],['submit_text'],,,,,14,4,284,13,912.3079999000183,,,,,,,,912.28166410001,912.3079999000183,912.3079999000183,912.3079999000183,0.0030319999787025154,914.6799855999998,book,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[2.395841100020334],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,285,5,14,,,c_s_,Case,old,case,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[2.97760380001273],['submit_text'],,,,,14,5,285,5,914.7080261000083,,,,,,,,914.6830487999832,914.7080261000083,914.7080261000083,914.7080261000083,0.002905000001192093,917.6629935000092,case,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[2.97760380001273],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,286,6,14,,,_ha_t,Chart,old,chart,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[4.094070899998769],['submit_text'],,,,,14,6,286,1,917.6913774000132,,,,,,,,917.666091400024,917.6913774000132,917.6913774000132,917.6913774000132,0.0029719999874942005,921.7622656000312,chart,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[4.094070899998769],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,287,7,14,,,ru_is,Cruise,old,,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[1.0782176000066102],['submit_text'],,,,,14,7,287,6,921.790907800023,,,,,,,,921.7650985000073,921.790907800023,921.790907800023,921.790907800023,0.0027189000393263996,922.8454141999828,,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[1.0782176000066102],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,288,8,14,,,T_hi_t,Tshirt,old,tshirt,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[2.7606327999965288],['submit_text'],,,,,14,8,288,2,922.8748742999742,,,,,,,,922.8487565999967,922.8748742999742,922.8748742999742,922.8748742999742,0.0032449999707750976,925.6116529999999,tshirt,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[2.7606327999965288],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,289,9,14,,,a_bl,Marble,old,table,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[2.9135177999851294],['submit_text'],,,,,14,9,289,11,925.6407834999845,,,,,,,,925.6139190000249,925.6407834999845,925.6407834999845,925.6407834999845,0.0021514000254683197,928.5295264000306,table,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[2.9135177999851294],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,290,10,14,,,c_m_ra,Camera,new,camera,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[2.944131499971263],['submit_text'],,,,,14,10,290,19,928.5577421999769,,,,,,,,928.5322993000154,928.5577421999769,928.5577421999769,928.5577421999769,0.002602799970190972,931.4785370000172,camera,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[2.944131499971263],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,291,11,14,,,l_pt_p,Laptop,old,laptop,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[3.059646400040947],['submit_text'],,,,,14,11,291,0,931.5074146999978,,,,,,,,931.4825393999927,931.5074146999978,931.5074146999978,931.5074146999978,0.0038791000260971487,934.5448027999955,laptop,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[3.059646400040947],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,292,12,14,,,bo_t_e,Bottle,new,bottle,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[2.7112498999922536],['submit_text'],,,,,14,12,292,18,934.5738459000131,,,,,,,,934.54814790003,934.5738459000131,934.5738459000131,934.5738459000131,0.0031932999845594168,937.2615574999945,bottle,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[2.7112498999922536],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,293,13,14,,,_ou_se,mouse,old,mouse,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[2.527897700027097],['submit_text'],,,,,14,13,293,3,937.2909017999773,,,,,,,,937.264975099999,937.2909017999773,937.2909017999773,937.2909017999773,0.0032980000250972807,939.7952739999746,mouse,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[2.527897700027097],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,294,14,14,,,P_as_tr_,Pastry,old,pastry,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[6.393789499998093],['submit_text'],,,,,14,14,294,4,939.8236921000062,,,,,,,,939.7986260000034,939.8236921000062,939.8236921000062,939.8236921000062,0.0032131000189110637,946.1948275999748,pastry,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[6.393789499998093],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,295,15,14,,,P_st_r,Poster,old,poster,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[3.5610562000074424],['submit_text'],,,,,14,15,295,9,946.2238368000253,,,,,,,,946.1977589000016,946.2238368000253,946.2238368000253,946.2238368000253,0.0027854000218212605,949.7609875000198,poster,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[3.5610562000074424],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,296,16,14,,,ta_l_,Table,new,table,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[3.061895699996967],['submit_text'],,,,,14,16,296,15,949.7907234000158,,,,,,,,949.763769400015,949.7907234000158,949.7907234000158,949.7907234000158,0.0026609000051394105,952.8279390999814,table,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[3.061895699996967],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,297,17,14,,,p_nc_l,Pencil,new,pencil,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[2.8608942999853753],['submit_text'],,,,,14,17,297,16,952.8565660999739,,,,,,,,952.8308353999746,952.8565660999739,952.8565660999739,952.8565660999739,0.0027753000031225383,955.6939467000193,pencil,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[2.8608942999853753],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,298,18,14,,,c_s_io_,Cushion,old,cushion,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[7.826660600025207],['submit_text'],,,,,14,18,298,14,955.7228056999738,,,,,,,,955.697341400024,955.7228056999738,955.7228056999738,955.7228056999738,0.003289799962658435,963.5267227999866,cushion,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[7.826660600025207],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,299,19,14,,,_o_rd,Board,old,board,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[3.061527899990324],['submit_text'],,,,,14,19,299,10,963.556828700006,,,,,,,,963.5300083999755,963.556828700006,963.556828700006,963.556828700006,0.0031355000101029873,966.5932837,board,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[3.061527899990324],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,300,0,15,,,_ha_t,Chart,old,chart,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[2.6446996000013314],['submit_text'],,,,,15,0,300,1,966.6237803000258,,,,,,,,966.5960791999823,966.6237803000258,966.6237803000258,966.6237803000258,0.002704800048377365,969.2432925999747,chart,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[2.6446996000013314],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,301,1,15,,,_ho_e,Phone,old,,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[1.3784152999869548],['submit_text'],,,,,15,1,301,12,969.2731065999833,,,,,,,,969.2462147999904,969.2731065999833,969.2731065999833,969.2731065999833,0.0027715000323951244,970.6264323000214,,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[1.3784152999869548],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,302,2,15,,,K_y_,Keys,old,keys,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[2.645045300014317],['submit_text'],,,,,15,2,302,8,970.6585627000313,,,,,,,,970.6290173000307,970.6585627000313,970.6585627000313,970.6585627000313,0.0024733999744057655,973.2765937999939,keys,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[2.645045300014317],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,303,3,15,,,_ou_se,mouse,old,mouse,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[3.076246100012213],['submit_text'],,,,,15,3,303,3,973.3047656000126,,,,,,,,973.279503000027,973.3047656000126,973.3047656000126,973.3047656000126,0.0027532000094652176,976.357541800011,mouse,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[3.076246100012213],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,304,4,15,,,oo,Book,old,book,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[3.4459330000099726],['submit_text'],,,,,15,4,304,13,976.3883313999977,,,,,,,,976.3602003999986,976.3883313999977,976.3883313999977,976.3883313999977,0.0025394000113010406,979.8078845000127,book,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[3.4459330000099726],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,305,5,15,,,_o_rd,Board,old,board,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[4.5947476999717765],['submit_text'],,,,,15,5,305,10,979.839255400002,,,,,,,,979.8101516999886,979.839255400002,979.839255400002,979.839255400002,0.002160699979867786,984.4073095999775,board,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[4.5947476999717765],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,306,6,15,,,P_st_r,Poster,old,poster,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[3.3303595000179484],['submit_text'],,,,,15,6,306,9,984.4393532000249,,,,,,,,984.4103459999897,984.4393532000249,984.4393532000249,984.4393532000249,0.0028475000290200114,987.7426921000006,poster,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[3.3303595000179484],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,307,7,15,,,ta_l_,Table,new,table,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[2.693191799975466],['submit_text'],,,,,15,7,307,15,987.7736302000121,,,,,,,,987.7456894000061,987.7736302000121,987.7736302000121,987.7736302000121,0.0028728999895974994,990.440680700005,table,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[2.693191799975466],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,308,8,15,,,v_s_,Vase,new,vase,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[2.6784874000004493],['submit_text'],,,,,15,8,308,17,990.4714174999972,,,,,,,,990.4430295000202,990.4714174999972,990.4714174999972,990.4714174999972,0.002237600041553378,993.1233813000144,vase,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[2.6784874000004493],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,309,9,15,,,c_m_ra,Camera,new,camera,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[3.879612599965185],['submit_text'],,,,,15,9,309,19,993.1541168999975,,,,,,,,993.1259099000017,993.1541168999975,993.1541168999975,993.1541168999975,0.0024154999991878867,997.007333800022,camera,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[3.879612599965185],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,310,10,15,,,c_s_io_,Cushion,old,cushion,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[3.0942323000053875],['submit_text'],,,,,15,10,310,14,997.0368341000285,,,,,,,,997.0102914000163,997.0368341000285,997.0368341000285,997.0368341000285,0.0028394999681040645,1000.1067728999769,cushion,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[3.0942323000053875],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,311,11,15,,,T_hi_t,Tshirt,old,tshirt,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[2.928419300005771],['submit_text'],,,,,15,11,311,2,1000.1371504000272,,,,,,,,1000.1100613999879,1000.1371504000272,1000.1371504000272,1000.1371504000272,0.003099000023212284,1003.0403138999827,tshirt,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[2.928419300005771],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,312,12,15,,,bo_t_e,Bottle,new,bottle,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[2.7115371999680065],['submit_text'],,,,,15,12,312,18,1003.0705863999901,,,,,,,,1003.0428017000086,1003.0705863999901,1003.0705863999901,1003.0705863999901,0.0023598999832756817,1005.7562710000202,bottle,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[2.7115371999680065],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,313,13,15,,,p_nc_l,Pencil,new,pencil,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[2.79453710000962],['submit_text'],,,,,15,13,313,16,1005.789477000013,,,,,,,,1005.7593536999775,1005.789477000013,1005.789477000013,1005.789477000013,0.002968299959320575,1008.5557588000083,pencil,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[2.79453710000962],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
