reward_today,future_reward,delay,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
27,50,21,602,0,86,l,0.46405730000697076,None,86,0,602,2,816.8448266000487,,816.83998290007,816.8448266000487,817.8312219001818,817.8312219001818,817.838331800187,818.2970567999873,l,0.46405730000697076,None,4,001,2025-11-03_13h23.07.250,untitled,,2025.1.1,72.19836063456263,2025-11-03 13h23.14.146185 +0530,
49,60,89,603,1,86,t,0.2850041000638157,None,86,1,603,4,818.3058941999916,,818.3011016000528,818.3058941999916,819.292325500166,819.292325500166,819.2992913001217,819.5843861000612,t,0.2850041000638157,None,4,001,2025-11-03_13h23.07.250,untitled,,2025.1.1,72.19836063456263,2025-11-03 13h23.14.146185 +0530,
67,75,119,604,2,86,t,0.17900500004179776,None,86,2,604,5,819.5940711000003,,819.5890916001517,819.5940711000003,820.5804070001468,820.5804070001468,820.5873980000615,820.7613009000197,t,0.17900500004179776,None,4,001,2025-11-03_13h23.07.250,untitled,,2025.1.1,72.19836063456263,2025-11-03 13h23.14.146185 +0530,
11,30,7,605,3,86,t,0.12406519986689091,None,86,3,605,0,820.7702686002012,,820.7654383000918,820.7702686002012,821.7567074000835,821.7567074000835,821.7637812001631,821.882276999997,t,0.12406519986689091,None,4,001,2025-11-03_13h23.07.250,untitled,,2025.1.1,72.19836063456263,2025-11-03 13h23.14.146185 +0530,
40,55,62,606,4,86,l,0.05385909997858107,None,86,4,606,3,821.8995278000366,,821.8877735000569,821.8995278000366,822.8715313000139,822.8715313000139,822.8927858001553,822.9278160000686,l,0.05385909997858107,None,4,001,2025-11-03_13h23.07.250,untitled,,2025.1.1,72.19836063456263,2025-11-03 13h23.14.146185 +0530,
15,35,13,607,5,86,t,0.16023840010166168,None,86,5,607,1,822.9365024000872,,822.931678700028,822.9365024000872,823.9229060001671,823.9229060001671,823.9299895002041,824.0837805999909,t,0.16023840010166168,None,4,001,2025-11-03_13h23.07.250,untitled,,2025.1.1,72.19836063456263,2025-11-03 13h23.14.146185 +0530,
78,80,162,608,6,86,l,0.10968490014784038,None,86,6,608,6,824.0929274000227,,824.0880003999919,824.0929274000227,825.0792592000216,825.0792592000216,825.0863441000693,825.1909591001458,l,0.10968490014784038,None,4,001,2025-11-03_13h23.07.250,untitled,,2025.1.1,72.19836063456263,2025-11-03 13h23.14.146185 +0530,
40,55,62,609,0,87,t,0.022247500019147992,None,87,0,609,3,825.2002715000417,,825.1953500001691,825.2002715000417,826.186528300168,826.186528300168,826.1935370001011,826.2147255002055,t,0.022247500019147992,None,4,001,2025-11-03_13h23.07.250,untitled,,2025.1.1,72.19836063456263,2025-11-03 13h23.14.146185 +0530,
67,75,119,610,1,87,l,0.3281687998678535,None,87,1,610,5,826.2229478000663,,826.2184927000199,826.2229478000663,827.209383000154,827.209383000154,827.2164296000265,827.5432081001345,l,0.3281687998678535,None,4,001,2025-11-03_13h23.07.250,untitled,,2025.1.1,72.19836063456263,2025-11-03 13h23.14.146185 +0530,
49,60,89,611,2,87,t,0.14002869999967515,None,87,2,611,4,827.5532612001989,,827.5484053001273,827.5532612001989,828.5327943000011,828.5327943000011,828.5466784001328,828.6789771001786,t,0.14002869999967515,None,4,001,2025-11-03_13h23.07.250,untitled,,2025.1.1,72.19836063456263,2025-11-03 13h23.14.146185 +0530,
27,50,21,612,3,87,t,0.0828857000451535,None,87,3,612,2,828.6885963000823,,828.6837631000672,828.6885963000823,829.6750059002079,829.6750059002079,829.682131400099,829.7589908000082,t,0.0828857000451535,None,4,001,2025-11-03_13h23.07.250,untitled,,2025.1.1,72.19836063456263,2025-11-03 13h23.14.146185 +0530,
78,80,162,613,4,87,t,0.4625512999482453,None,87,4,613,6,829.7678152001463,,829.7630588000175,829.7678152001463,830.7540772000793,830.7540772000793,830.7612058999948,831.2203498000745,t,0.4625512999482453,None,4,001,2025-11-03_13h23.07.250,untitled,,2025.1.1,72.19836063456263,2025-11-03 13h23.14.146185 +0530,
15,35,13,614,5,87,l,0.1615112000145018,None,87,5,614,1,831.2299155001529,,831.2245623001363,831.2299155001529,832.2159946002066,832.2159946002066,832.2233543000184,832.383061000146,l,0.1615112000145018,None,4,001,2025-11-03_13h23.07.250,untitled,,2025.1.1,72.19836063456263,2025-11-03 13h23.14.146185 +0530,
11,30,7,615,6,87,l,0.045369200175628066,None,87,6,615,0,832.3916621000972,,832.3871540001128,832.3916621000972,833.3781592000742,833.3781592000742,833.3851972001139,833.4271703001577,l,0.045369200175628066,None,4,001,2025-11-03_13h23.07.250,untitled,,2025.1.1,72.19836063456263,2025-11-03 13h23.14.146185 +0530,
40,55,62,616,0,88,l,0.3718236999120563,None,88,0,616,3,833.4365185000934,,833.4314567002002,833.4365185000934,834.4229896001052,834.4229896001052,834.4299831001554,834.7985999002121,l,0.3718236999120563,None,4,001,2025-11-03_13h23.07.250,untitled,,2025.1.1,72.19836063456263,2025-11-03 13h23.14.146185 +0530,
27,50,21,617,1,88,t,0.20462079998105764,None,88,1,617,2,834.8077498001512,,834.8028939000797,834.8077498001512,835.7938799001276,835.7938799001276,835.8009673000779,836.0029690000229,t,0.20462079998105764,None,4,001,2025-11-03_13h23.07.250,untitled,,2025.1.1,72.19836063456263,2025-11-03 13h23.14.146185 +0530,
49,60,89,618,2,88,t,0.04959720000624657,None,88,2,618,4,836.0119859999977,,836.0072047000285,836.0119859999977,836.998365300009,836.998365300009,837.0052762001287,837.0546608001459,t,0.04959720000624657,None,4,001,2025-11-03_13h23.07.250,untitled,,2025.1.1,72.19836063456263,2025-11-03 13h23.14.146185 +0530,
67,75,119,619,3,88,t,0.1988592001143843,None,88,3,619,5,837.0634463999886,,837.0589331001975,837.0634463999886,838.0501682001632,838.0501682001632,838.0568729001097,838.2529100000393,t,0.1988592001143843,None,4,001,2025-11-03_13h23.07.250,untitled,,2025.1.1,72.19836063456263,2025-11-03 13h23.14.146185 +0530,
78,80,162,620,4,88,t,0.1980544999241829,None,88,4,620,6,838.2620027000085,,838.2567002000287,838.2620027000085,839.2484112000093,839.2484112000093,839.2558111001272,839.4504033999983,t,0.1980544999241829,None,4,001,2025-11-03_13h23.07.250,untitled,,2025.1.1,72.19836063456263,2025-11-03 13h23.14.146185 +0530,
15,35,13,621,5,88,l,0.1934746999759227,None,88,5,621,1,839.4602892000694,,839.4547610001173,839.4602892000694,840.4399041000288,840.4399041000288,840.4537472000811,840.6348650001455,l,0.1934746999759227,None,4,001,2025-11-03_13h23.07.250,untitled,,2025.1.1,72.19836063456263,2025-11-03 13h23.14.146185 +0530,
11,30,7,622,6,88,l,0.15021339990198612,None,88,6,622,0,840.6442146000918,,840.6391703002155,840.6442146000918,841.6301367999986,841.6301367999986,841.6375732000452,841.7838646001182,l,0.15021339990198612,None,4,001,2025-11-03_13h23.07.250,untitled,,2025.1.1,72.19836063456263,2025-11-03 13h23.14.146185 +0530,
67,75,119,623,0,89,l,0.1628680001012981,None,89,0,623,5,841.7925210001413,,841.7874170001596,841.7925210001413,842.7791840999853,842.7791840999853,842.7858901000582,842.9462620001286,l,0.1628680001012981,None,4,001,2025-11-03_13h23.07.250,untitled,,2025.1.1,72.19836063456263,2025-11-03 13h23.14.146185 +0530,
27,50,21,624,1,89,l,0.10599129996262491,None,89,1,624,2,842.9554532000329,,842.9503256001044,842.9554532000329,843.9414571002126,843.9414571002126,843.9486964000389,844.0532190001104,l,0.10599129996262491,None,4,001,2025-11-03_13h23.07.250,untitled,,2025.1.1,72.19836063456263,2025-11-03 13h23.14.146185 +0530,
78,80,162,625,2,89,l,0.14838859997689724,None,89,2,625,6,844.0614016000181,,844.0568348001689,844.0614016000181,845.0476794000715,845.0476794000715,845.0546531002037,845.2011259000283,l,0.14838859997689724,None,4,001,2025-11-03_13h23.07.250,untitled,,2025.1.1,72.19836063456263,2025-11-03 13h23.14.146185 +0530,
15,35,13,626,3,89,t,0.18855639989487827,None,89,3,626,1,845.210063100094,,845.2052056000102,845.210063100094,846.1964849000797,846.1964849000797,846.2034574002028,846.3912528001238,t,0.18855639989487827,None,4,001,2025-11-03_13h23.07.250,untitled,,2025.1.1,72.19836063456263,2025-11-03 13h23.14.146185 +0530,
11,30,7,627,4,89,t,0.22920920001342893,None,89,4,627,0,846.3993975000922,,846.3947584000416,846.3993975000922,847.3868476999924,847.3868476999924,847.3923565000296,847.622432500124,t,0.22920920001342893,None,4,001,2025-11-03_13h23.07.250,untitled,,2025.1.1,72.19836063456263,2025-11-03 13h23.14.146185 +0530,
49,60,89,628,5,89,l,0.19543079985305667,None,89,5,628,4,847.6318459000904,,847.6266231001355,847.6318459000904,848.6180770001374,848.6180770001374,848.6252835001796,848.8199918000028,l,0.19543079985305667,None,4,001,2025-11-03_13h23.07.250,untitled,,2025.1.1,72.19836063456263,2025-11-03 13h23.14.146185 +0530,
40,55,62,629,6,89,l,0.19595399987883866,None,89,6,629,3,848.82877500006,,848.8241242000367,848.82877500006,849.814663400175,849.814663400175,849.8218298000284,850.0165812000632,l,0.19595399987883866,None,4,001,2025-11-03_13h23.07.250,untitled,,2025.1.1,72.19836063456263,2025-11-03 13h23.14.146185 +0530,
