thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
58,0,58,[np.float64(-0.24333333333333335)],[np.float64(-0.315)],[1],[0],[0],[2.1373313998337835],['target'],58,0,58,0,169.26865209988318,,10,169.25904350006022,169.26865209988318,169.26865209988318,0.015239299973472953,171.3964167998638,[np.float64(-0.24333333333333335)],[np.float64(-0.315)],[1],[0],[0],[2.1373313998337835],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
59,0,59,[np.float64(0.12)],[np.float64(0.4116666666666667)],[1],[0],[0],[3.1245164000429213],['target'],59,0,59,0,171.41459139995277,,5,171.40396029991098,171.41459139995277,171.41459139995277,0.007454500067979097,174.52851959993131,[np.float64(0.12)],[np.float64(0.4116666666666667)],[1],[0],[0],[3.1245164000429213],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
60,0,60,[np.float64(-0.018333333333333333)],[np.float64(0.3016666666666667)],[1],[0],[0],[2.3533879998140037],['target'],60,0,60,0,174.5467522998806,,5,174.53654520004056,174.5467522998806,174.5467522998806,0.00795309990644455,176.88997499994002,[np.float64(-0.018333333333333333)],[np.float64(0.3016666666666667)],[1],[0],[0],[2.3533879998140037],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
61,0,61,[np.float64(-0.07333333333333333)],[np.float64(-0.285)],[1],[0],[0],[2.2077124000061303],['target'],61,0,61,0,176.9078744999133,,5,176.8973832000047,176.9078744999133,176.9078744999133,0.007334499852731824,179.10513659985736,[np.float64(-0.07333333333333333)],[np.float64(-0.285)],[1],[0],[0],[2.2077124000061303],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
62,0,62,[np.float64(-0.43666666666666665)],[np.float64(-0.12333333333333334)],[1],[0],[0],[1.8949354998767376],['target'],62,0,62,0,179.1305593000725,,10,179.11983680003323,179.1305593000725,179.1305593000725,0.014627400087192655,181.01481069996953,[np.float64(-0.43666666666666665)],[np.float64(-0.12333333333333334)],[1],[0],[0],[1.8949354998767376],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
63,0,63,[np.float64(0.49166666666666664)],[np.float64(-0.37666666666666665)],[1],[0],[0],[3.9156172000803053],['target'],63,0,63,0,181.03996769990772,,10,181.0297159999609,181.03996769990772,181.03996769990772,0.014815700007602572,184.94537399988621,[np.float64(0.49166666666666664)],[np.float64(-0.37666666666666665)],[1],[0],[0],[3.9156172000803053],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
64,0,64,[np.float64(-0.24833333333333332)],[np.float64(0.465)],[1],[0],[0],[3.4985912998672575],['target'],64,0,64,0,184.9703200000804,,10,184.96031340002082,184.9703200000804,184.9703200000804,0.01484999991953373,188.45894420007244,[np.float64(-0.24833333333333332)],[np.float64(0.465)],[1],[0],[0],[3.4985912998672575],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
65,0,65,[np.float64(-0.415)],[np.float64(-0.11333333333333333)],[1],[0],[0],[2.2147161001339555],['target'],65,0,65,0,188.47742270003073,,5,188.4669582999777,188.47742270003073,188.47742270003073,0.007924300152808428,190.6817167000845,[np.float64(-0.415)],[np.float64(-0.11333333333333333)],[1],[0],[0],[2.2147161001339555],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
66,0,66,[np.float64(0.39666666666666667)],[np.float64(0.4083333333333333)],[1],[0],[0],[4.220839799847454],['target'],66,0,66,0,190.69940320006572,,5,190.6894749000203,190.69940320006572,190.69940320006572,0.007686899974942207,194.9103568000719,[np.float64(0.39666666666666667)],[np.float64(0.4083333333333333)],[1],[0],[0],[4.220839799847454],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
67,0,67,[np.float64(0.06666666666666667)],[np.float64(0.016666666666666666)],[1],[0],[0],[3.5125879000406712],['target'],67,0,67,0,194.93529179994948,,10,194.92552340007387,194.93529179994948,194.93529179994948,0.01509299990721047,198.43815240007825,[np.float64(0.06666666666666667)],[np.float64(0.016666666666666666)],[1],[0],[0],[3.5125879000406712],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
68,0,68,[np.float64(0.4066666666666667)],[np.float64(-0.4716666666666667)],[1],[0],[0],[3.2423604000359774],['target'],68,0,68,0,198.45645679999143,,5,198.44584399997257,198.45645679999143,198.45645679999143,0.007600600132718682,201.68824809999205,[np.float64(0.4066666666666667)],[np.float64(-0.4716666666666667)],[1],[0],[0],[3.2423604000359774],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
69,0,69,[np.float64(-0.39166666666666666)],[np.float64(-0.10333333333333333)],[1],[0],[0],[2.283803300000727],['target'],69,0,69,0,201.7067086000461,,5,201.69563409988768,201.7067086000461,201.7067086000461,0.007313800044357777,203.97948059998453,[np.float64(-0.39166666666666666)],[np.float64(-0.10333333333333333)],[1],[0],[0],[2.283803300000727],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
70,0,70,[np.float64(-0.39166666666666666)],[np.float64(-0.10333333333333333)],[1],[0],[0],[0.5896945998538285],[None],70,0,70,0,203.9980371000711,,5,203.98712949990295,203.9980371000711,203.9980371000711,0.007575100054964423,204.5768657999579,[np.float64(-0.39166666666666666)],[np.float64(-0.10333333333333333)],[1],[0],[0],[0.5896945998538285],[None],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
71,0,71,[np.float64(0.35)],[np.float64(-0.405)],[1],[0],[0],[2.735707600135356],['target'],71,0,71,0,204.5956665999256,,5,204.58431049995124,204.5956665999256,204.5956665999256,0.007370299892500043,207.32005840004422,[np.float64(0.35)],[np.float64(-0.405)],[1],[0],[0],[2.735707600135356],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
72,0,72,[np.float64(-0.27166666666666667)],[np.float64(0.37166666666666665)],[1],[0],[0],[2.72128690010868],['target'],72,0,72,0,207.33897490007803,,5,207.32774919993244,207.33897490007803,207.33897490007803,0.0076182999182492495,210.0490792999044,[np.float64(-0.27166666666666667)],[np.float64(0.37166666666666665)],[1],[0],[0],[2.72128690010868],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
73,0,73,[np.float64(0.395)],[np.float64(-0.2)],[1],[0],[0],[3.1034903000108898],['target'],73,0,73,0,210.06735519994982,,5,210.05672100000083,210.06735519994982,210.06735519994982,0.007567499997094274,213.1602526998613,[np.float64(0.395)],[np.float64(-0.2)],[1],[0],[0],[3.1034903000108898],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
74,0,74,[np.float64(0.3233333333333333)],[np.float64(0.33)],[1],[0],[0],[2.214164099888876],['target'],74,0,74,0,213.18564089993015,,10,213.17530289990827,213.18564089993015,213.18564089993015,0.01497910008765757,215.38950719987042,[np.float64(0.3233333333333333)],[np.float64(0.33)],[1],[0],[0],[2.214164099888876],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
75,0,75,[np.float64(-0.4083333333333333)],[np.float64(0.08)],[1],[0],[0],[2.1521354999858886],['target'],75,0,75,0,215.40760849998333,,5,215.39759159996174,215.40760849998333,215.40760849998333,0.007993999868631363,217.5497689000331,[np.float64(-0.4083333333333333)],[np.float64(0.08)],[1],[0],[0],[2.1521354999858886],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
76,0,76,[np.float64(-0.30833333333333335)],[np.float64(-0.3983333333333333)],[1],[0],[0],[2.887120099971071],['target'],76,0,76,0,217.5740519000683,,10,217.56459599989466,217.5740519000683,217.5740519000683,0.014756500022485852,220.45175580005161,[np.float64(-0.30833333333333335)],[np.float64(-0.3983333333333333)],[1],[0],[0],[2.887120099971071],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
77,0,77,[np.float64(0.285)],[np.float64(-0.27166666666666667)],[1],[0],[0],[1.9092988001648337],['target'],77,0,77,0,220.47027119994164,,5,220.4592577998992,220.47027119994164,220.47027119994164,0.007410199847072363,222.36859559989534,[np.float64(0.285)],[np.float64(-0.27166666666666667)],[1],[0],[0],[1.9092988001648337],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
78,0,78,[np.float64(0.195)],[np.float64(-0.13333333333333333)],[1],[0],[0],[4.082410699920729],['target'],78,0,78,0,222.39373679994605,,10,222.38328289985657,222.39373679994605,222.39373679994605,0.014618099899962544,226.46573400008492,[np.float64(0.195)],[np.float64(-0.13333333333333333)],[1],[0],[0],[4.082410699920729],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
79,0,79,[np.float64(0.41833333333333333)],[np.float64(0.44166666666666665)],[1],[0],[0],[3.838477300014347],['target'],79,0,79,0,226.490833299933,,10,226.48139690002427,226.490833299933,226.490833299933,0.015573299955576658,230.3199132999871,[np.float64(0.41833333333333333)],[np.float64(0.44166666666666665)],[1],[0],[0],[3.838477300014347],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
80,0,80,[np.float64(-0.2783333333333333)],[np.float64(0.315)],[1],[0],[0],[2.026009700028226],['target'],80,0,80,0,230.3445244000759,,10,230.33604449988343,230.3445244000759,230.3445244000759,0.01604320015758276,232.3620931999758,[np.float64(-0.2783333333333333)],[np.float64(0.315)],[1],[0],[0],[2.026009700028226],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
81,0,81,[np.float64(0.325)],[np.float64(-0.29833333333333334)],[1],[0],[0],[2.165770700201392],['target'],81,0,81,0,232.38084920006804,,5,232.36966099985875,232.38084920006804,232.38084920006804,0.007478399900719523,234.5354802000802,[np.float64(0.325)],[np.float64(-0.29833333333333334)],[1],[0],[0],[2.165770700201392],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
82,0,82,[np.float64(0.145)],[np.float64(0.4483333333333333)],[1],[0],[0],[2.762584799900651],['target'],82,0,82,0,234.5603894998785,,10,234.5501294999849,234.5603894998785,234.5603894998785,0.014575900044292212,237.31275029992685,[np.float64(0.145)],[np.float64(0.4483333333333333)],[1],[0],[0],[2.762584799900651],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
83,0,83,[np.float64(0.30333333333333334)],[np.float64(-0.09833333333333333)],[1],[0],[0],[1.534460199996829],['target'],83,0,83,0,237.33134449995123,,5,237.3203811000567,237.33134449995123,237.33134449995123,0.007541099796071649,238.8548862999305,[np.float64(0.30333333333333334)],[np.float64(-0.09833333333333333)],[1],[0],[0],[1.534460199996829],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
84,0,84,[np.float64(-0.31333333333333335)],[np.float64(0.2)],[1],[0],[0],[2.4085842000786215],['target'],84,0,84,0,238.87299659987912,,5,238.86257119989023,238.87299659987912,238.87299659987912,0.00761239998973906,241.27119449991733,[np.float64(-0.31333333333333335)],[np.float64(0.2)],[1],[0],[0],[2.4085842000786215],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
85,0,85,[np.float64(0.31333333333333335)],[np.float64(-0.345)],[1],[0],[0],[2.1243499000556767],['target'],85,0,85,0,241.28946270002052,,5,241.27860049996525,241.28946270002052,241.28946270002052,0.007333599962294102,243.40299149998464,[np.float64(0.31333333333333335)],[np.float64(-0.345)],[1],[0],[0],[2.1243499000556767],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
86,0,86,[np.float64(0.255)],[np.float64(0.38666666666666666)],[1],[0],[0],[2.811526999808848],['target'],86,0,86,0,243.42816399992444,,10,243.41798210004345,243.42816399992444,243.42816399992444,0.014919399982318282,246.22955009993166,[np.float64(0.255)],[np.float64(0.38666666666666666)],[1],[0],[0],[2.811526999808848],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
87,0,87,[np.float64(0.28)],[np.float64(-0.42833333333333334)],[1],[0],[0],[2.6732114001642913],['target'],87,0,87,0,246.24842249997891,,5,246.23703329986893,246.24842249997891,246.24842249997891,0.0073917999397963285,248.91028800001368,[np.float64(0.28)],[np.float64(-0.42833333333333334)],[1],[0],[0],[2.6732114001642913],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
88,0,88,[np.float64(-0.30666666666666664)],[np.float64(0.4066666666666667)],[1],[0],[0],[2.2492782999761403],['target'],88,0,88,0,248.9286760999821,,5,248.9177415999584,248.9286760999821,248.9286760999821,0.007380699971690774,251.16706050001085,[np.float64(-0.30666666666666664)],[np.float64(0.4066666666666667)],[1],[0],[0],[2.2492782999761403],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
89,0,89,[np.float64(0.2966666666666667)],[np.float64(0.25166666666666665)],[1],[0],[0],[2.0273338998667896],['target'],89,0,89,0,251.18536329991184,,5,251.1745104000438,251.18536329991184,251.18536329991184,0.007377800066024065,253.20188779989257,[np.float64(0.2966666666666667)],[np.float64(0.25166666666666665)],[1],[0],[0],[2.0273338998667896],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
90,0,90,[np.float64(0.11666666666666667)],[np.float64(0.008333333333333333)],[1],[0],[0],[2.4428268000483513],['target'],90,0,90,0,253.22701829997823,,10,253.216889699921,253.22701829997823,253.22701829997823,0.014929500175639987,255.65976359997876,[np.float64(0.11666666666666667)],[np.float64(0.008333333333333333)],[1],[0],[0],[2.4428268000483513],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
91,0,91,[np.float64(0.19)],[np.float64(0.26166666666666666)],[1],[0],[0],[2.554935600142926],['target'],91,0,91,0,255.68568049999885,,10,255.6746757000219,255.68568049999885,255.68568049999885,0.014822999946773052,258.22965199989267,[np.float64(0.19)],[np.float64(0.26166666666666666)],[1],[0],[0],[2.554935600142926],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
92,0,92,[np.float64(-0.49333333333333335)],[np.float64(0.018333333333333333)],[1],[0],[0],[2.3601454999297857],['target'],92,0,92,0,258.2476862000767,,5,258.23775899992324,258.2476862000767,258.2476862000767,0.008016600040718913,260.59794640005566,[np.float64(-0.49333333333333335)],[np.float64(0.018333333333333333)],[1],[0],[0],[2.3601454999297857],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
93,0,93,[np.float64(0.48)],[np.float64(-0.46)],[1],[0],[0],[2.7834896999411285],['target'],93,0,93,0,260.6159928999841,,5,260.60573740000837,260.6159928999841,260.6159928999841,0.00771879986859858,263.38927019992843,[np.float64(0.48)],[np.float64(-0.46)],[1],[0],[0],[2.7834896999411285],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
94,0,94,[np.float64(-0.3933333333333333)],[np.float64(-0.23166666666666666)],[1],[0],[0],[3.089575699996203],['target'],94,0,94,0,263.41457520006225,,10,263.40403209999204,263.41457520006225,263.41457520006225,0.014689800096675754,266.4936468999367,[np.float64(-0.3933333333333333)],[np.float64(-0.23166666666666666)],[1],[0],[0],[3.089575699996203],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
95,0,95,[np.float64(-0.325)],[np.float64(-0.32666666666666666)],[1],[0],[0],[1.4427803999278694],['target'],95,0,95,0,266.51827259990387,,10,266.5094588000793,266.51827259990387,266.51827259990387,0.01572359981946647,267.9522794999648,[np.float64(-0.325)],[np.float64(-0.32666666666666666)],[1],[0],[0],[1.4427803999278694],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
96,0,96,[np.float64(-0.4)],[np.float64(0.41833333333333333)],[1],[0],[0],[3.242086200043559],['target'],96,0,96,0,267.97009549988434,,5,267.9597362000495,267.97009549988434,267.97009549988434,0.0073674998711794615,271.20186410006136,[np.float64(-0.4)],[np.float64(0.41833333333333333)],[1],[0],[0],[3.242086200043559],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
97,0,97,[np.float64(0.105)],[np.float64(-0.32)],[1],[0],[0],[2.1725221001543105],['target'],97,0,97,0,271.2272393000312,,10,271.2167918998748,271.2272393000312,271.2272393000312,0.014852600172162056,273.3893525998574,[np.float64(0.105)],[np.float64(-0.32)],[1],[0],[0],[2.1725221001543105],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
98,0,98,[np.float64(-0.35)],[np.float64(-0.04833333333333333)],[1],[0],[0],[2.8039832999929786],['target'],98,0,98,0,273.4077653000131,,5,273.39731599995866,273.4077653000131,273.4077653000131,0.00787340011447668,276.2013385000173,[np.float64(-0.35)],[np.float64(-0.04833333333333333)],[1],[0],[0],[2.8039832999929786],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
99,0,99,[np.float64(-0.28)],[np.float64(0.12833333333333333)],[1],[0],[0],[1.5901126000098884],['target'],99,0,99,0,276.2202921998687,,5,276.20876999991015,276.2202921998687,276.2202921998687,0.007361300056800246,277.7989264000207,[np.float64(-0.28)],[np.float64(0.12833333333333333)],[1],[0],[0],[1.5901126000098884],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
100,0,100,[np.float64(0.14833333333333334)],[np.float64(-0.24333333333333335)],[1],[0],[0],[2.6380966999568045],['target'],100,0,100,0,277.8240133000072,,10,277.81384090008214,277.8240133000072,277.8240133000072,0.014855399960651994,280.4519766999874,[np.float64(0.14833333333333334)],[np.float64(-0.24333333333333335)],[1],[0],[0],[2.6380966999568045],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
101,0,101,[np.float64(0.006666666666666667)],[np.float64(0.1)],[1],[0],[0],[2.172450799960643],['target'],101,0,101,0,280.477224299917,,10,280.46696799993515,280.477224299917,280.477224299917,0.014900899957865477,282.6394567999523,[np.float64(0.006666666666666667)],[np.float64(0.1)],[1],[0],[0],[2.172450799960643],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
102,0,102,[np.float64(0.205)],[np.float64(-0.10666666666666667)],[1],[0],[0],[1.9369856000412256],['target'],102,0,102,0,282.6581955999136,,5,282.64706510002725,282.6581955999136,282.6581955999136,0.007517700083553791,284.58410770003684,[np.float64(0.205)],[np.float64(-0.10666666666666667)],[1],[0],[0],[1.9369856000412256],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
103,0,103,[np.float64(0.49166666666666664)],[np.float64(-0.09333333333333334)],[1],[0],[0],[3.0041076000779867],['target'],103,0,103,0,284.60831360006705,,10,284.60016710008495,284.60831360006705,284.60831360006705,0.015952900052070618,287.6043129998725,[np.float64(0.49166666666666664)],[np.float64(-0.09333333333333334)],[1],[0],[0],[3.0041076000779867],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
104,0,104,[np.float64(-0.44166666666666665)],[np.float64(-0.27166666666666667)],[1],[0],[0],[3.1447489000856876],['target'],104,0,104,0,287.6298261000775,,10,287.6194899000693,287.6298261000775,287.6298261000775,0.015089399879798293,290.76427889987826,[np.float64(-0.44166666666666665)],[np.float64(-0.27166666666666667)],[1],[0],[0],[3.1447489000856876],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
105,0,105,[np.float64(0.13)],[np.float64(0.07833333333333334)],[1],[0],[0],[3.631339200073853],['target'],105,0,105,0,290.7827794998884,,5,290.77184879989363,290.7827794998884,290.7827794998884,0.007482100045308471,294.4032290999312,[np.float64(0.13)],[np.float64(0.07833333333333334)],[1],[0],[0],[3.631339200073853],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
106,0,106,[np.float64(0.3333333333333333)],[np.float64(-0.14)],[1],[0],[0],[1.693708200007677],['target'],106,0,106,0,294.4217928000726,,5,294.41078540007584,294.4217928000726,294.4217928000726,0.007486599963158369,296.10453479993157,[np.float64(0.3333333333333333)],[np.float64(-0.14)],[1],[0],[0],[1.693708200007677],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
107,0,107,[np.float64(0.435)],[np.float64(-0.30833333333333335)],[1],[0],[0],[1.8805789002217352],['target'],107,0,107,0,296.1228694000747,,5,296.11236939998344,296.1228694000747,296.1228694000747,0.007770100142806768,297.9929820999969,[np.float64(0.435)],[np.float64(-0.30833333333333335)],[1],[0],[0],[1.8805789002217352],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
108,0,108,[np.float64(-0.23833333333333334)],[np.float64(0.4066666666666667)],[1],[0],[0],[2.4167952998541296],['target'],108,0,108,0,298.0119513000827,,5,298.00038169999607,298.0119513000827,298.0119513000827,0.007328700041398406,300.4172179000452,[np.float64(-0.23833333333333334)],[np.float64(0.4066666666666667)],[1],[0],[0],[2.4167952998541296],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
109,0,109,[np.float64(0.49)],[np.float64(-0.15166666666666667)],[1],[0],[0],[3.1032386999577284],['target'],109,0,109,0,300.44264899985865,,10,300.43182029994205,300.44264899985865,300.44264899985865,0.01453320006839931,303.5351023999974,[np.float64(0.49)],[np.float64(-0.15166666666666667)],[1],[0],[0],[3.1032386999577284],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
110,0,110,[np.float64(0.056666666666666664)],[np.float64(-0.11333333333333333)],[1],[0],[0],[1.564972700085491],['target'],110,0,110,0,303.56650760001503,,10,303.55331850005314,303.56650760001503,303.56650760001503,0.018114399863407016,305.118330599973,[np.float64(0.056666666666666664)],[np.float64(-0.11333333333333333)],[1],[0],[0],[1.564972700085491],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
111,0,111,[np.float64(-0.21666666666666667)],[np.float64(-0.06833333333333333)],[1],[0],[0],[3.2491803001612425],['target'],111,0,111,0,305.1435128999874,,10,305.1330885000061,305.1435128999874,305.1435128999874,0.014668199932202697,308.38230679999106,[np.float64(-0.21666666666666667)],[np.float64(-0.06833333333333333)],[1],[0],[0],[3.2491803001612425],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
112,0,112,[np.float64(-0.15)],[np.float64(-0.4116666666666667)],[1],[0],[0],[2.1311931998934597],['target'],112,0,112,0,308.4078770999331,,10,308.3969173999503,308.4078770999331,308.4078770999331,0.014524899888783693,310.5281507000327,[np.float64(-0.15)],[np.float64(-0.4116666666666667)],[1],[0],[0],[2.1311931998934597],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
113,0,113,[np.float64(0.14833333333333334)],[np.float64(0.475)],[1],[0],[0],[2.3050987999886274],['target'],113,0,113,0,310.54641449986957,,5,310.535654499894,310.54641449986957,310.54641449986957,0.007417100016027689,312.84079469996504,[np.float64(0.14833333333333334)],[np.float64(0.475)],[1],[0],[0],[2.3050987999886274],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
114,0,114,[np.float64(-0.4683333333333333)],[np.float64(-0.43666666666666665)],[1],[0],[0],[3.1171569998841733],['target'],114,0,114,0,312.8584918999113,,5,312.8487070999108,312.8584918999113,312.8584918999113,0.007842200109735131,315.9659047999885,[np.float64(-0.4683333333333333)],[np.float64(-0.43666666666666665)],[1],[0],[0],[3.1171569998841733],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
115,0,115,[np.float64(0.26)],[np.float64(0.38166666666666665)],[1],[0],[0],[3.165036699967459],['target'],115,0,115,0,315.9910571000073,,10,315.9810184999369,315.9910571000073,315.9910571000073,0.015043099876493216,319.1460951999761,[np.float64(0.26)],[np.float64(0.38166666666666665)],[1],[0],[0],[3.165036699967459],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
116,0,116,[np.float64(0.14166666666666666)],[np.float64(0.22)],[1],[0],[0],[1.5482455999590456],['target'],116,0,116,0,319.16414949996397,,5,319.1538621999789,319.16414949996397,319.16414949996397,0.007678800029680133,320.7021482998971,[np.float64(0.14166666666666666)],[np.float64(0.22)],[1],[0],[0],[1.5482455999590456],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
