word,word_type,color,stim_condition,correct_resp,thisN,thisTrialN,thisRepN,resp.keys,resp.corr,resp.rt,resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Instructions.started,instr_text.started,Instructions.stopped,trial.started,fixation.started,fixation.stopped,word_stim.started,resp.started,trial.stopped,trials.resp.keys,trials.resp.corr,trials.resp.rt,trials.resp.duration,Thanks.started,text.started,text.stopped,Thanks.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
Anger,emotional,red,C,r,142,2,7,r,1,0.6849063000408933,None,7,2,142,8,192.7833185000345,,,,,192.77331030002097,192.7833185000345,193.28338230005465,193.28338230005465,193.28338230005465,193.97168080002302,r,1,0.6849063000408933,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Bottle,neutral,yellow,I,y,143,3,7,y,1,0.8232995000435039,None,7,3,143,11,193.99884050001856,,,,,193.97628650005208,193.99884050001856,194.48330780002289,194.48330780002289,194.48330780002289,195.3210866000154,y,1,0.8232995000435039,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Book,neutral,blue,I,b,144,4,7,b,1,0.7302865000092424,None,7,4,144,17,195.33301760000177,,,,,195.32471850002185,195.33301760000177,195.83289170003263,195.83289170003263,195.83289170003263,196.57183700002497,b,1,0.7302865000092424,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Violence,emotional,blue,I,b,145,5,7,b,1,0.4406730000046082,None,7,5,145,9,196.5994751000544,,,,,196.57677169999806,196.5994751000544,197.08194140001433,197.08194140001433,197.08194140001433,197.53584250004496,b,1,0.4406730000046082,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Road,neutral,green,I,g,146,6,7,g,1,0.8918648000108078,None,7,6,146,18,197.5490271000308,,,,,197.53821730002528,197.5490271000308,198.04857290000655,198.04857290000655,198.04857290000655,198.95416750002187,g,1,0.8918648000108078,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Window,neutral,red,I,r,147,7,7,r,1,0.731868900009431,None,7,7,147,12,198.9665089000482,,,,,198.95707750000292,198.9665089000482,199.46542990003945,199.46542990003945,199.46542990003945,200.2027488000458,r,1,0.731868900009431,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Panic,emotional,yellow,I,y,148,8,7,y,1,0.7626662999973632,None,7,8,148,3,200.21668300003512,,,,,200.2052362000104,200.21668300003512,200.71632800000953,200.71632800000953,200.71632800000953,201.48748599999817,y,1,0.7626662999973632,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Garden,neutral,red,I,r,149,9,7,r,1,1.0072429000283591,None,7,9,149,16,201.49997290002648,,,,,201.49016159999883,201.49997290002648,202.00017820001813,202.00017820001813,202.00017820001813,203.02129540004535,r,1,1.0072429000283591,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Pain,emotional,blue,I,b,150,10,7,b,1,0.6799285999732092,None,7,10,150,1,203.03275790001499,,,,,203.02433640003437,203.03275790001499,203.53270590002649,203.53270590002649,203.53270590002649,204.22077000001445,b,1,0.6799285999732092,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Table,neutral,blue,I,b,151,11,7,b,1,0.47393770003691316,None,7,11,151,13,204.2330079000094,,,,,204.22421000001486,204.2330079000094,204.7349445000291,204.7349445000291,204.7349445000291,205.21897000004537,b,1,0.47393770003691316,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Chair,neutral,green,I,g,152,12,7,y,0,0.5413527000346221,None,7,12,152,10,205.23250660003396,,,,,205.22170380002353,205.23250660003396,205.7315448000445,205.7315448000445,205.7315448000445,206.28473440004745,y,0,0.5413527000346221,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Pencil,neutral,green,I,g,153,13,7,g,1,0.7511851000017487,None,7,13,153,14,206.2986413000035,,,,,206.28721520002,206.2986413000035,206.79844090004917,206.79844090004917,206.79844090004917,207.55276890000096,g,1,0.7511851000017487,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Injury,emotional,green,I,g,154,14,7,g,1,0.5099806999787688,None,7,14,154,6,207.56542920001084,,,,,207.55535480001708,207.56542920001084,208.0648459000513,208.0648459000513,208.0648459000513,208.58475070004351,g,1,0.5099806999787688,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Fear,emotional,red,C,r,155,15,7,r,1,0.8105451999581419,None,7,15,155,0,208.59818650002126,,,,,208.5868037000182,208.59818650002126,209.09832450002432,209.09832450002432,209.09832450002432,209.9177871000138,r,1,0.8105451999581419,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Abuse,emotional,red,C,r,156,16,7,r,1,0.40209889999823645,None,7,16,156,4,209.93142490001628,,,,,209.92025080003077,209.93142490001628,210.43095639999956,210.43095639999956,210.43095639999956,210.83559329999844,r,1,0.40209889999823645,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Stone,neutral,yellow,I,y,157,17,7,y,1,0.9687419999972917,None,7,17,157,19,210.84842410002602,,,,,210.83843980001984,210.84842410002602,211.3486161000328,211.3486161000328,211.3486161000328,212.32038480002666,y,1,0.9687419999972917,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Death,emotional,green,I,g,158,18,7,g,1,0.7184431999921799,None,7,18,158,2,212.332257400034,,,,,212.32334470003843,212.332257400034,212.83251180005027,212.83251180005027,212.83251180005027,213.55218490003608,g,1,0.7184431999921799,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Threat,emotional,blue,I,b,159,19,7,b,1,1.070001600019168,None,7,19,159,5,213.56598600000143,,,,,213.55526430002647,213.56598600000143,214.06576480000513,214.06576480000513,214.06576480000513,215.13682450004853,b,1,1.070001600019168,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Book,neutral,blue,I,b,160,0,8,b,1,0.3911853000172414,None,8,0,160,17,215.14890359999845,,,,,215.13991830003215,215.14890359999845,215.6489392000367,215.6489392000367,215.6489392000367,216.0532679000171,b,1,0.3911853000172414,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Garden,neutral,red,I,r,161,1,8,r,1,0.5259950999752618,None,8,1,161,16,216.06542160001118,,,,,216.0568616000237,216.06542160001118,216.5656549000414,216.5656549000414,216.5656549000414,217.10371080000186,r,1,0.5259950999752618,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Road,neutral,green,I,g,162,2,8,y,0,0.7626177999773063,None,8,2,162,18,217.11542500002543,,,,,217.10644610004965,217.11542500002543,217.6160276000155,217.6160276000155,217.6160276000155,218.3856070000329,y,0,0.7626177999773063,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Pencil,neutral,green,I,g,163,3,8,g,1,0.6559010000200942,None,8,3,163,14,218.39878690004116,,,,,218.38826610002434,218.39878690004116,218.8994758000481,218.8994758000481,218.8994758000481,219.57019550004043,g,1,0.6559010000200942,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Injury,emotional,green,I,g,164,4,8,g,1,0.4674914000206627,None,8,4,164,6,219.58183190005366,,,,,219.5738876000396,219.58183190005366,220.0828618000378,220.0828618000378,220.0828618000378,220.55270950001432,g,1,0.4674914000206627,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Panic,emotional,yellow,I,y,165,5,8,y,1,0.5848421000409871,None,8,5,165,3,220.5654368000105,,,,,220.55543220002437,220.5654368000105,221.06525590003002,221.06525590003002,221.06525590003002,221.65274960000534,y,1,0.5848421000409871,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Stone,neutral,yellow,I,y,166,6,8,g,0,0.8391766999848187,None,8,6,166,19,221.66548920003697,,,,,221.65536150004482,221.66548920003697,222.16515430004802,222.16515430004802,222.16515430004802,223.01989070000127,g,0,0.8391766999848187,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Anger,emotional,red,C,r,167,7,8,r,1,0.6777083000051789,None,8,7,167,8,223.03259840002283,,,,,223.02266330004204,223.03259840002283,223.5321372000035,223.5321372000035,223.5321372000035,224.21877790003782,r,1,0.6777083000051789,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Fear,emotional,red,C,r,168,8,8,r,1,0.6235616999911144,None,8,8,168,0,224.23292360000778,,,,,224.22143800003687,224.23292360000778,224.7312519000261,224.7312519000261,224.7312519000261,225.3684139000252,r,1,0.6235616999911144,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Abuse,emotional,red,C,r,169,9,8,r,1,0.37163529999088496,None,8,9,169,4,225.38221370003885,,,,,225.37120380002307,225.38221370003885,225.88244830002077,225.88244830002077,225.88244830002077,226.26882350002415,r,1,0.37163529999088496,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Bottle,neutral,yellow,I,y,170,10,8,y,1,0.7485278999665752,None,8,10,170,11,226.28217440005392,,,,,226.27132590004476,226.28217440005392,226.78656230005436,226.78656230005436,226.78656230005436,227.55223600001773,y,1,0.7485278999665752,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Threat,emotional,blue,I,b,171,11,8,b,1,0.7830325000104494,None,8,11,171,5,227.56511670001782,,,,,227.554935400025,227.56511670001782,228.065736700024,228.065736700024,228.065736700024,228.8525798000046,b,1,0.7830325000104494,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Chair,neutral,green,I,g,172,12,8,g,1,0.583792999968864,None,8,12,172,10,228.86580870003672,,,,,228.85520710004494,228.86580870003672,229.36364910000702,229.36364910000702,229.36364910000702,229.95254040003056,g,1,0.583792999968864,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Pain,emotional,blue,I,b,173,13,8,b,1,0.9477526000118814,None,8,13,173,1,229.9640795000014,,,,,229.95560690003913,229.9640795000014,230.46428820001893,230.46428820001893,230.46428820001893,231.4169760000077,b,1,0.9477526000118814,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Table,neutral,blue,I,b,174,14,8,b,1,0.4721787999733351,None,8,14,174,13,231.43050450005103,,,,,231.41928140004165,231.43050450005103,231.93071590003092,231.93071590003092,231.93071590003092,232.41870050004218,b,1,0.4721787999733351,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Violence,emotional,blue,I,b,175,15,8,b,1,0.4037364000105299,None,8,15,175,9,232.43053480004892,,,,,232.42228670004988,232.43053480004892,232.9302259000251,232.9302259000251,232.9302259000251,233.33534640003927,b,1,0.4037364000105299,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Death,emotional,green,I,g,176,16,8,g,1,1.0134750999859534,None,8,16,176,2,233.34691960003693,,,,,233.33757070003776,233.34691960003693,233.84878770000068,233.84878770000068,233.84878770000068,234.8694338000496,g,1,1.0134750999859534,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Sadness,emotional,yellow,I,y,177,17,8,y,1,0.7626888999948278,None,8,17,177,7,234.8820806000149,,,,,234.8724055000348,234.8820806000149,235.3817318000365,235.3817318000365,235.3817318000365,236.1542229000479,y,1,0.7626888999948278,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Paper,neutral,yellow,I,y,178,18,8,y,1,0.4634444999974221,None,8,18,178,15,236.1812148000463,,,,,236.1584388000192,236.1812148000463,236.66579150001053,236.66579150001053,236.66579150001053,237.13424280000618,y,1,0.4634444999974221,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Window,neutral,red,I,r,179,19,8,r,1,0.4932958999997936,None,8,19,179,12,237.14821569999913,,,,,237.13657250005053,237.14821569999913,237.6467449000338,237.6467449000338,237.6467449000338,238.15251540002646,r,1,0.4932958999997936,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Paper,neutral,yellow,I,y,180,0,9,y,1,0.6131132000009529,None,9,0,180,15,238.16441350005334,,,,,238.1562593000126,238.16441350005334,238.6636449000216,238.6636449000216,238.6636449000216,239.28573670005426,y,1,0.6131132000009529,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Anger,emotional,red,C,r,181,1,9,r,1,0.40284660004545003,None,9,1,181,8,239.29831370001193,,,,,239.28828249999788,239.29831370001193,239.79808330000378,239.79808330000378,239.79808330000378,240.2037775000208,r,1,0.40284660004545003,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Garden,neutral,red,I,r,182,2,9,y,0,0.43370059999870136,None,9,2,182,16,240.21488300000783,,,,,240.20677790004993,240.21488300000783,240.71322500001406,240.71322500001406,240.71322500001406,241.15139650000492,y,0,0.43370059999870136,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Pencil,neutral,green,I,g,183,3,9,g,1,0.9762188000022434,None,9,3,183,14,241.16486630000873,,,,,241.15407710004365,241.16486630000873,241.66465660004178,241.66465660004178,241.66465660004178,242.6526617000345,g,1,0.9762188000022434,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Book,neutral,blue,I,b,184,4,9,b,1,0.717558900010772,None,9,4,184,17,242.66429800004698,,,,,242.6555046000285,242.66429800004698,243.1647955000517,243.1647955000517,243.1647955000517,243.88531550002517,b,1,0.717558900010772,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Chair,neutral,green,I,g,185,5,9,g,1,0.8030693000182509,None,9,5,185,10,243.89752690005116,,,,,243.88841660000617,243.89752690005116,244.39794870000333,244.39794870000333,244.39794870000333,245.20191620005062,g,1,0.8030693000182509,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Road,neutral,green,I,g,186,6,9,g,1,0.47958649997599423,None,9,6,186,18,245.21449040004518,,,,,245.20527299999958,245.21449040004518,245.71450000000186,245.71450000000186,245.71450000000186,246.20189980004216,g,1,0.47958649997599423,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Bottle,neutral,yellow,I,y,187,7,9,y,1,1.1754523999989033,None,9,7,187,11,246.2150585000054,,,,,246.20502010005293,246.2150585000054,246.71554790000664,246.71554790000664,246.71554790000664,247.90073740005028,y,1,1.1754523999989033,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Sadness,emotional,yellow,I,y,188,8,9,y,1,0.4911735000205226,None,9,8,188,7,247.91457190003712,,,,,247.90389010001672,247.91457190003712,248.4141039000242,248.4141039000242,248.4141039000242,248.91832260001684,y,1,0.4911735000205226,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Table,neutral,blue,I,b,189,9,9,b,1,2.1326577000436373,None,9,9,189,13,248.93088820000412,,,,,248.92174260003958,248.93088820000412,249.43087050004397,249.43087050004397,249.43087050004397,251.56768730003387,b,1,2.1326577000436373,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Panic,emotional,yellow,I,y,190,10,9,y,1,1.0950811000075191,None,9,10,190,3,251.57975610002177,,,,,251.57085800002096,251.57975610002177,252.0793426000164,252.0793426000164,252.0793426000164,253.18360300001223,y,1,1.0950811000075191,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Window,neutral,red,I,r,191,11,9,r,1,0.5800684000132605,None,9,11,191,12,253.19643350003753,,,,,253.18675710004754,253.19643350003753,253.6963658000459,253.6963658000459,253.6963658000459,254.2829607000458,r,1,0.5800684000132605,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Injury,emotional,green,I,g,192,12,9,g,1,0.9532334000105038,None,9,12,192,6,254.29673330002697,,,,,254.2859604000114,254.29673330002697,254.79637860000366,254.79637860000366,254.79637860000366,255.75350820005406,g,1,0.9532334000105038,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Death,emotional,green,I,g,193,13,9,g,1,0.5082708999980241,None,9,13,193,2,255.76272769999923,,,,,255.75653730001068,255.76272769999923,256.26257190003525,256.26257190003525,256.26257190003525,256.7823807000532,g,1,0.5082708999980241,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Pain,emotional,blue,I,b,194,14,9,r,0,0.5792712000547908,None,9,14,194,1,256.7961676000268,,,,,256.78429999999935,256.7961676000268,257.29751500004204,257.29751500004204,257.29751500004204,257.8854326000437,r,0,0.5792712000547908,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Stone,neutral,yellow,I,y,195,15,9,y,1,1.0858431999804452,None,9,15,195,19,257.89737740001874,,,,,257.8884268000256,257.89737740001874,258.39807750005275,258.39807750005275,258.39807750005275,259.48433190002106,y,1,1.0858431999804452,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Violence,emotional,blue,I,b,196,16,9,b,1,0.7740194000070915,None,9,16,196,9,259.4969046000042,,,,,259.48710490000667,259.4969046000042,259.9980414000456,259.9980414000456,259.9980414000456,260.78414350003004,b,1,0.7740194000070915,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Fear,emotional,red,C,r,197,17,9,r,1,0.585521399974823,None,9,17,197,0,260.7974219000316,,,,,260.7866206000326,260.7974219000316,261.297520800028,261.297520800028,261.297520800028,261.8864494000445,r,1,0.585521399974823,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Threat,emotional,blue,I,b,198,18,9,b,1,0.7533963000169024,None,9,18,198,5,261.8968670000322,,,,,261.8893904000288,261.8968670000322,262.3972489000298,262.3972489000298,262.3972489000298,263.16727890004404,b,1,0.7533963000169024,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Abuse,emotional,red,C,r,199,19,9,r,1,0.5207499000243843,None,9,19,199,4,263.1798878000118,,,,,263.1713487000088,263.1798878000118,263.6801772000035,263.6801772000035,263.6801772000035,264.2023936000187,r,1,0.5207499000243843,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.20258100004867,264.2136277000536,265.21383640001295,265.2003147000214,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
