thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
117,0,117,[np.float64(0.255)],[np.float64(-0.27)],[1],[0],[0],[4.602848900016397],['target'],117,0,117,0,257.0746100000106,,10,257.06452209991403,257.0746100000106,257.0746100000106,0.014722099993377924,261.66740689985454,[np.float64(0.255)],[np.float64(-0.27)],[1],[0],[0],[4.602848900016397],['target'],2,001,2025-10-01_15h33.34.386,untitled,,2025.1.1,142.36375067134384,2025-10-01 15h33.39.338950 +0530,
118,0,118,[np.float64(-0.11833333333333333)],[np.float64(-0.43333333333333335)],[1],[0],[0],[4.339059599908069],['target'],118,0,118,0,261.6928818000015,,10,261.6824203999713,261.6928818000015,261.6928818000015,0.014922699891030788,266.0215151999146,[np.float64(-0.11833333333333333)],[np.float64(-0.43333333333333335)],[1],[0],[0],[4.339059599908069],['target'],2,001,2025-10-01_15h33.34.386,untitled,,2025.1.1,142.36375067134384,2025-10-01 15h33.39.338950 +0530,
119,0,119,[np.float64(0.32)],[np.float64(-0.265)],[1],[0],[0],[2.5064783999696374],['target'],119,0,119,0,266.0401157999877,,5,266.02928250003606,266.0401157999877,266.0401157999877,0.007675500120967627,268.5357981000561,[np.float64(0.32)],[np.float64(-0.265)],[1],[0],[0],[2.5064783999696374],['target'],2,001,2025-10-01_15h33.34.386,untitled,,2025.1.1,142.36375067134384,2025-10-01 15h33.39.338950 +0530,
120,0,120,[np.float64(0.39)],[np.float64(-0.2633333333333333)],[1],[0],[0],[1.9290358999278396],['target'],120,0,120,0,268.5616029999219,,10,268.5509442000184,268.5616029999219,268.5616029999219,0.015078299911692739,270.4800172999967,[np.float64(0.39)],[np.float64(-0.2633333333333333)],[1],[0],[0],[1.9290358999278396],['target'],2,001,2025-10-01_15h33.34.386,untitled,,2025.1.1,142.36375067134384,2025-10-01 15h33.39.338950 +0530,
121,0,121,[np.float64(0.405)],[np.float64(0.48333333333333334)],[1],[0],[0],[3.7008493000175804],['target'],121,0,121,0,270.4983168998733,,5,270.48790539987385,270.4983168998733,270.4983168998733,0.007796700112521648,274.18879369995557,[np.float64(0.405)],[np.float64(0.48333333333333334)],[1],[0],[0],[3.7008493000175804],['target'],2,001,2025-10-01_15h33.34.386,untitled,,2025.1.1,142.36375067134384,2025-10-01 15h33.39.338950 +0530,
122,0,122,[np.float64(-0.155)],[np.float64(-0.19166666666666668)],[1],[0],[0],[2.540471399901435],['target'],122,0,122,0,274.21374869998544,,10,274.2037565000355,274.21374869998544,274.21374869998544,0.014890999998897314,276.74426469998434,[np.float64(-0.155)],[np.float64(-0.19166666666666668)],[1],[0],[0],[2.540471399901435],['target'],2,001,2025-10-01_15h33.34.386,untitled,,2025.1.1,142.36375067134384,2025-10-01 15h33.39.338950 +0530,
123,0,123,[np.float64(-0.13666666666666666)],[np.float64(-0.14833333333333334)],[1],[0],[0],[3.2132796000223607],[None],123,0,123,0,276.76860659988597,,10,276.7600169000216,276.76860659988597,276.76860659988597,0.01566349994391203,279.9733337999787,[np.float64(-0.13666666666666666)],[np.float64(-0.14833333333333334)],[1],[0],[0],[3.2132796000223607],[None],2,001,2025-10-01_15h33.34.386,untitled,,2025.1.1,142.36375067134384,2025-10-01 15h33.39.338950 +0530,
124,0,124,[np.float64(-0.3283333333333333)],[np.float64(-0.08)],[1],[0],[0],[1.7698703999631107],['target'],124,0,124,0,279.99875669996254,,10,279.98823120002635,279.99875669996254,279.99875669996254,0.014806299936026335,281.7581370000262,[np.float64(-0.3283333333333333)],[np.float64(-0.08)],[1],[0],[0],[1.7698703999631107],['target'],2,001,2025-10-01_15h33.34.386,untitled,,2025.1.1,142.36375067134384,2025-10-01 15h33.39.338950 +0530,
125,0,125,[np.float64(-0.43833333333333335)],[np.float64(0.1)],[1],[0],[0],[1.8536078999750316],[None],125,0,125,0,281.77669139998034,,5,281.7657641998958,281.77669139998034,281.77669139998034,0.007528400048613548,283.61941209994256,[np.float64(-0.43833333333333335)],[np.float64(0.1)],[1],[0],[0],[1.8536078999750316],[None],2,001,2025-10-01_15h33.34.386,untitled,,2025.1.1,142.36375067134384,2025-10-01 15h33.39.338950 +0530,
126,0,126,[np.float64(-0.043333333333333335)],[np.float64(0.105)],[1],[0],[0],[2.3323323000222445],['target'],126,0,126,0,283.63759849988855,,5,283.62702819984406,283.63759849988855,283.63759849988855,0.007544899825006723,285.9593990999274,[np.float64(-0.043333333333333335)],[np.float64(0.105)],[1],[0],[0],[2.3323323000222445],['target'],2,001,2025-10-01_15h33.34.386,untitled,,2025.1.1,142.36375067134384,2025-10-01 15h33.39.338950 +0530,
127,0,127,[np.float64(0.20166666666666666)],[np.float64(0.14333333333333334)],[1],[0],[0],[1.6444175001233816],['target'],127,0,127,0,285.98432909999974,,10,285.97451710002497,285.98432909999974,285.98432909999974,0.015044600004330277,287.61897429986857,[np.float64(0.20166666666666666)],[np.float64(0.14333333333333334)],[1],[0],[0],[1.6444175001233816],['target'],2,001,2025-10-01_15h33.34.386,untitled,,2025.1.1,142.36375067134384,2025-10-01 15h33.39.338950 +0530,
128,0,128,[np.float64(0.041666666666666664)],[np.float64(0.20666666666666667)],[1],[0],[0],[1.3534625999163836],['target'],128,0,128,0,287.64408040000126,,10,287.634147600038,287.64408040000126,287.64408040000126,0.015080800047144294,288.9876472998876,[np.float64(0.041666666666666664)],[np.float64(0.20666666666666667)],[1],[0],[0],[1.3534625999163836],['target'],2,001,2025-10-01_15h33.34.386,untitled,,2025.1.1,142.36375067134384,2025-10-01 15h33.39.338950 +0530,
129,0,129,[np.float64(-0.3333333333333333)],[np.float64(-0.11833333333333333)],[1],[0],[0],[2.4639574999455363],['target'],129,0,129,0,289.00524579989724,,5,288.99554399983026,289.00524579989724,289.00524579989724,0.00780349993146956,291.4595413999632,[np.float64(-0.3333333333333333)],[np.float64(-0.11833333333333333)],[1],[0],[0],[2.4639574999455363],['target'],2,001,2025-10-01_15h33.34.386,untitled,,2025.1.1,142.36375067134384,2025-10-01 15h33.39.338950 +0530,
130,0,130,[np.float64(0.3233333333333333)],[np.float64(-0.36333333333333334)],[1],[0],[0],[2.804299599956721],['target'],130,0,130,0,291.4855130999349,,10,291.4744794999715,291.4855130999349,291.4855130999349,0.01486640004441142,294.27881649998017,[np.float64(0.3233333333333333)],[np.float64(-0.36333333333333334)],[1],[0],[0],[2.804299599956721],['target'],2,001,2025-10-01_15h33.34.386,untitled,,2025.1.1,142.36375067134384,2025-10-01 15h33.39.338950 +0530,
131,0,131,[np.float64(0.013333333333333334)],[np.float64(0.31166666666666665)],[1],[0],[0],[1.770150600001216],['target'],131,0,131,0,294.2969465998467,,5,294.2865090998821,294.2969465998467,294.2969465998467,0.007601100020110607,296.056697800057,[np.float64(0.013333333333333334)],[np.float64(0.31166666666666665)],[1],[0],[0],[1.770150600001216],['target'],2,001,2025-10-01_15h33.34.386,untitled,,2025.1.1,142.36375067134384,2025-10-01 15h33.39.338950 +0530,
132,0,132,[np.float64(-0.2916666666666667)],[np.float64(0.13)],[1],[0],[0],[1.4433406998869032],[None],132,0,132,0,296.07506279996596,,5,296.06445119995624,296.07506279996596,296.07506279996596,0.007682399824261665,297.50783080002293,[np.float64(-0.2916666666666667)],[np.float64(0.13)],[1],[0],[0],[1.4433406998869032],[None],2,001,2025-10-01_15h33.34.386,untitled,,2025.1.1,142.36375067134384,2025-10-01 15h33.39.338950 +0530,
133,0,133,[np.float64(-0.3466666666666667)],[np.float64(0.215)],[1],[0],[0],[1.408786600222811],['target'],133,0,133,0,297.5331975999288,,10,297.52278800006025,297.5331975999288,297.5331975999288,0.014887099852785468,298.9316113998648,[np.float64(-0.3466666666666667)],[np.float64(0.215)],[1],[0],[0],[1.408786600222811],['target'],2,001,2025-10-01_15h33.34.386,untitled,,2025.1.1,142.36375067134384,2025-10-01 15h33.39.338950 +0530,
134,0,134,[np.float64(0.29)],[np.float64(-0.24833333333333332)],[1],[0],[0],[2.0816832000855356],['target'],134,0,134,0,298.95621099998243,,10,298.94658760004677,298.95621099998243,298.95621099998243,0.01488719996996224,301.0283057000488,[np.float64(0.29)],[np.float64(-0.24833333333333332)],[1],[0],[0],[2.0816832000855356],['target'],2,001,2025-10-01_15h33.34.386,untitled,,2025.1.1,142.36375067134384,2025-10-01 15h33.39.338950 +0530,
135,0,135,[np.float64(0.10833333333333334)],[np.float64(0.15)],[1],[0],[0],[1.6319188999477774],[None],135,0,135,0,301.0468160000164,,5,301.0358958998695,301.0468160000164,301.0468160000164,0.007496400037780404,302.667854399886,[np.float64(0.10833333333333334)],[np.float64(0.15)],[1],[0],[0],[1.6319188999477774],[None],2,001,2025-10-01_15h33.34.386,untitled,,2025.1.1,142.36375067134384,2025-10-01 15h33.39.338950 +0530,
136,0,136,[np.float64(-0.225)],[np.float64(-0.3983333333333333)],[1],[0],[0],[2.165429199812934],[None],136,0,136,0,302.6857985998504,,5,302.67536039999686,302.6857985998504,302.6857985998504,0.007434500148519874,304.8408245998435,[np.float64(-0.225)],[np.float64(-0.3983333333333333)],[1],[0],[0],[2.165429199812934],[None],2,001,2025-10-01_15h33.34.386,untitled,,2025.1.1,142.36375067134384,2025-10-01 15h33.39.338950 +0530,
137,0,137,[np.float64(0.41333333333333333)],[np.float64(-0.19666666666666666)],[1],[0],[0],[1.2287626001052558],[None],137,0,137,0,304.86006559990346,,5,304.8483140000608,304.86006559990346,304.86006559990346,0.007419100031256676,306.07710730005056,[np.float64(0.41333333333333333)],[np.float64(-0.19666666666666666)],[1],[0],[0],[1.2287626001052558],[None],2,001,2025-10-01_15h33.34.386,untitled,,2025.1.1,142.36375067134384,2025-10-01 15h33.39.338950 +0530,
138,0,138,[np.float64(0.041666666666666664)],[np.float64(-0.24166666666666667)],[1],[0],[0],[1.3952018998097628],['target'],138,0,138,0,306.0962873999961,,5,306.0851115998812,306.0962873999961,306.0962873999961,0.007934800116345286,307.48035109997727,[np.float64(0.041666666666666664)],[np.float64(-0.24166666666666667)],[1],[0],[0],[1.3952018998097628],['target'],2,001,2025-10-01_15h33.34.386,untitled,,2025.1.1,142.36375067134384,2025-10-01 15h33.39.338950 +0530,
139,0,139,[np.float64(0.46166666666666667)],[np.float64(-0.16666666666666666)],[1],[0],[0],[1.8672851000446826],['target'],139,0,139,0,307.5051509998739,,10,307.4949292000383,307.5051509998739,307.5051509998739,0.014505199855193496,309.36225220002234,[np.float64(0.46166666666666667)],[np.float64(-0.16666666666666666)],[1],[0],[0],[1.8672851000446826],['target'],2,001,2025-10-01_15h33.34.386,untitled,,2025.1.1,142.36375067134384,2025-10-01 15h33.39.338950 +0530,
140,0,140,[np.float64(-0.36833333333333335)],[np.float64(0.44666666666666666)],[1],[0],[0],[3.422390699852258],['target'],140,0,140,0,309.3871001000516,,10,309.3771724998951,309.3871001000516,309.3871001000516,0.014830500120297074,312.79960519983433,[np.float64(-0.36833333333333335)],[np.float64(0.44666666666666666)],[1],[0],[0],[3.422390699852258],['target'],2,001,2025-10-01_15h33.34.386,untitled,,2025.1.1,142.36375067134384,2025-10-01 15h33.39.338950 +0530,
141,0,141,[np.float64(0.34)],[np.float64(0.23333333333333334)],[1],[0],[0],[1.9915955001488328],['target'],141,0,141,0,312.81744539993815,,5,312.8084251000546,312.81744539993815,312.81744539993815,0.008727600099518895,314.80005800002255,[np.float64(0.34)],[np.float64(0.23333333333333334)],[1],[0],[0],[1.9915955001488328],['target'],2,001,2025-10-01_15h33.34.386,untitled,,2025.1.1,142.36375067134384,2025-10-01 15h33.39.338950 +0530,
142,0,142,[np.float64(-0.4816666666666667)],[np.float64(0.35333333333333333)],[1],[0],[0],[2.4011507001705468],[None],142,0,142,0,314.82431639987044,,10,314.81549439998344,314.82431639987044,314.82431639987044,0.015365599887445569,317.2167249999475,[np.float64(-0.4816666666666667)],[np.float64(0.35333333333333333)],[1],[0],[0],[2.4011507001705468],[None],2,001,2025-10-01_15h33.34.386,untitled,,2025.1.1,142.36375067134384,2025-10-01 15h33.39.338950 +0530,
143,0,143,[np.float64(-0.4266666666666667)],[np.float64(-0.03833333333333333)],[1],[0],[0],[1.6927828001789749],[None],143,0,143,0,317.24096570000984,,10,317.23216709983535,317.24096570000984,317.24096570000984,0.015309200156480074,318.9249894998502,[np.float64(-0.4266666666666667)],[np.float64(-0.03833333333333333)],[1],[0],[0],[1.6927828001789749],[None],2,001,2025-10-01_15h33.34.386,untitled,,2025.1.1,142.36375067134384,2025-10-01 15h33.39.338950 +0530,
144,0,144,[np.float64(-0.235)],[np.float64(-0.36833333333333335)],[1],[0],[0],[2.221723699942231],['target'],144,0,144,0,318.94292409997433,,5,318.9324906000402,318.94292409997433,318.94292409997433,0.00740520004183054,321.15425379993394,[np.float64(-0.235)],[np.float64(-0.36833333333333335)],[1],[0],[0],[2.221723699942231],['target'],2,001,2025-10-01_15h33.34.386,untitled,,2025.1.1,142.36375067134384,2025-10-01 15h33.39.338950 +0530,
145,0,145,[np.float64(-0.4483333333333333)],[np.float64(-0.3983333333333333)],[1],[0],[0],[2.081541200168431],['target'],145,0,145,0,321.17854529991746,,10,321.16923869983293,321.17854529991746,321.17854529991746,0.014913300052285194,323.25082780001685,[np.float64(-0.4483333333333333)],[np.float64(-0.3983333333333333)],[1],[0],[0],[2.081541200168431],['target'],2,001,2025-10-01_15h33.34.386,untitled,,2025.1.1,142.36375067134384,2025-10-01 15h33.39.338950 +0530,
146,0,146,[np.float64(0.14166666666666666)],[np.float64(0.03)],[1],[0],[0],[2.3671786999329925],[None],146,0,146,0,323.269258499844,,5,323.2585944000166,323.269258499844,323.269258499844,0.0076552999671548605,325.6258111000061,[np.float64(0.14166666666666666)],[np.float64(0.03)],[1],[0],[0],[2.3671786999329925],[None],2,001,2025-10-01_15h33.34.386,untitled,,2025.1.1,142.36375067134384,2025-10-01 15h33.39.338950 +0530,
147,0,147,[np.float64(-0.11666666666666667)],[np.float64(-0.27166666666666667)],[1],[0],[0],[4.075587200000882],['target'],147,0,147,0,325.6511540999636,,10,325.6406471999362,325.6511540999636,325.6511540999636,0.01476369984447956,329.71627640002407,[np.float64(-0.11666666666666667)],[np.float64(-0.27166666666666667)],[1],[0],[0],[4.075587200000882],['target'],2,001,2025-10-01_15h33.34.386,untitled,,2025.1.1,142.36375067134384,2025-10-01 15h33.39.338950 +0530,
148,0,148,[np.float64(-0.06)],[np.float64(-0.16)],[1],[0],[0],[3.1517669002059847],['target'],148,0,148,0,329.74101720005274,,10,329.73116009985097,329.74101720005274,329.74101720005274,0.014782699989154935,332.8829609998502,[np.float64(-0.06)],[np.float64(-0.16)],[1],[0],[0],[3.1517669002059847],['target'],2,001,2025-10-01_15h33.34.386,untitled,,2025.1.1,142.36375067134384,2025-10-01 15h33.39.338950 +0530,
149,0,149,[np.float64(0.34)],[np.float64(0.485)],[1],[0],[0],[1.9854517001658678],['target'],149,0,149,0,332.90157600003295,,5,332.8906254998874,332.90157600003295,332.90157600003295,0.007583300117403269,334.8761150999926,[np.float64(0.34)],[np.float64(0.485)],[1],[0],[0],[1.9854517001658678],['target'],2,001,2025-10-01_15h33.34.386,untitled,,2025.1.1,142.36375067134384,2025-10-01 15h33.39.338950 +0530,
150,0,150,[np.float64(0.3016666666666667)],[np.float64(-0.17)],[1],[0],[0],[2.2343494000378996],['target'],150,0,150,0,334.90081509994343,,10,334.8913296998944,334.90081509994343,334.90081509994343,0.015094100032001734,337.1257181998808,[np.float64(0.3016666666666667)],[np.float64(-0.17)],[1],[0],[0],[2.2343494000378996],['target'],2,001,2025-10-01_15h33.34.386,untitled,,2025.1.1,142.36375067134384,2025-10-01 15h33.39.338950 +0530,
151,0,151,[np.float64(0.03333333333333333)],[np.float64(0.14)],[1],[0],[0],[3.644308299990371],['target'],151,0,151,0,337.15073949983343,,10,337.1414637998678,337.15073949983343,337.15073949983343,0.015653999987989664,340.7858092999086,[np.float64(0.03333333333333333)],[np.float64(0.14)],[1],[0],[0],[3.644308299990371],['target'],2,001,2025-10-01_15h33.34.386,untitled,,2025.1.1,142.36375067134384,2025-10-01 15h33.39.338950 +0530,
152,0,152,[np.float64(0.06)],[np.float64(0.28)],[1],[0],[0],[1.2409965000115335],['target'],152,0,152,0,340.8117958998773,,10,340.80089289997704,340.8117958998773,340.8117958998773,0.014994499972090125,342.04192389990203,[np.float64(0.06)],[np.float64(0.28)],[1],[0],[0],[1.2409965000115335],['target'],2,001,2025-10-01_15h33.34.386,untitled,,2025.1.1,142.36375067134384,2025-10-01 15h33.39.338950 +0530,
153,0,153,[np.float64(-0.17166666666666666)],[np.float64(-0.39)],[1],[0],[0],[2.0551952000241727],['target'],153,0,153,0,342.0605637000408,,5,342.0497717000544,342.0605637000408,342.0605637000408,0.007756100036203861,344.1050062000286,[np.float64(-0.17166666666666666)],[np.float64(-0.39)],[1],[0],[0],[2.0551952000241727],['target'],2,001,2025-10-01_15h33.34.386,untitled,,2025.1.1,142.36375067134384,2025-10-01 15h33.39.338950 +0530,
154,0,154,[np.float64(0.355)],[np.float64(-0.016666666666666666)],[1],[0],[0],[2.7975953998975456],['target'],154,0,154,0,344.12359860003926,,5,344.1129709999077,344.12359860003926,344.12359860003926,0.007891299901530147,346.9106055998709,[np.float64(0.355)],[np.float64(-0.016666666666666666)],[1],[0],[0],[2.7975953998975456],['target'],2,001,2025-10-01_15h33.34.386,untitled,,2025.1.1,142.36375067134384,2025-10-01 15h33.39.338950 +0530,
155,0,155,[np.float64(-0.19166666666666668)],[np.float64(-0.22166666666666668)],[1],[0],[0],[2.0817909999750555],['target'],155,0,155,0,346.93555859988555,,10,346.92548169987276,346.93555859988555,346.93555859988555,0.014803099911659956,349.0073061999865,[np.float64(-0.19166666666666668)],[np.float64(-0.22166666666666668)],[1],[0],[0],[2.0817909999750555],['target'],2,001,2025-10-01_15h33.34.386,untitled,,2025.1.1,142.36375067134384,2025-10-01 15h33.39.338950 +0530,
156,0,156,[np.float64(-0.39166666666666666)],[np.float64(0.3883333333333333)],[1],[0],[0],[1.9926957997959107],['target'],156,0,156,0,349.026407700032,,5,349.0152920000255,349.026407700032,349.026407700032,0.007897400064393878,351.0080271998886,[np.float64(-0.39166666666666666)],[np.float64(0.3883333333333333)],[1],[0],[0],[1.9926957997959107],['target'],2,001,2025-10-01_15h33.34.386,untitled,,2025.1.1,142.36375067134384,2025-10-01 15h33.39.338950 +0530,
157,0,157,[np.float64(-0.235)],[np.float64(-0.06166666666666667)],[1],[0],[0],[2.728080000029877],[None],157,0,157,0,351.02620749990456,,5,351.0157830999233,351.02620749990456,351.02620749990456,0.007683899952098727,353.74390190001577,[np.float64(-0.235)],[np.float64(-0.06166666666666667)],[1],[0],[0],[2.728080000029877],[None],2,001,2025-10-01_15h33.34.386,untitled,,2025.1.1,142.36375067134384,2025-10-01 15h33.39.338950 +0530,
158,0,158,[np.float64(0.225)],[np.float64(0.09333333333333334)],[1],[0],[0],[1.852998899994418],[None],158,0,158,0,353.7696783998981,,10,353.75873110000975,353.7696783998981,353.7696783998981,0.014757799915969372,355.6117775000166,[np.float64(0.225)],[np.float64(0.09333333333333334)],[1],[0],[0],[1.852998899994418],[None],2,001,2025-10-01_15h33.34.386,untitled,,2025.1.1,142.36375067134384,2025-10-01 15h33.39.338950 +0530,
159,0,159,[np.float64(0.225)],[np.float64(0.09333333333333334)],[1],[0],[0],[0.21498079993762076],[None],159,0,159,0,355.63748629996553,,10,355.62677649990655,355.63748629996553,355.63748629996553,0.014895000029355288,355.84179420000874,[np.float64(0.225)],[np.float64(0.09333333333333334)],[1],[0],[0],[0.21498079993762076],[None],2,001,2025-10-01_15h33.34.386,untitled,,2025.1.1,142.36375067134384,2025-10-01 15h33.39.338950 +0530,
160,0,160,[np.float64(0.225)],[np.float64(0.09333333333333334)],[1],[0],[0],[0.1368355001322925],[None],160,0,160,0,355.865895899944,,10,355.8569493999239,355.865895899944,355.865895899944,0.01506350003182888,355.9938161999453,[np.float64(0.225)],[np.float64(0.09333333333333334)],[1],[0],[0],[0.1368355001322925],[None],2,001,2025-10-01_15h33.34.386,untitled,,2025.1.1,142.36375067134384,2025-10-01 15h33.39.338950 +0530,
161,0,161,[np.float64(0.225)],[np.float64(0.09333333333333334)],[1],[0],[0],[0.16678520012646914],[None],161,0,161,0,356.0119564998895,,5,356.00143579998985,356.0119564998895,356.0119564998895,0.007527500158175826,356.16826149984263,[np.float64(0.225)],[np.float64(0.09333333333333334)],[1],[0],[0],[0.16678520012646914],[None],2,001,2025-10-01_15h33.34.386,untitled,,2025.1.1,142.36375067134384,2025-10-01 15h33.39.338950 +0530,
162,0,162,[np.float64(0.225)],[np.float64(0.09333333333333334)],[1],[0],[0],[0.14445940009318292],[None],162,0,162,0,356.1861175999511,,5,356.1758385000285,356.1861175999511,356.1861175999511,0.007502899970859289,356.3203342000488,[np.float64(0.225)],[np.float64(0.09333333333333334)],[1],[0],[0],[0.14445940009318292],[None],2,001,2025-10-01_15h33.34.386,untitled,,2025.1.1,142.36375067134384,2025-10-01 15h33.39.338950 +0530,
163,0,163,[np.float64(0.225)],[np.float64(0.09333333333333334)],[1],[0],[0],[0.1800168000627309],[None],163,0,163,0,356.33879649988376,,5,356.32784699997865,356.33879649988376,356.33879649988376,0.007438699947670102,356.5079019998666,[np.float64(0.225)],[np.float64(0.09333333333333334)],[1],[0],[0],[0.1800168000627309],[None],2,001,2025-10-01_15h33.34.386,untitled,,2025.1.1,142.36375067134384,2025-10-01 15h33.39.338950 +0530,
164,0,164,[np.float64(0.225)],[np.float64(0.09333333333333334)],[1],[0],[0],[0.14513479988090694],[None],164,0,164,0,356.5268482998945,,5,356.5154768000357,356.5268482998945,356.5268482998945,0.0075020999647676945,356.66065239999443,[np.float64(0.225)],[np.float64(0.09333333333333334)],[1],[0],[0],[0.14513479988090694],[None],2,001,2025-10-01_15h33.34.386,untitled,,2025.1.1,142.36375067134384,2025-10-01 15h33.39.338950 +0530,
165,0,165,[np.float64(0.225)],[np.float64(0.09333333333333334)],[1],[0],[0],[0.1724549001082778],[None],165,0,165,0,356.68533460004255,,10,356.6756020998582,356.68533460004255,356.68533460004255,0.014877400128170848,356.8480900998693,[np.float64(0.225)],[np.float64(0.09333333333333334)],[1],[0],[0],[0.1724549001082778],[None],2,001,2025-10-01_15h33.34.386,untitled,,2025.1.1,142.36375067134384,2025-10-01 15h33.39.338950 +0530,
166,0,166,[np.float64(0.225)],[np.float64(0.09333333333333334)],[1],[0],[0],[0.1584650999866426],[None],166,0,166,0,356.8736874999013,,10,356.86309510003775,356.8736874999013,356.8736874999013,0.014911799924448133,357.02159779984504,[np.float64(0.225)],[np.float64(0.09333333333333334)],[1],[0],[0],[0.1584650999866426],[None],2,001,2025-10-01_15h33.34.386,untitled,,2025.1.1,142.36375067134384,2025-10-01 15h33.39.338950 +0530,
167,0,167,[np.float64(0.225)],[np.float64(0.09333333333333334)],[1],[0],[0],[0.1591743000317365],[None],167,0,167,0,357.03981240000576,,5,357.0291887000203,357.03981240000576,357.03981240000576,0.007499500177800655,357.18839919986203,[np.float64(0.225)],[np.float64(0.09333333333333334)],[1],[0],[0],[0.1591743000317365],[None],2,001,2025-10-01_15h33.34.386,untitled,,2025.1.1,142.36375067134384,2025-10-01 15h33.39.338950 +0530,
168,0,168,[np.float64(0.225)],[np.float64(0.09333333333333334)],[1],[0],[0],[0.616991400020197],[None],168,0,168,0,357.21364239999093,,10,357.20327279996127,357.21364239999093,357.21364239999093,0.014802000019699335,357.8202998000197,[np.float64(0.225)],[np.float64(0.09333333333333334)],[1],[0],[0],[0.616991400020197],[None],2,001,2025-10-01_15h33.34.386,untitled,,2025.1.1,142.36375067134384,2025-10-01 15h33.39.338950 +0530,
169,0,169,[np.float64(0.225)],[np.float64(0.09333333333333334)],[1],[0],[0],[0.3116828999482095],[None],169,0,169,0,357.83927539992146,,5,357.8280533000361,357.83927539992146,357.83927539992146,0.007664900040253997,358.1397714000195,[np.float64(0.225)],[np.float64(0.09333333333333334)],[1],[0],[0],[0.3116828999482095],[None],2,001,2025-10-01_15h33.34.386,untitled,,2025.1.1,142.36375067134384,2025-10-01 15h33.39.338950 +0530,
170,0,170,[np.float64(0.225)],[np.float64(0.09333333333333334)],[1],[0],[0],[0.2765158999245614],[None],170,0,170,0,358.1659121999983,,10,358.1549179998692,358.1659121999983,358.1659121999983,0.015073100104928017,358.4314703999553,[np.float64(0.225)],[np.float64(0.09333333333333334)],[1],[0],[0],[0.2765158999245614],[None],2,001,2025-10-01_15h33.34.386,untitled,,2025.1.1,142.36375067134384,2025-10-01 15h33.39.338950 +0530,
171,0,171,[np.float64(0.2633333333333333)],[np.float64(-0.225)],[1],[0],[0],[1.790973200229928],[None],171,0,171,0,358.4569923998788,,10,358.44631260004826,358.4569923998788,358.4569923998788,0.014751699985936284,360.23732429998927,[np.float64(0.2633333333333333)],[np.float64(-0.225)],[1],[0],[0],[1.790973200229928],[None],2,001,2025-10-01_15h33.34.386,untitled,,2025.1.1,142.36375067134384,2025-10-01 15h33.39.338950 +0530,
172,0,172,[np.float64(-0.23833333333333334)],[np.float64(0.47833333333333333)],[1],[0],[0],[3.2348205000162125],['target'],172,0,172,0,360.25512970006093,,5,360.2454140998889,360.25512970006093,360.25512970006093,0.007998799905180931,363.4802687000483,[np.float64(-0.23833333333333334)],[np.float64(0.47833333333333333)],[1],[0],[0],[3.2348205000162125],['target'],2,001,2025-10-01_15h33.34.386,untitled,,2025.1.1,142.36375067134384,2025-10-01 15h33.39.338950 +0530,
173,0,173,[np.float64(0.29)],[np.float64(0.33166666666666667)],[1],[0],[0],[1.3393814000301063],['target'],173,0,173,0,363.49855050002225,,5,363.48783640004694,363.49855050002225,363.49855050002225,0.007498200051486492,364.8272561999038,[np.float64(0.29)],[np.float64(0.33166666666666667)],[1],[0],[0],[1.3393814000301063],['target'],2,001,2025-10-01_15h33.34.386,untitled,,2025.1.1,142.36375067134384,2025-10-01 15h33.39.338950 +0530,
174,0,174,[np.float64(0.405)],[np.float64(-0.165)],[1],[0],[0],[3.006113399984315],['target'],174,0,174,0,364.85230519995093,,10,364.8422624999657,364.85230519995093,364.85230519995093,0.014934299979358912,367.8484163999092,[np.float64(0.405)],[np.float64(-0.165)],[1],[0],[0],[3.006113399984315],['target'],2,001,2025-10-01_15h33.34.386,untitled,,2025.1.1,142.36375067134384,2025-10-01 15h33.39.338950 +0530,
175,0,175,[np.float64(-0.10333333333333333)],[np.float64(-0.07833333333333334)],[1],[0],[0],[1.9986316999420524],['target'],175,0,175,0,367.86896039987914,,5,367.8570683998987,367.86896039987914,367.86896039987914,0.008559700101613998,369.85574229992926,[np.float64(-0.10333333333333333)],[np.float64(-0.07833333333333334)],[1],[0],[0],[1.9986316999420524],['target'],2,001,2025-10-01_15h33.34.386,untitled,,2025.1.1,142.36375067134384,2025-10-01 15h33.39.338950 +0530,
176,0,176,[np.float64(-0.23833333333333334)],[np.float64(-0.025)],[1],[0],[0],[1.2832273000385612],[None],176,0,176,0,369.8728124999907,,5,369.86353769991547,369.8728124999907,369.8728124999907,0.0077235999051481485,371.14679989987053,[np.float64(-0.23833333333333334)],[np.float64(-0.025)],[1],[0],[0],[1.2832273000385612],[None],2,001,2025-10-01_15h33.34.386,untitled,,2025.1.1,142.36375067134384,2025-10-01 15h33.39.338950 +0530,
