word,word_type,color,stim_condition,correct_resp,thisN,thisTrialN,thisRepN,resp.keys,resp.corr,resp.rt,resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Instructions.started,instr_text.started,Instructions.stopped,trial.started,fixation.started,fixation.stopped,word_stim.started,resp.started,trial.stopped,trials.resp.keys,trials.resp.corr,trials.resp.rt,trials.resp.duration,Thanks.started,text.started,Thanks.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
Garden,neutral,red,I,r,70,10,3,r,1,0.8561596000217833,None,3,10,70,16,90.98458220000612,,,,,90.97443250002107,90.98458220000612,91.48486279998906,91.48486279998906,91.48486279998906,92.35487219999777,r,1,0.8561596000217833,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Injury,emotional,green,I,g,71,11,3,g,1,0.7605595999630168,None,3,11,71,6,92.3676170000108,,,,,92.35790649999399,92.3676170000108,92.86779869999737,92.86779869999737,92.86779869999737,93.63788420002675,g,1,0.7605595999630168,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Paper,neutral,yellow,I,y,72,12,3,y,1,0.46494080004049465,None,3,12,72,15,93.65138789999764,,,,,93.64046700001927,93.65138789999764,94.15076380001847,94.15076380001847,94.15076380001847,94.62236710003344,y,1,0.46494080004049465,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Window,neutral,red,I,r,73,13,3,r,1,0.572668100008741,None,3,13,73,12,94.63403140002629,,,,,94.62648279999848,94.63403140002629,95.13440819998505,95.13440819998505,95.13440819998505,95.72064940002747,r,1,0.572668100008741,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Pain,emotional,blue,I,b,74,14,3,b,1,0.6999966999865137,None,3,14,74,1,95.73412530001951,,,,,95.72400739998557,95.73412530001951,96.23435330000939,96.23435330000939,96.23435330000939,96.93827400001464,b,1,0.6999966999865137,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Chair,neutral,green,I,g,75,15,3,g,1,0.8199492000276223,None,3,15,75,10,96.95071220002137,,,,,96.94087049999507,96.95071220002137,97.45089030003874,97.45089030003874,97.45089030003874,98.2717932999949,g,1,0.8199492000276223,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Fear,emotional,red,C,r,76,16,3,r,1,0.6303217999520712,None,3,16,76,0,98.28436709998641,,,,,98.27502250001999,98.28436709998641,98.78441540000495,98.78441540000495,98.78441540000495,99.42124019999756,r,1,0.6303217999520712,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Book,neutral,blue,I,b,77,17,3,b,1,0.8972972999908961,None,3,17,77,17,99.43379799998365,,,,,99.42388590000337,99.43379799998365,99.93421330000274,99.93421330000274,99.93421330000274,100.83789239998441,b,1,0.8972972999908961,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Death,emotional,green,I,g,78,18,3,g,1,0.602089399995748,None,3,18,78,2,100.8505351000349,,,,,100.84061820001807,100.8505351000349,101.3508434999967,101.3508434999967,101.3508434999967,101.95422830001917,g,1,0.602089399995748,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Sadness,emotional,yellow,I,y,79,19,3,y,1,0.6796705999877304,None,3,19,79,7,101.96746200002963,,,,,101.9567851999891,101.96746200002963,102.4674573999946,102.4674573999946,102.4674573999946,103.15454730001511,y,1,0.6796705999877304,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Fear,emotional,red,C,r,80,0,4,r,1,0.5977358999662101,None,4,0,80,0,103.16686940001091,,,,,103.1570254000253,103.16686940001091,103.66747620003298,103.66747620003298,103.66747620003298,104.27090160001535,r,1,0.5977358999662101,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Abuse,emotional,red,C,r,81,1,4,r,1,0.6588682999718003,None,4,1,81,4,104.28350600000704,,,,,104.27352749998681,104.28350600000704,104.78344800003106,104.78344800003106,104.78344800003106,105.45455750002293,r,1,0.6588682999718003,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Road,neutral,green,I,g,82,2,4,g,1,0.7964055999764241,None,4,2,82,18,105.46709380001994,,,,,105.45698920002906,105.46709380001994,105.96709719998762,105.96709719998762,105.96709719998762,106.77090010000393,g,1,0.7964055999764241,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Violence,emotional,blue,I,b,83,3,4,b,1,0.6667255999636836,None,4,3,83,9,106.7836021000403,,,,,106.77360479999334,106.7836021000403,107.2837581000058,107.2837581000058,107.2837581000058,107.9544004999916,b,1,0.6667255999636836,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Book,neutral,blue,I,b,84,4,4,b,1,0.5027747999993153,None,4,4,84,17,107.96703920001164,,,,,107.95684659999097,107.96703920001164,108.46727830002783,108.46727830002783,108.46727830002783,108.97059360001003,b,1,0.5027747999993153,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Table,neutral,blue,I,b,85,5,4,b,1,0.39821269997628406,None,4,5,85,13,108.98362990003079,,,,,108.97334830003092,108.98362990003079,109.48379490000661,109.48379490000661,109.48379490000661,109.88800159998937,b,1,0.39821269997628406,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Pencil,neutral,green,I,g,86,6,4,g,1,0.7793446999858133,None,4,6,86,14,109.8998115999857,,,,,109.89147999999113,109.8998115999857,110.39993509999476,110.39993509999476,110.39993509999476,111.18681789998664,g,1,0.7793446999858133,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Chair,neutral,green,I,g,87,7,4,g,1,0.5078162000281736,None,4,7,87,10,111.20010910002748,,,,,111.19018660002621,111.20010910002748,111.70036670000991,111.70036670000991,111.70036670000991,112.22064529999625,g,1,0.5078162000281736,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Pain,emotional,blue,I,b,88,8,4,b,1,0.8879876999999397,None,4,8,88,1,112.23356490000151,,,,,112.22364129999187,112.23356490000151,112.7337952000089,112.7337952000089,112.7337952000089,113.63759830000345,b,1,0.8879876999999397,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Paper,neutral,yellow,I,y,89,9,4,b,0,0.9394139000214636,None,4,9,89,15,113.65000500000315,,,,,113.64028739999048,113.65000500000315,114.15043610002613,114.15043610002613,114.15043610002613,115.10347730002832,b,0,0.9394139000214636,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Sadness,emotional,yellow,I,y,90,10,4,b,0,0.5834354999824427,None,4,10,90,7,115.11677980003878,,,,,115.10614450002322,115.11677980003878,115.61673750000773,115.61673750000773,115.61673750000773,116.20373080001445,b,0,0.5834354999824427,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Stone,neutral,yellow,I,y,91,11,4,b,0,0.5186799000366591,None,4,11,91,19,116.21693870000308,,,,,116.20638380001765,116.21693870000308,116.71671130001778,116.71671130001778,116.71671130001778,117.2372267000028,b,0,0.5186799000366591,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Window,neutral,red,I,r,92,12,4,r,1,0.665505499986466,None,4,12,92,12,117.24967210000614,,,,,117.24082679999992,117.24967210000614,117.74973470001714,117.74973470001714,117.74973470001714,118.42052560002776,r,1,0.665505499986466,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Bottle,neutral,yellow,I,y,93,13,4,b,0,0.6934507000260055,None,4,13,93,11,118.43336080003064,,,,,118.42316960002063,118.43336080003064,118.93295869999565,118.93295869999565,118.93295869999565,119.6367154000327,b,0,0.6934507000260055,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Panic,emotional,yellow,I,y,94,14,4,y,1,1.2478079000138678,None,4,14,94,3,119.64980080001988,,,,,119.63932459999342,119.64980080001988,120.14987660001498,120.14987660001498,120.14987660001498,121.40374540002085,y,1,1.2478079000138678,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Injury,emotional,green,I,g,95,15,4,g,1,0.7374899999704212,None,4,15,95,6,121.4168653000379,,,,,121.40626409999095,121.4168653000379,121.91616780002369,121.91616780002369,121.91616780002369,122.67059029999655,g,1,0.7374899999704212,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Garden,neutral,red,I,r,96,16,4,r,1,0.6329697999753989,None,4,16,96,16,122.68305180000607,,,,,122.6731901000021,122.68305180000607,123.18293180002365,123.18293180002365,123.18293180002365,123.8200168000185,r,1,0.6329697999753989,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Threat,emotional,blue,I,b,97,17,4,b,1,0.7287206999608316,None,4,17,97,5,123.83305150002707,,,,,123.82447880000109,123.83305150002707,124.33334670000477,124.33334670000477,124.33334670000477,125.06953360000625,b,1,0.7287206999608316,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Death,emotional,green,I,g,98,18,4,g,1,1.267450999992434,None,4,18,98,2,125.082711199997,,,,,125.07266569999047,125.082711199997,125.58467300003394,125.58467300003394,125.58467300003394,126.85389269998996,g,1,1.267450999992434,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Anger,emotional,red,C,r,99,19,4,r,1,0.8458050000481308,None,4,19,99,8,126.86676920001628,,,,,126.85717939998722,126.86676920001628,127.36629939998966,127.36629939998966,127.36629939998966,128.21981169999344,r,1,0.8458050000481308,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Violence,emotional,blue,I,b,100,0,5,b,1,0.8555144999991171,None,5,0,100,9,128.23242880002363,,,,,128.22341610002331,128.23242880002363,128.73251040000468,128.73251040000468,128.73251040000468,129.60315400001127,b,1,0.8555144999991171,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Death,emotional,green,I,g,101,1,5,g,1,1.3600504000205547,None,5,1,101,2,129.61666170001263,,,,,129.60574520000955,129.61666170001263,130.11627920001047,130.11627920001047,130.11627920001047,131.48557140002958,g,1,1.3600504000205547,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Pain,emotional,blue,I,b,102,2,5,b,1,0.6368765999795869,None,5,2,102,1,131.49915930000134,,,,,131.4882220000145,131.49915930000134,131.9995824000216,131.9995824000216,131.9995824000216,132.6532210999867,b,1,0.6368765999795869,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Panic,emotional,yellow,I,y,103,3,5,y,1,1.0854510000208393,None,5,3,103,3,132.6658068000106,,,,,132.65584170003422,132.6658068000106,133.1657594999997,133.1657594999997,133.1657594999997,134.25289950001752,y,1,1.0854510000208393,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Abuse,emotional,red,C,r,104,4,5,r,1,0.6919916999759153,None,5,4,104,4,134.2658756999881,,,,,134.2555241000373,134.2658756999881,134.7662037999835,134.7662037999835,134.7662037999835,135.47014310001396,r,1,0.6919916999759153,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Road,neutral,green,I,g,105,5,5,g,1,1.018415400001686,None,5,5,105,18,135.48280030000024,,,,,135.47241260000737,135.48280030000024,135.98273779999,135.98273779999,135.98273779999,137.00332990003517,g,1,1.018415400001686,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Chair,neutral,green,I,g,106,6,5,g,1,0.5854423000128008,None,5,6,106,10,137.01558350003324,,,,,137.00666960002854,137.01558350003324,137.51529060001485,137.51529060001485,137.51529060001485,138.1033604000113,g,1,0.5854423000128008,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Bottle,neutral,yellow,I,y,107,7,5,y,1,0.6262004000018351,None,5,7,107,11,138.1171539000352,,,,,138.10651900002267,138.1171539000352,138.61559500003932,138.61559500003932,138.61559500003932,139.25289380003233,y,1,0.6262004000018351,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Injury,emotional,green,I,g,108,8,5,g,1,0.7678140999632888,None,5,8,108,6,139.26554460002808,,,,,139.2571605000412,139.26554460002808,139.76589000003878,139.76589000003878,139.76589000003878,140.53647360001924,g,1,0.7678140999632888,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Pencil,neutral,green,I,g,109,9,5,g,1,0.670939699979499,None,5,9,109,14,140.54953399999067,,,,,140.5391057000379,140.54953399999067,141.04915530001745,141.04915530001745,141.04915530001745,141.735886999988,g,1,0.670939699979499,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Sadness,emotional,yellow,I,y,110,10,5,y,1,0.5115103999851272,None,5,10,110,7,141.74882530001923,,,,,141.73842160002096,141.74882530001923,142.2491139000049,142.2491139000049,142.2491139000049,142.76876370003447,y,1,0.5115103999851272,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Anger,emotional,red,C,r,111,11,5,r,1,0.6725031000096351,None,5,11,111,8,142.782166399993,,,,,142.77210780000314,142.782166399993,143.282832900004,143.282832900004,143.282832900004,143.96979180001654,r,1,0.6725031000096351,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Window,neutral,red,I,r,112,12,5,r,1,0.4420094999950379,None,5,12,112,12,143.98163940000813,,,,,143.97346810001181,143.98163940000813,144.48202530003618,144.48202530003618,144.48202530003618,144.9358876000042,r,1,0.4420094999950379,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Garden,neutral,red,I,r,113,13,5,r,1,0.40042710001580417,None,5,13,113,16,144.9487506999867,,,,,144.93910580000374,144.9487506999867,145.44874309998704,145.44874309998704,145.44874309998704,145.85310690000188,r,1,0.40042710001580417,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Threat,emotional,blue,I,b,114,14,5,b,1,0.6988089000224136,None,5,14,114,5,145.86579370003892,,,,,145.85571520001395,145.86579370003892,146.36576590000186,146.36576590000186,146.36576590000186,147.06944560003467,b,1,0.6988089000224136,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Book,neutral,blue,I,b,115,15,5,b,1,0.7495210999622941,None,5,15,115,17,147.082409500028,,,,,147.07200580002973,147.082409500028,147.58173720003106,147.58173720003106,147.58173720003106,148.33634280000115,b,1,0.7495210999622941,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Stone,neutral,yellow,I,y,116,16,5,y,1,0.802277100039646,None,5,16,116,19,148.34829059999902,,,,,148.33879820001312,148.34829059999902,148.84942919999594,148.84942919999594,148.84942919999594,149.65263840003172,y,1,0.802277100039646,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Table,neutral,blue,I,b,117,17,5,b,1,1.0563735999749042,None,5,17,117,13,149.665737000003,,,,,149.65595730004134,149.665737000003,150.16517769999336,150.16517769999336,150.16517769999336,151.2352813000325,b,1,1.0563735999749042,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Fear,emotional,red,C,r,118,18,5,r,1,0.8252762000192888,None,5,18,118,0,151.2484303000383,,,,,151.23777060001157,151.2484303000383,151.74880430003395,151.74880430003395,151.74880430003395,152.58545070001855,r,1,0.8252762000192888,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Paper,neutral,yellow,I,y,119,19,5,y,1,0.6608871999778785,None,5,19,119,15,152.59876900003292,,,,,152.58817050000653,152.59876900003292,153.09869180002715,153.09869180002715,153.09869180002715,153.76879679999547,y,1,0.6608871999778785,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Death,emotional,green,I,g,120,0,6,g,1,0.5521745000150986,None,6,0,120,2,153.78212620003615,,,,,153.77160670002922,153.78212620003615,154.28269770002225,154.28269770002225,154.28269770002225,154.8522383000236,g,1,0.5521745000150986,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Sadness,emotional,yellow,I,y,121,1,6,g,0,0.5595987999695353,None,6,1,121,7,154.86498930002563,,,,,154.85562990000471,154.86498930002563,155.3648266000091,155.3648266000091,155.3648266000091,155.93497649999335,g,0,0.5595987999695353,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Chair,neutral,green,I,g,122,2,6,b,0,0.5203652000054717,None,6,2,122,10,155.94868870003847,,,,,155.9375427000341,155.94868870003847,156.44859490002273,156.44859490002273,156.44859490002273,156.98489289998543,b,0,0.5203652000054717,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Fear,emotional,red,C,r,123,3,6,r,1,0.6727404999546707,None,6,3,123,0,156.99859500001185,,,,,156.98732569999993,156.99859500001185,157.4980896000052,157.4980896000052,157.4980896000052,158.1848619999946,r,1,0.6727404999546707,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Window,neutral,red,I,r,124,4,6,r,1,0.5861902000033297,None,6,4,124,12,158.1986537000048,,,,,158.18748040002538,158.1986537000048,158.69791290001012,158.69791290001012,158.69791290001012,159.28561720001744,r,1,0.5861902000033297,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Injury,emotional,green,I,g,125,5,6,g,1,0.8002460999996401,None,6,5,125,6,159.29806400003145,,,,,159.28825590002816,159.29806400003145,159.79814800003078,159.79814800003078,159.79814800003078,160.6026106000063,g,1,0.8002460999996401,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Threat,emotional,blue,I,b,126,6,6,b,1,0.8042736999923363,None,6,6,126,5,160.61516729998402,,,,,160.60623520001536,160.61516729998402,161.11552460002713,161.11552460002713,161.11552460002713,161.93448180000996,b,1,0.8042736999923363,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Stone,neutral,yellow,I,y,127,7,6,y,1,0.7887004999793135,None,6,7,127,19,161.94852440000977,,,,,161.937115000037,161.94852440000977,162.44759609998437,162.44759609998437,162.44759609998437,163.25206040003104,y,1,0.7887004999793135,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Anger,emotional,red,C,r,128,8,6,r,1,0.5835519999964163,None,6,8,128,8,163.26517720002448,,,,,163.25470300001325,163.26517720002448,163.7647179000196,163.7647179000196,163.7647179000196,164.35246060002828,r,1,0.5835519999964163,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Table,neutral,blue,I,b,129,9,6,b,1,0.7197482999763452,None,6,9,129,13,164.36529610003345,,,,,164.35692300001392,164.36529610003345,164.86461540003074,164.86461540003074,164.86461540003074,165.58542180003133,b,1,0.7197482999763452,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Pain,emotional,blue,I,b,130,10,6,b,1,0.5129346000030637,None,6,10,130,1,165.5981688000029,,,,,165.58782240003347,165.5981688000029,166.09824750002008,166.09824750002008,166.09824750002008,166.61865260003833,b,1,0.5129346000030637,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Book,neutral,blue,I,b,131,11,6,b,1,0.38160680001601577,None,6,11,131,17,166.6311388000031,,,,,166.6211978000356,166.6311388000031,167.13146360003157,167.13146360003157,167.13146360003157,167.5191059000208,b,1,0.38160680001601577,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Pencil,neutral,green,I,g,132,12,6,y,0,0.7239704000530764,None,6,12,132,14,167.53078540001297,,,,,167.52239570004167,167.53078540001297,168.0311650999938,168.0311650999938,168.0311650999938,168.7692551999935,y,0,0.7239704000530764,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Road,neutral,green,I,g,133,13,6,g,1,0.658774400013499,None,6,13,133,18,168.78080639999826,,,,,168.7726025999873,168.78080639999826,169.28089049999835,169.28089049999835,169.28089049999835,169.95120050001424,g,1,0.658774400013499,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Bottle,neutral,yellow,I,y,134,14,6,y,1,0.45988309994572774,None,6,14,134,11,169.9646849000128,,,,,169.95396850001998,169.9646849000128,170.4646862000227,170.4646862000227,170.4646862000227,170.9343641999876,y,1,0.45988309994572774,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Panic,emotional,yellow,I,y,135,15,6,y,1,0.4612887999974191,None,6,15,135,3,170.94754160003504,,,,,170.93807169998763,170.94754160003504,171.4474346000352,171.4474346000352,171.4474346000352,171.9182937000296,y,1,0.4612887999974191,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Violence,emotional,blue,I,b,136,16,6,b,1,0.6417689999798313,None,6,16,136,9,171.93108080001548,,,,,171.92137190001085,171.93108080001548,172.43147240002872,172.43147240002872,172.43147240002872,173.0844175000093,b,1,0.6417689999798313,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Paper,neutral,yellow,I,y,137,17,6,y,1,0.7057338999584317,None,6,17,137,15,173.0976661000168,,,,,173.0878234000411,173.0976661000168,173.5979903000407,173.5979903000407,173.5979903000407,174.31778119999217,y,1,0.7057338999584317,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Garden,neutral,red,I,r,138,18,6,r,1,0.5375874000019394,None,6,18,138,16,174.33074529998703,,,,,174.32080520002637,174.33074529998703,174.83060520002618,174.83060520002618,174.83060520002618,175.38428870000644,r,1,0.5375874000019394,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Abuse,emotional,red,C,r,139,19,6,r,1,0.5965979000320658,None,6,19,139,4,175.39717850001762,,,,,175.38726150000002,175.39717850001762,175.89728350000223,175.89728350000223,175.89728350000223,176.5013715000241,r,1,0.5965979000320658,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Book,neutral,blue,I,b,140,0,7,b,1,0.8977300000260584,None,7,0,140,17,176.5139640000416,,,,,176.50425769999856,176.5139640000416,177.01404350000666,177.01404350000666,177.01404350000666,177.91807160002645,b,1,0.8977300000260584,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Bottle,neutral,yellow,I,y,141,1,7,y,1,0.7527245999663137,None,7,1,141,11,177.93030629999703,,,,,177.9213449000381,177.93030629999703,178.43074410001282,178.43074410001282,178.43074410001282,179.184492600034,y,1,0.7527245999663137,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Threat,emotional,blue,I,b,142,2,7,b,1,0.7684335999656469,None,7,2,142,5,179.19744379998883,,,,,179.18742450000718,179.19744379998883,179.69664069998544,179.69664069998544,179.69664069998544,180.46621520002373,b,1,0.7684335999656469,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
